,title,text
10,Enigmas,"You've asked me what the lobster is weaving there with
       his golden feet?
I reply, the ocean knows this.
You say, what is the ascidia waiting for in its transparent
       bell? What is it waiting for?
I tell you it is waiting for time, like you.
You ask me whom the Macrocystis alga hugs in its arms?
Study, study it, at a certain hour, in a certain sea I know.
You question me about the wicked tusk of the narwhal,
       and I reply by describing
how the sea unicorn with the harpoon in it dies.
You enquire about the kingfisher's feathers,
which tremble in the pure springs of the southern tides?
Or you've found in the cards a new question touching on
       the crystal architecture
of the sea anemone, and you'll deal that to me now?
You want to understand the electric nature of the ocean
       spines?
    The armored stalactite that breaks as it walks?
    The hook of the angler fish, the music stretched out
    in the deep places like a thread in the water?

    I want to tell you the ocean knows this, that life in its
       jewel boxes
    is endless as the sand, impossible to count, pure,
    and among the blood-colored grapes time has made the
       petal
    hard and shiny, made the jellyfish full of light
    and untied its knot, letting its musical threads fall
    from a horn of plenty made of infinite mother-of-pearl.

    I am nothing but the empty net which has gone on ahead
    of human eyes, dead in those darknesses,
    of fingers accustomed to the triangle, longitudes
    on the timid globe of an orange.

    I walked around as you do, investigating
    the endless star,
    and in my net, during the night, I woke up naked,
    the only thing caught, a fish trapped inside the wind.
"
11,Entrance of the Rivers,"Beloved of the rivers,beset
By azure water and transparent drops,
Like a tree of veins your spectre
Of dark goddess biting apples:
And then awakening naked
To be tattoed by the rivers,
And in the wet heights your head
Filled the world with new dew.

Water rose to your waist,
You are made of wellsprings
And lakes shone on your forehead.
From your sources of density you drew
Water like vital tears
And hauled the riverbeds to the sand
Across the planetary night,
Crossing rough, dilated stone,
Breaking down on the way
All the salt of geology,
Cutting through forests of compact walls
Dislodging the muscles of quartz."
12,Fleas interest me so much,"Fleas interest me so much
that I let them bite me for hours.
They are perfect, ancient, Sanskrit,
machines that admit of no appeal.
They do not bite to eat,
they bite only to jump;
they are the dancers of the celestial sphere,
delicate acrobats
in the softest and most profound circus;
let them gallop on my skin,
divulge their emotions,
amuse themselves with my blood,
but someone should introduce them to me.
I want to know them closely,
I want to know what to rely on."
13,From the Heights of Maccho Picchu,"Rise up to be born with me, brother.
Give me your hand from the deep
Zone seeded by your sorrow.
You won’t return from under the rocks.
You won’t return from your subterranean time.
Your hardened voice won’t return.
Your gouged-out eyes won’t return.

Look at me from the depth of the earth,
laborer, weaver, silent shepherd:
tamer of wild llamas like spirit images:
construction worker on a daring scaffold:
waterer of the tears of the Andes:
jeweler with broken fingers:
farmer trembling as you sow:
potter, poured out into your clay:
bring to the cup of this new life
your old buried sorrows.
Show me your blood and your furrow,
Tell me, “Here I was punished,
Because the jewel didn’t shine or the earth
Didn’t yield grain or stones on time.”
Show me the stone you fell over
And the wood on which they crucified you,
Make a spark from the old flints for me,
For the old lamps to show the whips still stuck
After centuries in the old wounds
And the axes shining with blood.
I come to speak for your dead mouth.
Across the earth come together all
The silent worn-out lips
And from the depth speak to me all this long night
Like I was pinned down there with you.
Tell me all, chain by chain,
Link by link and step by step,
Sharpen the knives which you hid,
Put them in my breast and in my hand,
Like a river of yellow lighting
Like a river of buried jaguars
And let me weep, hours, days, years,
For blind ages, cycles of stars.

Give me silence, water, hope.

Give me struggle, iron, volcanoes.

Stick bodies to me like magnets.

Draw near to my veins and my mouth.

Speak through my words and my blood."
14,Gautama* Christ,"The names of God and especially those of His representative  
Who is called Jesus or Christ according to holy books and  
    someone's mouth  
These names have been used, worn out and left  
On the shores of rivers of of human lives  
Like the empty shells of a mollusk.  
However when we touch these sacred but exhausted  
Names, these wounded scattered petals  
Which have come out of the oceans of love and fear  
Something still remains, a sip of water,  
A rainbow footprint that still shimmers in the light.  
While the names of God were used  
By the best and the worst, by the clean and the dirty  
By the white and the black, by bloody murderers  
And by victims flaming gold with napalm  
While Nixon with his hands  
Of Cain blessed those whom he condemned to death,  
While fewer and fewer divine footprints were found  
    on the beach  
People began to study colors,  
The future of honey, the sign of uranium  
They looked with anxiety and hope for the possibilities  
Of killing themselves or not killing themselves, of organizing  
    themselves into a fabric  
Of going further on, of breaking through limits without stopping  

What we came across in these blood thirsty times  
With their smoke of burning trash, their dead ashes  
As we weren't able to stop looking  
We often stopped to look at the names of God  
We lifted them with tenderness because they reminded us  
Of our ancestors, of the first people, those who said the prayers  
Those who discovered the hymn that united them in misfortune  
And now seeing the empty fragments which sheltered those  
    ancient people  
We feel those smooth substances,  
Worn out and used up by good and by evil."
15,Gentleman Alone,"The young maricones and the horny muchachas,
The big fat widows delirious from insomnia,
The young wives thirty hours' pregnant,
And the hoarse tomcats that cross my garden at night,
Like a collar of palpitating sexual oysters
Surround my solitary home,
Enemies of my soul,
Conspirators in pajamas
Who exchange deep kisses for passwords.
Radiant summer brings out the lovers
In melancholy regiments,
Fat and thin and happy and sad couples;
Under the elegant coconut palms, near the ocean and moon,
There is a continual life of pants and panties,
A hum from the fondling of silk stockings,
And women's breasts that glisten like eyes.
The salary man, after a while,
After the week's tedium, and the novels read in bed at night,
Has decisively fucked his neighbor,
And now takes her to the miserable movies,
Where the heroes are horses or passionate princes,
And he caresses her legs covered with sweet down
With his ardent and sweaty palms that smell like cigarettes.
The night of the hunter and the night of the husband
Come together like bed sheets and bury me,
And the hours after lunch, when the students and priests are masturbating,
And the animals mount each other openly,
And the bees smell of blood, and the flies buzz cholerically,
And cousins play strange games with cousins,
And doctors glower at the husband of the young patient,
And the early morning in which the professor, without a thought,
Pays his conjugal debt and eats breakfast,
And to top it all off, the adulterers, who love each other truly
On beds big and tall as ships:
So, eternally,
This twisted and breathing forest crushes me
With gigantic flowers like mouth and teeth
And black roots like fingernails and shoes."
16,Here I Love You,"Here I love you.
In the dark pines the wind disentangles itself.
The moon glows like phosphorous on the vagrant waters.
Days, all one kind, go chasing each other.

The snow unfurls in dancing figures.
A silver gull slips down from the west.
Sometimes a sail. High, high stars.
Oh the black cross of a ship.
Alone.


Sometimes I get up early and even my soul is wet.
Far away the sea sounds and resounds.
This is a port.

Here I love you.
Here I love you and the horizon hides you in vain.
I love you still among these cold things.
Sometimes my kisses go on those heavy vessels
that cross the sea towards no arrival.
I see myself forgotten like those old anchors.

The piers sadden when the afternoon moors there.
My life grows tired, hungry to no purpose.
I love what I do not have. You are so far.
My loathing wrestles with the slow twilights.
But night comes and starts to sing to me.

The moon turns its clockwork dream.
The biggest stars look at me with your eyes.
And as I love you, the pines in the wind
want to sing your name with their leaves of wire."
17,I Do Not Love You Except Because I Love You,"I do not love you except because I love you;
I go from loving to not loving you,
From waiting to not waiting for you
My heart moves from cold to fire.

I love you only because it's you the one I love;
I hate you deeply, and hating you
Bend to you, and the measure of my changing love for you
Is that I do not see you but love you blindly.

Maybe January light will consume
My heart with its cruel
Ray, stealing my key to true calm.

In this part of the story I am the one who
Dies, the only one, and I will die of love because I love you,
Because I love you, Love, in fire and blood."
18,I Hunt For A Sign Of You,"I hunt for a sign of you in all the others,
In the rapid undulant river of women,
Braids, shyly sinking eyes,
Light step that slices, sailing through the foam.

Suddenly I think I can make out your nails,
Oblong, quick, nieces of a cherry:
Then it's your hair that passes by, and I think
I see your image, a bonfire, burning in the water.

I searched, but no one else had your rhythms,
Your light, the shady day you brought from the forest;
Nobody had your tiny ears.

You are whole, exact, and everything you are is one,
And so I go along, with you I float along, loving
A wide Mississippi toward a feminine sea."
19,I Remember You As You Were,"I remember you as you were in the last autumn.
You were the grey beret and the still heart.
In your eyes the flames of the twilight fought on.
And the leaves fell in the water of your soul.

Clasping my arms like a climbing plant
the leaves garnered your voice, that was slow and at peace.
Bonfire of awe in which my thirst was burning.
Sweet blue hyacinth twisted over my soul.

I feel your eyes traveling, and the autumn is far off:
Grey beret, voice of a bird, heart like a house
Towards which my deep longings migrated
And my kisses fell, happy as embers.

Sky from a ship. Field from the hills:
Your memory is made of light, of smoke, of a still pond!
Beyond your eyes, farther on, the evenings were blazing.
Dry autumn leaves revolved in your soul."
20,I'm Explaining a Few Things,"You are going to ask: and where are the lilacs?
and the poppy-petalled metaphysics?
and the rain repeatedly spattering
its words and drilling them full
of apertures and birds?
I'll tell you all the news.

I lived in a suburb,
a suburb of Madrid, with bells,
and clocks, and trees.

From there you could look out
over Castille's dry face:
a leather ocean.
My house was called
the house of flowers, because in every cranny
geraniums burst: it was
a good-looking house
with its dogs and children.
Remember, Raul?
Eh, Rafel?         Federico, do you remember
from under the ground
my balconies on which
the light of June drowned flowers in your mouth?
Brother, my brother!
Everything
loud with big voices, the salt of merchandises,
pile-ups of palpitating bread,
the stalls of my suburb of Arguelles with its statue
like a drained inkwell in a swirl of hake:
oil flowed into spoons,
a deep baying
of feet and hands swelled in the streets,
metres, litres, the sharp
measure of life,
stacked-up fish,
the texture of roofs with a cold sun in which
the weather vane falters,
the fine, frenzied ivory of potatoes,
wave on wave of tomatoes rolling down the sea.

And one morning all that was burning,
one morning the bonfires
leapt out of the earth
devouring human beings --
and from then on fire,
gunpowder from then on,
and from then on blood.
Bandits with planes and Moors,
bandits with finger-rings and duchesses,
bandits with black friars spattering blessings
came through the sky to kill children
and the blood of children ran through the streets
without fuss, like children's blood.

Jackals that the jackals would despise,
stones that the dry thistle would bite on and spit out,
vipers that the vipers would abominate!

Face to face with you I have seen the blood
of Spain tower like a tide
to drown you in one wave
of pride and knives!

Treacherous
generals:
see my dead house,
look at broken Spain :
from every house burning metal flows
instead of flowers,
from every socket of Spain
Spain emerges
and from every dead child a rifle with eyes,
and from every crime bullets are born
which will one day find
the bull's eye of your hearts.

And you'll ask: why doesn't his poetry
speak of dreams and leaves
and the great volcanoes of his native land?

Come and see the blood in the streets.
Come and see
The blood in the streets.
Come and see the blood
In the streets!"
21,If You Forget Me,"I want you to know
one thing.

You know how this is:
if I look
at the crystal moon, at the red branch
of the slow autumn at my window,
if I touch
near the fire
the impalpable ash
or the wrinkled body of the log,
everything carries me to you,
as if everything that exists,
aromas, light, metals,
were little boats
that sail
toward those isles of yours that wait for me.

Well, now,
if little by little you stop loving me
I shall stop loving you little by little.

If suddenly
you forget me
do not look for me,
for I shall already have forgotten you.

If you think it long and mad,
the wind of banners
that passes through my life,
and you decide
to leave me at the shore
of the heart where I have roots,
remember
that on that day,
at that hour,
I shall lift my arms
and my roots will set off
to seek another land.

But
if each day,
each hour,
you feel that you are destined for me
with implacable sweetness,
if each day a flower
climbs up to your lips to seek me,
ah my love, ah my own,
in me all that fire is repeated,
in me nothing is extinguished or forgotten,
my love feeds on your love, beloved,
and as long as you live it will be in your arms
without leaving mine."
22,In My Sky At Twilight,"In my sky at twilight you are like a cloud
and your form and colour are the way I love them.
You are mine, mine, woman with sweet lips
and in your life my infinite dreams live.

The lamp of my soul dyes your feet,
the sour wine is sweeter on your lips,
oh reaper of my evening song,
how solitary dreams believe you to be mine!

You are mine, mine, I go shouting it to the afternoon's
wind, and the wind hauls on my widowed voice.
Huntress of the depth of my eyes, your plunder
stills your nocturnal regard as though it were water.

You are taken in the net of my music, my love,
and my nets of music are wide as the sky.
My soul is born on the shore of your eyes of mourning.
In your eyes of mourning the land of dreams begin."
23,In You The Earth,"Little
rose,
roselet,
at times,
tiny and naked,
it seems
as though you would fit
in one of my hands,
as though I’ll clasp you like this
and carry you to my mouth,
but
suddenly
my feet touch your feet and my mouth your lips:
you have grown,
your shoulders rise like two hills,
your breasts wander over my breast,
my arm scarcely manages to encircle the thin
new-moon line of your waist:
in love you loosened yourself like sea water:
I can scarcely measure the sky’s most spacious eyes
and I lean down to your mouth to kiss the earth."
24,Leaning Into The Afternoons,"Leaning into the afternoons I cast my sad nets
towards your oceanic eyes.

There in the highest blaze my solitude lengthens and flames,
its arms turning like a drowning man's.

I send out red signals across your absent eyes
that smell like the sea or the beach by a lighthouse.

You keep only darkness, my distant female,
from your regard sometimes the coast of dread emerges.

Leaning into the afternoons I fling my sad nets
to that sea that is thrashed by your oceanic eyes.

The birds of night peck at the first stars
that flash like my soul when I love you.

The night gallops on its shadowy mare
shedding blue tassels over the land."
25,Lost in the forest...,"Lost in the forest, I broke off a dark twig
and lifted its whisper to my thirsty lips:
maybe it was the voice of the rain crying,
a cracked bell, or a torn heart.

Something from far off it seemed
deep and secret to me, hidden by the earth,
a shout muffled by huge autumns,
by the moist half-open darkness of the leaves.

Wakening from the dreaming forest there, the hazel-sprig
sang under my tongue, its drifting fragrance
climbed up through my conscious mind

as if suddenly the roots I had left behind
cried out to me, the land I had lost with my childhood---
and I stopped, wounded by the wandering scent."
26,Love,"What's wrong with you, with us,
what's happening to us?
Ah our love is a harsh cord
that binds us wounding us
and if we want
to leave our wound,
to separate,
it makes a new knot for us and condemns us
to drain our blood and burn together.

What's wrong with you? I look at you
and I find nothing in you but two eyes
like all eyes, a mouth
lost among a thousand mouths that I have kissed, more beautiful,
a body just like those that have slipped
beneath my body without leaving any memory.

And how empty you went through the world
like a wheat-colored jar
without air, without sound, without substance!
I vainly sought in you
depth for my arms
that dig, without cease, beneath the earth:
beneath your skin, beneath your eyes,
nothing,
beneath your double breast scarcely
raised
a current of crystalline order
that does not know why it flows singing.
Why, why, why,
my love, why?"
27,"Love, We´re Going Home Now","Love, we're going home now,
Where the vines clamber over the trellis:
Even before you, the summer will arrive,
On its honeysuckle feet, in your bedroom.

Our nomadic kisses wandered over all the world:
Armenia, dollop of disinterred honey:
Ceylon, green dove: and the YangTse with its old
Old patience, dividing the day from the night.

And now, dearest, we return, across the crackling sea
Like two blind birds to their wall,
To their nest in a distant spring:

Because love cannot always fly without resting,
Our lives return to the wall, to the rocks of the sea:
Our kisses head back home where they belong."
28,Lovely One,"Lovely one,
Just as on the cool stone
Of the spring, the water
Opens a wide flash of foam,
So is the smile of your face,
Lovely one.

Lovely one,
With delicate hands and slender feet
Like a silver pony,
Walking, flower of the world,
Thus I see you,
Lovely one.

Lovely one,
With a nest of copper entangled
On your head, a nest
The coloUr of dark honey
Where my heart burns and rests,
Lovely one.

Lovely one,
Your eyes are too big for your face,
Your eyes are too big for the earth.

There are countries, there are rivers,
In your eyes,
My country is your eyes,
I walk through them,
They light the world
Through which I walk,
Lovely one.

Lovely one,
Your breasts are like two loaves made
Of grainy earth and golden moon,
Lovely one.

Lovely one,
Your waist,
My arm shaped it like a river when
It flowed a thousand years through your sweet body,
Lovely one.

Lovely one,
There is nothing like your hips,
Perhaps earth has
In some hidden place
The curve and the fragrance of your body,
Perhaps in some place,
Lovely one.

Lovely one, my lovely one,
Your voice, your skin, your nails,
Lovely one, my lovely one,
Your being, your light, your shadow,
Lovely one,
All that is mine, lovely one,
All that is mine, my dear,
When you walk or rest,
When you sing or sleep,
When you suffer or dream,
Always,
When you are near or far,
Always,
You are mine, my lovely one,
Always."
29,Love~,"Because of you, in gardens of blossoming
Flowers I ache from the perfumes of spring.
I have forgotten your face, I no longer
Remember your hands; how did your lips
Feel on mine?.

Because of you, I love the white statues
Drowsing in the parks, the white statues that
Have neither voice nor sight.

I have forgotten your voice, your happy voice;
I have forgotten your eyes.

Like a flower to its perfume, I am bound to
My vague memory of you. I live with pain
That is like a wound; if you touch me, you will
Make to me an irreperable harm.

Your caresses enfold me, like climbing
Vines on melancholy walls.

I have forgotten your love, yet I seem to
Glimpse you in every window.

Because of you, the heady perfumes of
Summer pain me; because of you, I again
Seek out the signs that precipitate desires:
Shooting stars, falling objects."
30,Magellanic Penguin,"Neither clown nor child nor black
nor white but verticle
and a questioning innocence
dressed in night and snow:
The mother smiles at the sailor,
the fisherman at the astronaunt,
but the child child does not smile
when he looks at the bird child,
and from the disorderly ocean
the immaculate passenger
emerges in snowy mourning.

I was without doubt the child bird
there in the cold archipelagoes
when it looked at me with its eyes,
with its ancient ocean eyes:
it had neither arms nor wings
but hard little oars
on its sides:
it was as old as the salt;
the age of moving water,
and it looked at me from its age:
since then I know I do not exist;
I am a worm in the sand.

the reasons for my respect
remained in the sand:
the religious bird
did not need to fly,
did not need to sing,
and through its form was visible
its wild soul bled salt:
as if a vein from the bitter sea
had been broken.

Penguin, static traveler,
deliberate priest of the cold,
I salute your vertical salt
and envy your plumed pride."
31,"Naked, You Are As","Naked, you are simple as one of your hands,
Smooth, earthy, small, transparent, round:
You have moonlines, applepathways:
Naked, you are slender as a naked grain of wheat.

Naked, you are blue as the night in Cuba;
You have vines and stars in your hair;
Naked, you are spacious and yellow
As summer in a golden church.

Naked, you are tiny as one of your nails,
Curved, subtle, rosy, till the day is born
And you withdraw to the underground world,

as if down a long tunnel of clothing and of chores:
Your clear light dims, gets dressed, drops its leaves,
And becomes a naked hand again."
32,Nothing But Death,"There are cemeteries that are lonely,
graves full of bones that do not make a sound,
the heart moving through a tunnel,
in it darkness, darkness, darkness,
like a shipwreck we die going into ourselves,
as though we were drowning inside our hearts,
as though we lived falling out of the skin into the soul.

And there are corpses,
feet made of cold and sticky clay,
death is inside the bones,
like a barking where there are no dogs,
coming out from bells somewhere, from graves somewhere,
growing in the damp air like tears of rain.

Sometimes I see alone
coffins under sail,
embarking with the pale dead, with women that have dead hair,
with bakers who are as white as angels,
and pensive young girls married to notary publics,
caskets sailing up the vertical river of the dead,
the river of dark purple,
moving upstream with sails filled out by the sound of death,
filled by the sound of death which is silence.

Death arrives among all that sound
like a shoe with no foot in it, like a suit with no man in it,
comes and knocks, using a ring with no stone in it, with no
    finger in it,
comes and shouts with no mouth, with no tongue, with no
    throat.
Nevertheless its steps can be heard
and its clothing makes a hushed sound, like a tree.

I'm not sure, I understand only a little, I can hardly see,
but it seems to me that its singing has the color of damp violets,
of violets that are at home in the earth,
because the face of death is green,
and the look death gives is green,
with the penetrating dampness of a violet leaf
and the somber color of embittered winter.

But death also goes through the world dressed as a broom,
lapping the floor, looking for dead bodies,
death is inside the broom,
the broom is the tongue of death looking for corpses,
it is the needle of death looking for thread.

Death is inside the folding cots:
it spends its life sleeping on the slow mattresses,
in the black blankets, and suddenly breathes out:
it blows out a mournful sound that swells the sheets,
and the beds go sailing toward a port
where death is waiting, dressed like an admiral.
"
