,title,text
10,And Death Shall Have No Dominion,"And death shall have no dominion.
Dead mean naked they shall be one
With the man in the wind and the west moon;
When their bones are picked clean and the clen bones gone,
They shall have stars at elbow and foot;
Though they go mad they shall be sane,
Though they sink through the sea they shall rise again;
Though lovers be lost love shall not;
And death shall have no dominion.

And death shall have no dominion.
Under the windings of the sea
They lying long shall not die windily;
Twisting on racks when sinews give way,
Strapped to a wheel, yet they shall not break;
Faith in their hands shall snap in two,
And the unicorn evils run them through;
Split all ends up they shan't crack;
And death shall have no dominion.

And death shall have no dominion.
No more may gulls cry at their ears
Or waves break loud on the seashores;
Where blew a flower may a flower no more
Lift its head to the blows of the rain;
Through they be mad and dead as nails,
Heads of the characters hammer through daisies;
Break in the sun till the sun breaks down,
And death shall have no dominion."
11,Ballad Of The Long-Legged Bait,"The bows glided down, and the coast
Blackened with birds took a last look
At his thrashing hair and whale-blue eye;
The trodden town rang its cobbles for luck.

Then good-bye to the fishermanned
Boat with its anchor free and fast
As a bird hooking over the sea,
High and dry by the top of the mast,

Whispered the affectionate sand
And the bulwarks of the dazzled quay.
For my sake sail, and never look back,
Said the looking land.

Sails drank the wind, and white as milk
He sped into the drinking dark;
The sun shipwrecked west on a pearl
And the moon swam out of its hulk.

Funnels and masts went by in a whirl.
Good-bye to the man on the sea-legged deck
To the gold gut that sings on his reel
To the bait that stalked out of the sack,

For we saw him throw to the swift flood
A girl alive with his hooks through her lips;
All the fishes were rayed in blood,
Said the dwindling ships.

Good-bye to chimneys and funnels,
Old wives that spin in the smoke,
He was blind to the eyes of candles
In the praying windows of waves

But heard his bait buck in the wake
And tussle in a shoal of loves.
Now cast down your rod, for the whole
Of the sea is hilly with whales,

She longs among horses and angels,
The rainbow-fish bend in her joys,
Floated the lost cathedral
Chimes of the rocked buoys.

Where the anchor rode like a gull
Miles over the moonstruck boat
A squall of birds bellowed and fell,
A cloud blew the rain from its throat;

He saw the storm smoke out to kill
With fuming bows and ram of ice,
Fire on starlight, rake Jesu's stream;
And nothing shone on the water's face

But the oil and bubble of the moon,
Plunging and piercing in his course
The lured fish under the foam
Witnessed with a kiss.

Whales in the wake like capes and Alps
Quaked the sick sea and snouted deep,
Deep the great bushed bait with raining lips
Slipped the fins of those humpbacked tons

And fled their love in a weaving dip.
Oh, Jericho was falling in their lungs!
She nipped and dived in the nick of love,
Spun on a spout like a long-legged ball

Till every beast blared down in a swerve
Till every turtle crushed from his shell
Till every bone in the rushing grave
Rose and crowed and fell!

Good luck to the hand on the rod,
There is thunder under its thumbs;
Gold gut is a lightning thread,
His fiery reel sings off its flames,

The whirled boat in the burn of his blood
Is crying from nets to knives,
Oh the shearwater birds and their boatsized brood
Oh the bulls of Biscay and their calves

Are making under the green, laid veil
The long-legged beautiful bait their wives.
Break the black news and paint on a sail
Huge weddings in the waves,

Over the wakeward-flashing spray
Over the gardens of the floor
Clash out the mounting dolphin's day,
My mast is a bell-spire,

Strike and smoothe, for my decks are drums,
Sing through the water-spoken prow
The octopus walking into her limbs
The polar eagle with his tread of snow.

From salt-lipped beak to the kick of the stern
Sing how the seal has kissed her dead!
The long, laid minute's bride drifts on
Old in her cruel bed.

Over the graveyard in the water
Mountains and galleries beneath
Nightingale and hyena
Rejoicing for that drifting death

Sing and howl through sand and anemone
Valley and sahara in a shell,
Oh all the wanting flesh his enemy
Thrown to the sea in the shell of a girl


Is old as water and plain as an eel;
Always good-bye to the long-legged bread
Scattered in the paths of his heels
For the salty birds fluttered and fed

And the tall grains foamed in their bills;
Always good-bye to the fires of the face,
For the crab-backed dead on the sea-bed rose
And scuttled over her eyes,

The blind, clawed stare is cold as sleet.
The tempter under the eyelid
Who shows to the selves asleep
Mast-high moon-white women naked

Walking in wishes and lovely for shame
Is dumb and gone with his flame of brides.
Susannah's drowned in the bearded stream
And no-one stirs at Sheba's side

But the hungry kings of the tides;
Sin who had a woman's shape
Sleeps till Silence blows on a cloud
And all the lifted waters walk and leap.

Lucifer that bird's dropping
Out of the sides of the north
Has melted away and is lost
Is always lost in her vaulted breath,

Venus lies star-struck in her wound
And the sensual ruins make
Seasons over the liquid world,
White springs in the dark.

Always good-bye, cried the voices through the shell,
Good-bye always, for the flesh is cast
And the fisherman winds his reel
With no more desire than a ghost.

Always good luck, praised the finned in the feather
Bird after dark and the laughing fish
As the sails drank up the hail of thunder
And the long-tailed lightning lit his catch.

The boat swims into the six-year weather,
A wind throws a shadow and it freezes fast.
See what the gold gut drags from under
Mountains and galleries to the crest!

See what clings to hair and skull
As the boat skims on with drinking wings!
The statues of great rain stand still,
And the flakes fall like hills.

Sing and strike his heavy haul
Toppling up the boatside in a snow of light!
His decks are drenched with miracles.
Oh miracle of fishes! The long dead bite!

Out of the urn a size of a man
Out of the room the weight of his trouble
Out of the house that holds a town
In the continent of a fossil

One by one in dust and shawl,
Dry as echoes and insect-faced,
His fathers cling to the hand of the girl
And the dead hand leads the past,

Leads them as children and as air
On to the blindly tossing tops;
The centuries throw back their hair
And the old men sing from newborn lips:

Time is bearing another son.
Kill Time! She turns in her pain!
The oak is felled in the acorn
And the hawk in the egg kills the wren.

He who blew the great fire in
And died on a hiss of flames
Or walked the earth in the evening
Counting the denials of the grains

Clings to her drifting hair, and climbs;
And he who taught their lips to sing
Weeps like the risen sun among
The liquid choirs of his tribes.

The rod bends low, divining land,
And through the sundered water crawls
A garden holding to her hand
With birds and animals

With men and women and waterfalls
Trees cool and dry in the whirlpool of ships
And stunned and still on the green, laid veil
Sand with legends in its virgin laps

And prophets loud on the burned dunes;
Insects and valleys hold her thighs hard,
Times and places grip her breast bone,
She is breaking with seasons and clouds;

Round her trailed wrist fresh water weaves,
with moving fish and rounded stones
Up and down the greater waves
A separate river breathes and runs;

Strike and sing his catch of fields
For the surge is sown with barley,
The cattle graze on the covered foam,
The hills have footed the waves away,

With wild sea fillies and soaking bridles
With salty colts and gales in their limbs
All the horses of his haul of miracles
Gallop through the arched, green farms,

Trot and gallop with gulls upon them
And thunderbolts in their manes.
O Rome and Sodom To-morrow and London
The country tide is cobbled with towns

And steeples pierce the cloud on her shoulder
And the streets that the fisherman combed
When his long-legged flesh was a wind on fire
And his loin was a hunting flame

Coil from the thoroughfares of her hair
And terribly lead him home alive
Lead her prodigal home to his terror,
The furious ox-killing house of love.

Down, down, down, under the ground,
Under the floating villages,
Turns the moon-chained and water-wound
Metropolis of fishes,

There is nothing left of the sea but its sound,
Under the earth the loud sea walks,
In deathbeds of orchards the boat dies down
And the bait is drowned among hayricks,

Land, land, land, nothing remains
Of the pacing, famous sea but its speech,
And into its talkative seven tombs
The anchor dives through the floors of a church.

Good-bye, good luck, struck the sun and the moon,
To the fisherman lost on the land.
He stands alone in the door of his home,
With his long-legged heart in his hand."
12,Before I Knocked,"Before I knocked and flesh let enter,
With liquid hands tapped on the womb,
I who was as shapeless as the water
That shaped the Jordan near my home
Was brother to Mnetha's daughter
And sister to the fathering worm.

I who was deaf to spring and summer,
Who knew not sun nor moon by name,
Felt thud beneath my flesh's armour,
As yet was in a molten form
The leaden stars, the rainy hammer
Swung by my father from his dome.

I knew the message of the winter,
The darted hail, the childish snow,
And the wind was my sister suitor;
Wind in me leaped, the hellborn dew;
My veins flowed with the Eastern weather;
Ungotten I knew night and day.

As yet ungotten, I did suffer;
The rack of dreams my lily bones
Did twist into a living cipher,
And flesh was snipped to cross the lines
Of gallow crosses on the liver
And brambles in the wringing brains.

My throat knew thirst before the structure
Of skin and vein around the well
Where words and water make a mixture
Unfailing till the blood runs foul;
My heart knew love, my belly hunger;
I smelt the maggot in my stool.

And time cast forth my mortal creature
To drift or drown upon the seas
Acquainted with the salt adventure
Of tides that never touch the shores.
I who was rich was made the richer
By sipping at the vine of days.

I, born of flesh and ghost, was neither
A ghost nor man, but mortal ghost.
And I was struck down by death's feather.
I was a mortal to the last
Long breath that carried to my father
The message of his dying christ.

You who bow down at cross and altar,
Remember me and pity Him
Who took my flesh and bone for armour
And doublecrossed my mother's womb."
13,Clown in the Moon,"My tears are like the quiet drift
Of petals from some magic rose;
And all my grief flows from the rift
Of unremembered skies and snows.

I think, that if I touched the earth,
It would crumble;
It is so sad and beautiful,
So tremulously like a dream."
14,Deaths And Entrances,"On almost the incendiary eve
 Of several near deaths,
When one at the great least of your best loved
 And always known must leave
Lions and fires of his flying breath,
 Of your immortal friends
Who'd raise the organs of the counted dust
 To shoot and sing your praise,
One who called deepest down shall hold his peace
 That cannot sink or cease
 Endlessly to his wound
In many married London's estranging grief.

On almost the incendiary eve
 When at your lips and keys,
Locking, unlocking, the murdered strangers weave,
 One who is most unknown,
Your polestar neighbour, sun of another street,
 Will dive up to his tears.
He'll bathe his raining blood in the male sea
 Who strode for your own dead
And wind his globe out of your water thread
 And load the throats of shells
 with every cry since light
Flashed first across his thunderclapping eyes.

On almost the incendiary eve
 Of deaths and entrances,
When near and strange wounded on London's waves
 Have sought your single grave,
One enemy, of many, who knows well
 Your heart is luminous
In the watched dark, quivering through locks and caves,
 Will pull the thunderbolts
To shut the sun, plunge, mount your darkened keys
 And sear just riders back,
 Until that one loved least
Looms the last Samson of your zodiac."
15,Do not go gentle into that good night,"Do not go gentle into that good night,
Old age should burn and rave at close of day;
Rage, rage against the dying of the light.

Though wise men at their end know dark is right,
Because their words had forked no lightning they
Do not go gentle into that good night.

Good men, the last wave by, crying how bright
Their frail deeds might have danced in a green bay,
Rage, rage against the dying of the light.

Wild men who caught and sang the sun in flight,
And learn, too late, they grieve it on its way,
Do not go gentle into that good night.

Grave men, near death, who see with blinding sight
Blind eyes could blaze like meteors and be gay,
Rage, rage against the dying of the light.

And you, my father, there on the sad height,
Curse, bless, me now with your fierce tears, I pray.
Do not go gentle into that good night.
Rage, rage against the dying of the light."
16,Ears In The Turrets Hear,"Ears in the turrets hear
Hands grumble on the door,
Eyes in the gables see
The fingers at the locks.
Shall I unbolt or stay
Alone till the day I die
Unseen by stranger-eyes
In this white house?
Hands, hold you poison or grapes?

Beyond this island bound
By a thin sea of flesh
And a bone coast,
The land lies out of sound
And the hills out of mind.
No birds or flying fish
Disturbs this island's rest.

Ears in this island hear
The wind pass like a fire,
Eyes in this island see
Ships anchor off the bay.
Shall I run to the ships
With the wind in my hair,
Or stay till the day I die
And welcome no sailor?
Ships, hold you poison or grapes?

Hands grumble on the door,
Ships anchor off the bay,
Rain beats the sand and slates.
Shall I let in the stranger,
Shall I welcome the sailor,
Or stay till the day I die?

Hands of the stranger and holds of the ships,
Hold you poison or grapes?"
17,Elegy,"Too proud to die; broken and blind he died
The darkest way, and did not turn away,
A cold kind man brave in his narrow pride

On that darkest day, Oh, forever may
He lie lightly, at last, on the last, crossed
Hill, under the grass, in love, and there grow

Young among the long flocks, and never lie lost
Or still all the numberless days of his death, though
Above all he longed for his mother's breast

Which was rest and dust, and in the kind ground
The darkest justice of death, blind and unblessed.
Let him find no rest but be fathered and found,

I prayed in the crouching room, by his blind bed,
In the muted house, one minute before
Noon, and night, and light. the rivers of the dead

Veined his poor hand I held, and I saw
Through his unseeing eyes to the roots of the sea.
(An old tormented man three-quarters blind,

I am not too proud to cry that He and he
Will never never go out of my mind.
All his bones crying, and poor in all but pain,

Being innocent, he dreaded that he died
Hating his God, but what he was was plain:
An old kind man brave in his burning pride.

The sticks of the house were his; his books he owned.
Even as a baby he had never cried;
Nor did he now, save to his secret wound.

Out of his eyes I saw the last light glide.
Here among the light of the lording sky
An old man is with me where I go

Walking in the meadows of his son's eye
On whom a world of ills came down like snow.
He cried as he died, fearing at last the spheres'

Last sound, the world going out without a breath:
Too proud to cry, too frail to check the tears,
And caught between two nights, blindness and death.

O deepest wound of all that he should die
On that darkest day. oh, he could hide
The tears out of his eyes, too proud to cry.

Until I die he will not leave my side.)"
18,Especially when the October wind,"Especially when the October wind
With frosty fingers punishes my hair,
Caught by the crabbing sun I walk on fire
And cast a shadow crab upon the land,
By the sea's side, hearing the noise of birds,
Hearing the raven cough in winter sticks,
My busy heart who shudders as she talks
Sheds the syllabic blood and drains her words.

Shut, too, in a tower of words, I mark
On the horizon walking like the trees
The wordy shapes of women, and the rows
Of the star-gestured children in the park.
Some let me make you of the vowelled beeches,
Some of the oaken voices, from the roots
Of many a thorny shire tell you notes,
Some let me make you of the water's speeches.

Behind a pot of ferns the wagging clock
Tells me the hour's word, the neural meaning
Flies on the shafted disk, declaims the morning
And tells the windy weather in the cock.
Some let me make you of the meadow's signs;
The signal grass that tells me all I know
Breaks with the wormy winter through the eye.
Some let me tell you of the raven's sins.

Especially when the October wind
(Some let me make you of autumnal spells,
The spider-tongued, and the loud hill of Wales)
With fists of turnips punishes the land,
Some let me make you of the heartless words.
The heart is drained that, spelling in the scurry
Of chemic blood, warned of the coming fury.
By the sea's side hear the dark-vowelled birds."
19,Fern Hill,"Now as I was young and easy under the apple boughs
About the lilting house and happy as the grass was green,
The night above the dingle starry,
Time let me hail and climb
Golden in the heydays of his eyes,
And honoured among wagons I was prince of the apple towns
And once below a time I lordly had the trees and leaves
Trail with daisies and barley
Down the rivers of the windfall light.

And as I was green and carefree, famous among the barns
About the happy yard and singing as the farm was home,
In the sun that is young once only,
Time let me play and be
Golden in the mercy of his means,
And green and golden I was huntsman and herdsman, the calves
Sang to my horn, the foxes on the hills barked clear and
cold,
And the sabbath rang slowly
In the pebbles of the holy streams.

All the sun long it was running, it was lovely, the hay
Fields high as the house, the tunes from the chimneys, it was
air
And playing, lovely and watery
And fire green as grass.
And nightly under the simple stars
As I rode to sleep the owls were bearing the farm away,
All the moon long I heard, blessed among stables, the
nightjars
Flying with the ricks, and the horses
Flashing into the dark.

And then to awake, and the farm, like a wanderer white
With the dew, come back, the cock on his shoulder: it was all
Shining, it was Adam and maiden,
The sky gathered again
And the sun grew round that very day.
So it must have been after the birth of the simple light
In the first, spinning place, the spellbound horses walking
warm
Out of the whinnying green stable
On to the fields of praise.

And honoured among foxes and pheasants by the gay house
Under the new made clouds and happy as the heart was long,
In the sun born over and over,
I ran my heedless ways,
My wishes raced through the house high hay
And nothing I cared, at my sky blue trades, that time allows
In all his tuneful turning so few and such morning songs
Before the children green and golden
Follow him out of grace.

Nothing I cared, in the lamb white days, that time would
take me
Up to the swallow thronged loft by the shadow of my hand,
In the moon that is always rising,
Nor that riding to sleep
I should hear him fly with the high fields
And wake to the farm forever fled from the childless land.
Oh as I was young and easy in the mercy of his means,
Time held me green and dying
Though I sang in my chains like the sea."
20,Foster The Light,"Foster the light nor veil the manshaped moon,
Nor weather winds that blow not down the bone,
But strip the twelve-winded marrow from his circle;
Master the night nor serve the snowman's brain
That shapes each bushy item of the air
Into a polestar pointed on an icicle.

Murmur of spring nor crush the cockerel's eggs,
Nor hammer back a season in the figs,
But graft these four-fruited ridings on your country;
Farmer in time of frost the burning leagues,
By red-eyed orchards sow the seeds of snow,
In your young years the vegetable century.

And father all nor fail the fly-lord's acre,
Nor sprout on owl-seed like a goblin-sucker,
But rail with your wizard's ribs the heart-shaped planet;
Of mortal voices to the ninnies' choir,
High lord esquire, speak up the singing cloud,
And pluck a mandrake music from the marrowroot.

Roll unmanly over this turning tuft,
O ring of seas, nor sorrow as I shift
From all my mortal lovers with a starboard smile;
Nor when my love lies in the cross-boned drift
Naked among the bow-and-arrow birds
Shall you turn cockwise on a tufted axle.

Who gave these seas their colour in a shape,
Shaped my clayfellow, and the heaven's ark
In time at flood filled with his coloured doubles;
O who is glory in the shapeless maps,
Now make the world of me as I have made
A merry manshape of your walking circle."
21,From Love's First Fever To Her Plague,"From love's first fever to her plague, from the soft second
And to the hollow minute of the womb,
From the unfolding to the scissored caul,
The time for breast and the green apron age
When no mouth stirred about the hanging famine,
All world was one, one windy nothing,
My world was christened in a stream of milk.
And earth and sky were as one airy hill.
The sun and mood shed one white light.

From the first print of the unshodden foot, the lifting
Hand, the breaking of the hair,
From the first scent of the heart, the warning ghost,
And to the first dumb wonder at the flesh,
The sun was red, the moon was grey,
The earth and sky were as two mountains meeting.

The body prospered, teeth in the marrowed gums,
The growing bones, the rumour of the manseed
Within the hallowed gland, blood blessed the heart,
And the four winds, that had long blown as one,
Shone in my ears the light of sound,
Called in my eyes the sound of light.
And yellow was the multiplying sand,
Each golden grain spat life into its fellow,
Green was the singing house.

The plum my mother picked matured slowly,
The boy she dropped from darkness at her side
Into the sided lap of light grew strong,
Was muscled, matted, wise to the crying thigh,
And to the voice that, like a voice of hunger,
Itched in the noise of wind and sun.

And from the first declension of the flesh
I learnt man's tongue, to twist the shapes of thoughts
Into the stony idiom of the brain,
To shade and knit anew the patch of words
Left by the dead who, in their moonless acre,
Need no word's warmth.
The root of tongues ends in a spentout cancer,
That but a name, where maggots have their X.

I learnt the verbs of will, and had my secret;
The code of night tapped on my tongue;
What had been one was many sounding minded.

One wound, one mind, spewed out the matter,
One breast gave suck the fever's issue;
From the divorcing sky I learnt the double,
The two-framed globe that spun into a score;
A million minds gave suck to such a bud
As forks my eye;
Youth did condense; the tears of spring
Dissolved in summer and the hundred seasons;
One sun, one manna, warmed and fed."
22,Hold Hard the Ancient Minutes,"Hold hard, these ancient minutes in the cuckoo's month,
Under the lank, fourth folly on Glamorgan's hill,
As the green blooms ride upward, to the drive of time;
Time, in a folly's rider, like a county man
Over the vault of ridings with his hound at heel,
Drives forth my men, my children, from the hanging south.

Country, your sport is summer, and December's pools
By crane and water-tower by the seedy trees
Lie this fifth month unstaked, and the birds have flown;
Holy hard, my country children in the world if tales,
The greenwood dying as the deer fall in their tracks,
The first and steepled season, to the summer's game.

And now the horns of England, in the sound of shape,
Summon your snowy horsemen, and the four-stringed hill,
Over the sea-gut loudening, sets a rock alive;
Hurdles and guns and railings, as the boulders heave,
Crack like a spring in vice, bone breaking April,
Spill the lank folly's hunter and the hard-held hope.

Down fall four padding weathers on the scarlet lands,
Stalking my children's faces with a tail of blood,
Time, in a rider rising, from the harnessed valley;
Hold hard, my country darlings, for a hawk descends,
Golden Glamorgan straightens, to the falling birds.
Your sport is summer as the spring runs angrily."
23,Holy Spring,"O
Out of a bed of love
When that immortal hospital made one more moove to soothe
The curless counted body,
And ruin and his causes
Over the barbed and shooting sea assumed an army
And swept into our wounds and houses,
I climb to greet the war in which I have no heart but only
That one dark I owe my light,
Call for confessor and wiser mirror but there is none
To glow after the god stoning night
And I am struck as lonely as a holy marker by the sun

No
Praise that the spring time is all
Gabriel and radiant shrubbery as the morning grows joyful
Out of the woebegone pyre
And the multitude's sultry tear turns cool on the weeping wall,
My arising prodgidal
Sun the father his quiver full of the infants of pure fire,
But blessed be hail and upheaval
That uncalm still it is sure alone to stand and sing
Alone in the husk of man's home
And the mother and toppling house of the holy spring,
If only for a last time."
24,How Shall My Animal,"How shall my animal
Whose wizard shape I trace in the cavernous skull,
Vessel of abscesses and exultation's shell,
Endure burial under the spelling wall,
The invoked, shrouding veil at the cap of the face,
Who should be furious,
Drunk as a vineyard snail, flailed like an octopus,
Roaring, crawling, quarrel
With the outside weathers,
The natural circle of the discovered skies
Draw down to its weird eyes?

How shall it magnetize,
Towards the studded male in a bent, midnight blaze
That melts the lionhead's heel and horseshoe of the heart
A brute land in the cool top of the country days
To trot with a loud mate the haybeds of a mile,
Love and labour and kill
In quick, sweet, cruel light till the locked ground sprout
The black, burst sea rejoice,
The bowels turn turtle,
Claw of the crabbed veins squeeze from each red particle
The parched and raging voice?

Fishermen of mermen
Creep and harp on the tide, sinking their charmed, bent pin
With bridebait of gold bread, I with a living skein,
Tongue and ear in the thread, angle the temple-bound
Curl-locked and animal cavepools of spells and bone,
Trace out a tentacle,
Nailed with an open eye, in the bowl of wounds and weed
To clasp my fury on ground
And clap its great blood down;
Never shall beast be born to atlas the few seas
Or poise the day on a horn.

Sigh long, clay cold, lie shorn,
Cast high, stunned on gilled stone; sly scissors ground in frost
Clack through the thicket of strength, love hewn in pillars drops
With carved bird, saint, and suns the wrackspiked maiden mouth
Lops, as a bush plumed with flames, the rant of the fierce eye,
Clips short the gesture of breath.
Die in red feathers when the flying heaven's cut,
And roll with the knocked earth:
Lie dry, rest robbed, my beast.
You have kicked from a dark den, leaped up the whinnying light,
And dug your grave in my breast."
25,I Dreamed My Genesis,"I dreamed my genesis in sweat of sleep, breaking
Through the rotating shell, strong
As motor muscle on the drill, driving
Through vision and the girdered nerve.

From limbs that had the measure of the worm, shuffled
Off from the creasing flesh, filed
Through all the irons in the grass, metal
Of suns in the man-melting night.

Heir to the scalding veins that hold love's drop, costly
A creature in my bones I
Rounded my globe of heritage, journey
In bottom gear through night-geared man.

I dreamed my genesis and died again, shrapnel
Rammed in the marching heart, hole
In the stitched wound and clotted wind, muzzled
Death on the mouth that ate the gas.

Sharp in my second death I marked the hills, harvest
Of hemlock and the blades, rust
My blood upon the tempered dead, forcing
My second struggling from the grass.

And power was contagious in my birth, second
Rise of the skeleton and
Rerobing of the naked ghost. Manhood
Spat up from the resuffered pain.

I dreamed my genesis in sweat of death, fallen
Twice in the feeding sea, grown
Stale of Adam's brine until, vision
Of new man strength, I seek the sun."
26,I Fellowed Sleep,"I fellowed sleep who kissed me in the brain,
Let fall the tear of time; the sleeper's eye,
Shifting to light, turned on me like a moon.
So, planning-heeled, I flew along my man
And dropped on dreaming and the upward sky.

I fled the earth and, naked, climbed the weather,
Reaching a second ground far from the stars;
And there we wept I and a ghostly other,
My mothers-eyed, upon the tops of trees;
I fled that ground as lightly as a feather.

'My fathers' globe knocks on its nave and sings.'
'This that we tread was, too, your father's land.'
'But this we tread bears the angelic gangs
Sweet are their fathered faces in their wings.'
'These are but dreaming men. Breathe, and they fade.'

Faded my elbow ghost, the mothers-eyed,
As, blowing on the angels, I was lost
On that cloud coast to each grave-grabbing shade;
I blew the dreaming fellows to their bed
Where still they sleep unknowing of their ghost.

Then all the matter of the living air
Raised up a voice, and, climbing on the words,
I spelt my vision with a hand and hair,
How light the sleeping on this soily star,
How deep the waking in the worlded clouds.

There grows the hours' ladder to the sun,
Each rung a love or losing to the last,
The inches monkeyed by the blood of man.
And old, mad man still climbing in his ghost,
My fathers' ghost is climbing in the rain."
27,I Have Longed To Move Away,"I have longed to move away
From the hissing of the spent lie
And the old terrors' continual cry
Growing more terrible as the day
Goes over the hill into the deep sea;
I have longed to move away
From the repetition of salutes,
For there are ghosts in the air
And ghostly echoes on paper,
And the thunder of calls and notes.

I have longed to move away but am afraid;
Some life, yet unspent, might explode
Out of the old lie burning on the ground,
And, crackling into the air, leave me half-blind.
Neither by night's ancient fear,
The parting of hat from hair,
Pursed lips at the receiver,
Shall I fall to death's feather.
By these I would not care to die,
Half convention and half lie."
28,I See the Boys of Summer,"I

I see the boys of summer in their ruin
Lay the gold tithings barren,
Setting no store by harvest, freeze the soils;
There in their heat the winter floods
Of frozen loves they fetch their girls,
And drown the cargoed apples in their tides.

These boys of light are curdlers in their folly,
Sour the boiling honey;
The jacks of frost they finger in the hives;
There in the sun the frigid threads
Of doubt and dark they feed their nerves;
The signal moon is zero in their voids.

I see the summer children in their mothers
Split up the brawned womb's weathers,
Divide the night and day with fairy thumbs;
There in the deep with quartered shades
Of sun and moon they paint their dams
As sunlight paints the shelling of their heads.

I see that from these boys shall men of nothing
Stature by seedy shifting,
Or lame the air with leaping from its hearts;
There from their hearts the dogdayed pulse
Of love and light bursts in their throats.
O see the pulse of summer in the ice.

II

But seasons must be challenged or they totter
Into a chiming quarter
Where, punctual as death, we ring the stars;
There, in his night, the black-tongued bells
The sleepy man of winter pulls,
Nor blows back moon-and-midnight as she blows.

We are the dark deniers, let us summon
Death from a summer woman,
A muscling life from lovers in their cramp,
From the fair dead who flush the sea
The bright-eyed worm on Davy's lamp,
And from the planted womb the man of straw.

We summer boys in this four-winded spinning,
Green of the seaweed's iron,
Hold up the noisy sea and drop her birds,
Pick the world's ball of wave and froth
To choke the deserts with her tides,
And comb the county gardens for a wreath.

In spring we cross our foreheads with the holly,
Heigh ho the blood and berry,
And nail the merry squires to the trees;
Here love's damp muscle dries and dies,
Here break a kiss in no love's quarry.
O see the poles of promise in the boys.

III

I see the boys of summer in their ruin.
Man in his maggot's barren.
And boys are full and foreign in the pouch.
I am the man your father was.
We are the sons of flint and pitch.
O see the poles are kissing as they cross."
29,"I, In My Intricate Image","I

I, in my intricate image, stride on two levels,
Forged in man's minerals, the brassy orator
Laying my ghost in metal,
The scales of this twin world tread on the double,
My half ghost in armour hold hard in death's corridor,
To my man-iron sidle.

Beginning with doom in the bulb, the spring unravels,
Bright as her spinning-wheels, the colic season
Worked on a world of petals;
She threads off the sap and needles, blood and bubble
Casts to the pine roots, raising man like a mountain
Out of the naked entrail.

Beginning with doom in the ghost, and the springing marvels,
Image of images, my metal phantom
Forcing forth through the harebell,
My man of leaves and the bronze root, mortal, unmortal,
I, in my fusion of rose and male motion,
Create this twin miracle.

This is the fortune of manhood: the natural peril,
A steeplejack tower, bonerailed and masterless,
No death more natural;
Thus the shadowless man or ox, and the pictured devil,
In seizure of silence commit the dead nuisance.
The natural parallel.

My images stalk the trees and the slant sap's tunnel,
No tread more perilous, the green steps and spire
Mount on man's footfall,
I with the wooden insect in the tree of nettles,
In the glass bed of grapes with snail and flower,
Hearing the weather fall.

Intricate manhood of ending, the invalid rivals,
Voyaging clockwise off the symboled harbour,
Finding the water final,
On the consumptives' terrace taking their two farewells,
Sail on the level, the departing adventure,
To the sea-blown arrival.

II

They climb the country pinnacle,
Twelve winds encounter by the white host at pasture,
Corner the mounted meadows in the hill corral;
They see the squirrel stumble,
The haring snail go giddily round the flower,
A quarrel of weathers and trees in the windy spiral.

As they dive, the dust settles,
The cadaverous gravels, falls thick and steadily,
The highroad of water where the seabear and mackerel
Turn the long sea arterial
Turning a petrol face blind to the enemy
Turning the riderless dead by the channel wall.

(Death instrumental,
Splitting the long eye open, and the spiral turnkey,
Your corkscrew grave centred in navel and nipple,
The neck of the nostril,
Under the mask and the ether, they making bloody
The tray of knives, the antiseptic funeral;

Bring out the black patrol,
Your monstrous officers and the decaying army,
The sexton sentinel, garrisoned under thistles,
A cock-on-a-dunghill
Crowing to Lazarus the morning is vanity,
Dust be your saviour under the conjured soil.)

As they drown, the chime travels,
Sweetly the diver's bell in the steeple of spindrift
Rings out the Dead Sea scale;
And, clapped in water till the triton dangles,
Strung by the flaxen whale-weed, from the hangman's raft,
Hear they the salt glass breakers and the tongues of burial.

(Turn the sea-spindle lateral,
The grooved land rotating, that the stylus of lightning
Dazzle this face of voices on the moon-turned table,
Let the wax disk babble
Shames and the damp dishonours, the relic scraping.
These are your years' recorders. The circular world stands still.)

III

They suffer the undead water where the turtle nibbles,
Come unto sea-stuck towers, at the fibre scaling,
The flight of the carnal skull
And the cell-stepped thimble;
Suffer, my topsy-turvies, that a double angel
Sprout from the stony lockers like a tree on Aran.

Be by your one ghost pierced, his pointed ferrule,
Brass and the bodiless image, on a stick of folly
Star-set at Jacob's angle,
Smoke hill and hophead's valley,
And the five-fathomed Hamlet on his father's coral
Thrusting the tom-thumb vision up the iron mile.

Suffer the slash of vision by the fin-green stubble,
Be by the ships' sea broken at the manstring anchored
The stoved bones' voyage downward
In the shipwreck of muscle;
Give over, lovers, locking, and the seawax struggle,
Love like a mist or fire through the bed of eels.

And in the pincers of the boiling circle,
The sea and instrument, nicked in the locks of time,
My great blood's iron single
In the pouring town,
I, in a wind on fire, from green Adam's cradle,
No man more magical, clawed out the crocodile.

Man was the scales, the death birds on enamel,
Tail, Nile, and snout, a saddler of the rushes,
Time in the hourless houses
Shaking the sea-hatched skull,
And, as for oils and ointments on the flying grail,
All-hollowed man wept for his white apparel.

Man was Cadaver's masker, the harnessing mantle,
Windily master of man was the rotten fathom,
My ghost in his metal neptune
Forged in man's mineral.
This was the god of beginning in the intricate seawhirl,
And my images roared and rose on heaven's hill."
