,doc_id,sentence
272,3,"to pay your queen, wi' due respect,"
273,3,may fealty an' subjection
274,3,"this great birth-day,"
275,3,
276,3,"hail, majesty most excellent!"
277,3,"while nobles strive to please ye,"
278,3,"will ye accept a compliment,"
279,3,a simple poet gies ye?
280,3,"thae bonie bairntime, heav'n has lent,"
281,3,still higher may they heeze ye
282,3,"in bliss, till fate some day is sent"
283,3,for ever to release ye
284,3,"frae care that day,"
285,3,
286,3,"for you, young potentate o'wales,"
287,3,"i tell your highness fairly,"
288,3,"down pleasure's stream, wi' swelling sails,"
289,3,i'm tauld ye're driving rarely;
290,3,"but some day ye may gnaw your nails,"
291,3,"an' curse your folly sairly,"
292,3,"that e'er ye brak diana's pales,"
293,3,or rattl'd dice wi' charlie
294,3,"by night or day,"
295,3,
296,3,"yet aft a ragged cowt's been known,"
297,3,to mak a noble aiver;
298,3,"so, ye may doucely fill the throne,"
299,3,"for a'their clish-ma-claver,"
300,3,"there, him^2 at agincourt wha shone,"
301,3,"few better were or braver,"
302,3,"and yet, wi' funny, queer sir john,^3"
303,3,he was an unco shaver
304,3,"for mony a day,"
305,3,
306,3,"for you, right rev'rend osnaburg,"
307,3,"nane sets the lawn-sleeve sweeter,"
308,3,altho' a ribbon at your lug
309,3,"wad been a dress completer,"
310,3,"as ye disown yon paughty dog,"
311,3,"that bears the keys of peter,"
312,3,"then swith! an' get a wife to hug,"
313,3,"or trowth, ye'll stain the mitre"
314,3,some luckless day!
315,3,
316,3,"young, royal tarry-breeks, i learn,"
317,3,ye've lately come athwart her-
318,3,"a glorious galley,^4 stem and stern,"
319,3,weel rigg'd for venus' barter;
320,3,"but first hang out, that she'll discern,"
321,3,your hymeneal charter;
322,3,"then heave aboard your grapple airn,"
323,3,"an' large upon her quarter,"
324,3,"come full that day,"
325,3,
326,3,"ye, lastly, bonie blossoms a',"
327,3,"ye royal lasses dainty,"
328,3,"heav'n mak you guid as well as braw,"
329,3,an' gie you lads a-plenty!
330,3,but sneer na british boys awa!
331,3,"for kings are unco scant aye,"
332,3,"an' german gentles are but sma',"
333,3,they're better just than want aye
334,3,"on ony day,"
335,3,
336,3,"gad bless you a'! consider now,"
337,3,ye're unco muckle dautit;
338,3,"but ere the course o' life be through,"
339,3,"it may be bitter sautit,"
340,3,"an' i hae seen their coggie fou,"
341,3,"that yet hae tarrow't at it,"
342,3,"but or the day was done, i trow,"
343,3,the laggen they hae clautit
344,3,"fu' clean that day,"
345,4,"amang the trees, where humming bees,"
346,4,"at buds and flowers were hinging, o,"
347,4,"auld caledon drew out her drone,"
348,4,"and to her pipe was singing, o,"
349,4,"'twas pibroch, sang, strathspeys, and reels,"
350,4,"she dirl'd them aff fu' clearly, o,"
351,4,"when there cam' a yell o' foreign squeels,"
352,4,"that dang her tapsalteerie, o,"
353,4,
354,4,"their capon craws an' queer ha, ha's,"
355,4,"they made our lugs grow eerie, o;"
356,4,"the hungry bike did scrape and fyke,"
357,4,"till we were wae and weary, o,"
358,4,"but a royal ghaist, wha ance was cas'd,"
359,4,"a prisoner, aughteen year awa',"
360,4,"he fir'd a fiddler in the north,"
361,4,"that dang them tapsalteerie, o,"
362,5,is there for honesty poverty
363,5,"that hings his head, an' a' that;"
364,5,"the coward slave - we pass him by,"
365,5,we dare be poor for a' that!
366,5,"for a' that, an' a' that,"
367,5,"our toils obscure an' a' that,"
368,5,"the rank is but the guinea's stamp,"
369,5,"the man's the gowd for a' that,"
370,5,
371,5,"what though on hamely fare we dine,"
372,5,"wear hoddin grey, an' a' that?"
373,5,"gie fools their silks, and knaves their wine,"
374,5,"a man's a man for a' that,"
375,5,"for a' that, an' a' that,"
376,5,"their tinsel show, an' a' that,"
377,5,"the honest man, tho' e'er sae poor,"
378,5,"is king o' men for a' that,"
379,5,
380,5,"ye see yon birkie ca'd a lord,"
381,5,"wha struts, an' stares, an' a' that;"
382,5,"tho' hundreds worship at his word,"
383,5,"he's but a coof for a' that,"
384,5,"for a' that, an' a' that,"
385,5,"his ribband, star, an' a' that,"
386,5,the man o' independent mind
387,5,"he looks an' laughs at a' that,"
388,5,
389,5,"a price can mak a belted knight,"
390,5,"a marquise, duke, an' a' that;"
391,5,"but an honest man's aboon his might,"
392,5,"gude faith, he maunna fa' that!"
393,5,"for a' that, an' a' that,"
394,5,"their dignities an' a' that,"
395,5,"the pith o' sense, an' pride o' worth,"
396,5,"are higher rank than a' that,"
397,5,
398,5,"then let us pray that come it may,"
399,5,"as come it will for a' that,"
400,5,"that sense and worth, o'er a' the earth,"
401,5,"shall bear the gree, an' a' that,"
402,5,"for a' that, an' a' that,"
403,5,"that man to man, the world o'er,"
404,5,"shall brithers be for a' that,"
405,6,"thou's welcome, wean; mishanter fa' me,"
406,6,"if thoughts o' thee, or yet thy mammie,"
407,6,"shall ever daunton me or awe me,"
408,6,"my sweet wee lady,"
409,6,or if i blush when thou shalt ca' me
410,6,"tyta or daddie,"
411,6,
412,6,"tho' now they ca' me fornicator,"
413,6,"an' tease my name in countra clatter,"
414,6,"the mair they talk, i'm kend the better,"
415,6,e'en let them clash;
416,6,an auld wife's tongue's a feckless matter
417,6,"to gie ane fash,"
418,6,
419,6,"welcome! my bonie, sweet, wee dochter,"
420,6,"tho' ye come here a wee unsought for,"
421,6,"and tho' your comin' i hae fought for,"
422,6,baith kirk and queir;
423,6,"yet, by my faith, ye're no unwrought for,"
424,6,that i shall swear!
425,6,
426,6,"sweet fruit o' monie a merry dint,"
427,6,"my funny toil is no a' tint,"
428,6,"tho' thou cam to the warl' asklent,"
429,6,which fools may scoff at;
430,6,in my last plack thy part's be in't
431,6,"the better ha'f o't,"
432,6,
433,6,"tho' i should be the waur bestead,"
434,6,"thou's be as braw and bienly clad,"
435,6,and thy young years as nicely bred
436,6,"wi' education,"
437,6,"as onie brat o' wedlock's bed,"
438,6,"in a' thy station,"
439,6,
440,6,"wee image o' my bonie betty,"
441,6,"as fatherly i kiss and daut thee,"
442,6,as dear and near my heart i set thee
443,6,wi' as gude will
444,6,as a' the priests had seen me get thee
445,6,"that's out o' hell,"
446,6,
447,6,lord grant that thou may aye inherit
448,6,"thy mither's person, grace, an' merit,"
449,6,"an' thy poor, worthless daddy's spirit,"
450,6,"without his failins,"
451,6,"'twill please me mair to see thee heir it,"
452,6,"than stockit mailens,"
453,6,
454,6,"for if thou be what i wad hae thee,"
455,6,"and tak the counsel i shall gie thee,"
456,6,i'll never rue my trouble wi' thee -
457,6,"the cost nor shame o't,"
458,6,"but be a loving father to thee,"
459,6,"and brag the name o't,"
460,7,"o my luve's like a red, red rose"
461,7,"that's newly sprung in june,"
462,7,o my luve's like the melodie
463,7,that's sweetly play'd in tune!
464,7,
465,7,"as fair thou art, my bonnie lass,"
466,7,"so deep in love am i,"
467,7,"and i will love thee still, my dear,"
468,7,"till a' the seas gang dry,"
469,7,
470,7,"till a' the seas gang dry, my dear,"
471,7,and the rocks melt with the sun;
472,7,"i will luve thee still my dear,"
473,7,"when the sands of life shall run,"
474,7,
475,7,"and fare thee weel, my only luve,"
476,7,and fare thee weel a while!
477,7,"and i will come again , my luve,"
478,7,"tho' it were ten thousand mile,"
479,8,"when biting boreas, fell and doure,"
480,8,    sharp shivers thro' the leafless bow'r;
481,8,"    when phœbus gies a short-liv'd glow'r,"
482,8,"        far south the lift,"
483,8,"    dim-dark'ning thro' the flaky show'r,"
484,8,"        or whirling drift,"
485,8,"    ae night the storm the steeples rocked,"
486,8,"    poor labour sweet in sleep was locked,"
487,8,"    while burns, wi' snawy wreeths upchoked,"
488,8,"       wild-eddying swirl,"
489,8,"   or thro' the mining outlet bocked,"
490,8,"       down headlong hurl,"
491,8,"   list'ning, the doors an' winnocks rattle,"
492,8,"   i thought me on the ourie cattle,"
493,8,"   or silly sheep, wha bide this brattle"
494,8,"       o' winter war,"
495,8,"   and thro' the drift, deep-lairing, sprattle,"
496,8,"       beneath a scar,"
497,8,"   ilk happing bird, wee, helpless thing!"
498,8,"   that, in the merry months o' spring,"
499,8,"   delighted me to hear thee sing,"
500,8,       what comes o' thee?
501,8,   whare wilt thou cow'r thy chittering wing
502,8,       an' close thy e'e?
503,8,"   ev'n you on murd'ring errands toil'd,"
504,8,"   lone from your savage homes exil'd,"
505,8,"   the blood-stain'd roost, and sheep-cote spoil'd"
506,8,"       my heart forgets,"
507,8,   while pityless the tempest wild
508,8,"       sore on you beats,"
509,9,"fair fa' your honest, sonsie face,"
510,9,  great chieftain o' the puddin-race!
511,9,"  aboon them a' ye tak your place,"
512,9,"     painch, tripe, or thairm,"
513,9,  weel are ye wordy of a grace
514,9,"     as lang's my arm,"
515,9,
516,9,"  the groaning trencher there ye fill,"
517,9,"  your hurdies like a distant hill,"
518,9,  your pin wad help to mend a mill
519,9,"     in time o' need,"
520,9,  while thro' your pores the dews distil
521,9,"     like amber bead,"
522,9,
523,9,"  his knife see rustic labour dight,"
524,9,"  an' cut ye up wi' ready slight,"
525,9,  trenching your gushing entrails bright
526,9,     like onie ditch;
527,9,"  and then, o what a glorious sight,"
528,9,"     warm-reekin, rich!"
529,9,
530,9,"  then, horn for horn, they strech an' strive,"
531,9,"  deil tak the hindmost! on they drive,"
532,9,"  till a' their weel-swall'd kytes belyve,"
533,9,     are bent like drums;
534,9,"  then auld guidman, maist like to rive,"
535,9,"     'bethankit!' hums,"
536,9,
537,9,  is there that owre his french ragout
538,9,"  or olio that wad staw a sow,"
539,9,  or fricassee wad mak her spew
540,9,"     wi' perfect sconner,"
541,9,"  looks down wi' sneering, scornfu' view"
542,9,     on sic a dinner?
543,9,
544,9,"  poor devil! see him owre his trash,"
545,9,"  as feckless as a wither'd rash,"
546,9,"  his spindle shank, a guid whip-lash,"
547,9,     his nieve a nit;
548,9,"  thro' bluidy flood or field to dash,"
549,9,     o how unfit!
550,9,
551,9,"  but mark the rustic, haggis-fed,"
552,9,"  the trembling earth resounds his tread,"
553,9,"  clap in his walie nieve a blade,"
554,9,     he'll make it whissle;
555,9,"  an' legs, an' arms, an' heads will sned,"
556,9,"     like taps o' thrissle,"
557,9,
558,9,"  ye pow'rs wha mak mankind your care,"
559,9,"  and dish them out their bill o 'fare,"
560,9,  auld scotland wants nae skinking ware
561,9,     that jaups in luggies;
562,9,"  but, if ye wish her gratefu' prayer,"
563,9,     gie her a haggis!
564,10,"o thou! whatever title suit thee,--"
565,10,"    auld hornie, satan, nick, or clootie!"
566,10,"    wha in yon cavern, grim an' sootie,"
567,10,"        clos'd under hatches,"
568,10,    spairges about the brunstane cootie
569,10,        to scaud poor wretches!
570,10,"    hear me, auld hangie, for a wee,"
571,10,    an' let poor damned bodies be;
572,10,"    i'm sure sma' pleasure it can gie,"
573,10,"       e'en to a deil,"
574,10,"   to skelp an' scaud poor dogs like me,"
575,10,       an' hear us squeel!
576,10,"   great is thy pow'r, an' great thy fame;"
577,10,   far ken'd an' noted is thy name;
578,10,"   an' tho' yon lowin heugh's thy hame,"
579,10,       thou travels far;
580,10,"   an' faith! thou's neither lag nor lame,"
581,10,"       nor blate nor scaur,"
582,10,"   whyles, ranging like a roarin lion,"
583,10,   for prey a' holes an' corners tryin;
584,10,"   whyles, on the strong-wing'd tempest flyin,"
585,10,       tirlin' the kirks;
586,10,"   whyles, in the human bosom pryin,"
587,10,"       unseen thou lurks,"
588,10,"   i've heard my rev'rend graunie say,"
589,10,   in lanely glens ye like to stray;
590,10,   or whare auld ruin'd castles gray
591,10,"       nod to the moon,"
592,10,   ye fright the nightly wand'rer's way
593,10,"       wi' eldritch croon,"
594,10,   when twilight did my graunie summon
595,10,"   to say her pray'rs, douce honest woman!"
596,10,"   aft yont the dike she's heard you bummin,"
597,10,       wi' eerie drone;
598,10,"   or, rustlin thro' the boortrees comin,"
599,10,"       wi' heavy groan,"
600,10,"   ae dreary, windy, winter night,"
601,10,"   the stars shot down wi' sklentin light,"
602,10,"   wi' you mysel i gat a fright,"
603,10,       ayont the lough;
604,10,"   ye like a rash-buss stood in sight,"
605,10,"       wi' waving sugh,"
606,10,"   the cudgel in my nieve did shake,"
607,10,"   each bristl'd hair stood like a stake,"
608,10,"   when wi' an eldritch, stoor quaick, quaick,"
609,10,"       amang the springs,"
610,10,"   awa ye squatter'd like a drake,"
611,10,"       on whistling wings,"
612,10,   let warlocks grim an' wither'd hags
613,10,   tell how wi' you on ragweed nags
614,10,   they skim the muirs an' dizzy crags
615,10,       wi' wicked speed;
616,10,"   and in kirk-yards renew their leagues,"
617,10,"       owre howket dead,"
618,10,"   thence, countra wives wi' toil an' pain"
619,10,   may plunge an' plunge the kirn in vain;
620,10,   for oh! the yellow treasure's taen
621,10,       by witchin skill;
622,10,"   an' dawtet, twal-pint hawkie's gaen"
623,10,"         as yell's the bill,"
624,10,"   thence, mystic knots mak great abuse,"
625,10,"   on young guidmen, fond, keen, an' croose;"
626,10,"   when the best wark-lume i' the house,"
627,10,"       by cantraip wit,"
628,10,"   is instant made no worth a louse,"
629,10,"       just at the bit,"
630,10,"   when thowes dissolve the snawy hoord,"
631,10,"   an' float the jinglin icy-boord,"
632,10,   then water-kelpies haunt the foord
633,10,"       by your direction,"
634,10,   an' nighted trav'lers are allur'd
635,10,"       to their destruction,"
636,10,   and aft your moss-traversing spunkies
637,10,"   decoy the wight that late an drunk is,"
638,10,"   the bleezin, curst, mischievous monkeys"
639,10,"       delude his eyes,"
640,10,"   till in some miry slough he sunk is,"
641,10,"       ne'er mair to rise,"
642,10,   when masons' mystic word an grip
643,10,"   in storms an' tempests raise you up,"
644,10,"   some cock or cat your rage maun stop,"
645,10,"       or, strange to tell!"
646,10,   the youngest brither ye wad whip
647,10,       aff straught to hell!
648,10,"   lang syne, in eden'd bonie yard,"
649,10,"   when youthfu' lovers first were pair'd,"
650,10,"   an all the soul of love they shar'd,"
651,10,"       the raptur'd hour,"
652,10,"   sweet on the fragrant flow'ry swaird,"
653,10,       in shady bow'r;
654,10,"   then you, ye auld snick-drawin dog!"
655,10,"   ye cam to paradise incog,"
656,10,"   and play'd on man a cursed brogue,"
657,10,       black be your fa'!
658,10,"   an gied the infant warld a shog,"
659,10,"       maist ruin'd a',"
660,10,"   d'ye mind that day, when in a bizz,"
661,10,"   wi' reeket duds an reestet gizz,"
662,10,   ye did present your smoutie phiz
663,10,"      mang better folk,"
664,10,  an' sklented on the man of uz
665,10,      your spitefu' joke?
666,10,"  an' how ye gat him i' your thrall,"
667,10,"  an' brak him out o' house and hal',"
668,10,"  while scabs and blotches did him gall,"
669,10,"      wi' bitter claw,"
670,10,"  an' lows'd his ill-tongued, wicked scaul,"
671,10,      was warst ava?
672,10,"  but a' your doings to rehearse,"
673,10,"  your wily snares an' fechtin fierce,"
674,10,"  sin' that day michael did you pierce,"
675,10,"      down to this time,"
676,10,"  wad ding a lallan tongue, or erse,"
677,10,"      in prose or rhyme,"
678,10,"  an' now, auld cloots, i ken ye're thinkin,"
679,10,"  a certain bardie's rantin, drinkin,"
680,10,"  some luckless hour will send him linkin,"
681,10,      to your black pit;
682,10,"  but faith! he'll turn a corner jinkin,"
683,10,"      an' cheat you yet,"
684,10,"  but fare you weel, auld nickie-ben!"
685,10,  o wad ye tak a thought an' men'!
686,10,  ye aiblins might--i dinna ken--
687,10,"      still hae a stake,"
688,10,"  i'm wae to think upo' yon den,"
689,10,      ev'n for your sake!
690,11,"my curse upon your venom'd stang,"
691,11,that shoots my tortur'd gums alang;
692,11,"and thro' my lugs gies mony a twang,"
693,11,    wi' gnawing vengeance;
694,11,"tearing my nerves wi' bitter pang,"
695,11,    like racking engines!
696,11,
697,11,"when fevers burn, or ague freezes,"
698,11,"rheumatics gnaw, or cholic squeezes;"
699,11,"our neighbors' sympathy may ease us,"
700,11,    wi' pitying moan;
701,11,but thee -- thou hell o' a' diseases --
702,11,    they mock our groan!
703,11,
704,11,adown my beard the slavers trickle!
705,11,"i throw the wee stools o'er the mickle,"
706,11,"as round the fire the giglets keckle,"
707,11,    to see me loup;
708,11,"while raving mad, i wish a heckle"
709,11,"    were in their doup,"
710,11,
711,11,"o' a' the num'rous human dools,"
712,11,"ill har'sts, daft bargains, cutty-stools,"
713,11,"or worthy friends rak'd i' the mools,"
714,11,    sad sight to see !
715,11,"the tricks o' knaves, or fash o' fools,"
716,11,"    thou bear'st the gree,"
717,11,
718,11,"where'er that place be priests ca' hell,"
719,11,"whence a' the tones o' mis'ry yell,"
720,11,"and rankd plagues their numbers tell,"
721,11,"    in dreadfu' raw,"
722,11,"thou, tooth-ache, surely bear'st the bell"
723,11,    amang them a'!
724,11,
725,11,"o thou grim, mischief-making chiel,"
726,11,"that gars the notes of discord squeel,"
727,11,till daft mankiud aft dance a reel
728,11,    in gore a shoe-thick; --
729,11,gie a' the foes o' scotland's weal
730,11,    a towmond's tooth-ache!
731,12,"my son, these maxims make a rule,"
732,12,an' lump them aye thegither;
733,12,"the rigid righteous is a fool,"
734,12,"the rigid wise anither,"
735,12,the cleanest corn that ere was dight
736,12,may hae some pyles o' caff in;
737,12,so ne'er a fellow creature slight
738,12,"for random fits o' daffin,"
739,12,"solomon,--eccles, ch, vii, verse 16"
740,12,
741,12,"o ye wha are sae guid yoursel',"
742,12,"sae pious and sae holy,"
743,12,ye've nought to do but mark and tell
744,12,your neibours' fauts and folly!
745,12,"whase life is like a weel-gaun mill,"
746,12,supplied wi' store o' water;
747,12,"the heapèd happer's ebbing still,"
748,12,"an' still the clap plays clatter,"
749,12,
750,12,"hear me, ye venerable core,"
751,12,as counsel for poor mortals
752,12,that frequent pass douce wisdom's door
753,12,"for glaikit folly's portals,"
754,12,"i, for their thoughtless, careless sakes,"
755,12,would here propone defences--
756,12,"their donsie tricks, their black mistakes,"
757,12,"their failings and mischances,"
758,12,
759,12,"ye see your state wi' theirs compared,"
760,12,and shudder at the niffer;
761,12,"but cast a moment's fair regard,"
762,12,what makes the mighty differ?
763,12,"discount what scant occassion gave,"
764,12,that purity ye pride in;
765,12,and what's aft mair than a' the lave
766,12,"your better art o' hidin,"
767,12,
768,12,"think, when your castigated pulse"
769,12,"gies now and then a wallop,"
770,12,"what ragings must his veins convulse,"
771,12,that still eternal gallop!
772,12,"wi' wind and tide fair i' your tail,"
773,12,right on ye scud your sea-way;
