,doc_id,sentence
254,10,"the swarm dilating round the perfect trees,"
255,10,
256,10,and make us happy in the darting bird
257,10,"that suddenly above the bees is heard,"
258,10,"the meteor that thrusts in with needle bill,"
259,10,"and off a blossom in mid air stands still,"
260,10,
261,10,"for this is love and nothing else is love,"
262,10,to which it is reserved for god above
263,10,"to sanctify to what far ends he will,"
264,10,"but which it only needs that we fulfill,"
265,11,"a voice said, look me in the stars"
266,11,"and tell me truly, men of earth,"
267,11,if all the soul-and-body scars
268,11,"were not too much to pay for birth,"
269,12,i didn't make you know how glad i was
270,12,"to have you come and camp here on our land,"
271,12,i promised myself to get down some day
272,12,"and see the way you lived, but i don't know!"
273,12,with a houseful of hungry men to feed
274,12,"i guess you'd find,, it seems to me"
275,12,i can't express my feelings any more
276,12,than i can raise my voice or want to lift
277,12,"my hand oh, i can lift it when i have to,"
278,12,"did ever you feel so? i hope you never,"
279,12,it's got so i don't even know for sure
280,12,"whether i am glad, sorry, or anything,"
281,12,there's nothing but a voice-like left inside
282,12,"that seems to tell me how i ought to feel,"
283,12,"and would feel if i wasn't all gone wrong,"
284,12,"you take the lake, i look and look at it,"
285,12,"i see it's a fair, pretty sheet of water,"
286,12,i stand and make myself repeat out loud
287,12,"the advantages it has, so long and narrow,"
288,12,like a deep piece of some old running river
289,12,"cut short off at both ends, it lies five miles"
290,12,straight away through the mountain notch
291,12,"from the sink window where i wash the plates,"
292,12,"and all our storms come up toward the house,"
293,12,"drawing the slow waves whiter and whiter and whiter,"
294,12,it took my mind off doughnuts and soda biscuit
295,12,to step outdoors and take the water dazzle
296,12,"a sunny morning, or take the rising wind"
297,12,"about my face and body and through my wrapper,"
298,12,"when a storm threatened from the dragon's den,"
299,12,"and a cold chill shivered across the lake,"
300,12,"i see it's a fair, pretty sheet of water,"
301,12,our willoughby! how did you hear of it?
302,12,"i expect, though, everyone's heard of it,"
303,12,in a book about ferns? listen to that!
304,12,you let things more like feathers regulate
305,12,"your going and coming, and you like it here?"
306,12,"i can see how you might, but i don't know!"
307,12,"it would be different if more people came,"
308,12,"for then there would be business, as it is,"
309,12,"the cottages len built, sometimes we rent them,"
310,12,"sometimes we don't, we've a good piece of shore"
311,12,"that ought to be worth something, and may yet,"
312,12,"but i don't count on it as much as len,"
313,12,"he looks on the bright side of everything,"
314,12,"including me, he thinks i'll be all right"
315,12,"with doctoring, but it's not medicine--"
316,12,lowe is the only doctor's dared to say so--
317,12,"it's rest i want--there, i have said it out--"
318,12,from cooking meals for hungry hired men
319,12,and washing dishes after them--from doing
320,12,"things over and over that just won't stay done,"
321,12,by good rights i ought not to have so much
322,12,"put on me, but there seems no other way,"
323,12,"len says one steady pull more ought to do it,"
324,12,"he says the best way out is always through,"
325,12,"and i agree to that, or in so far"
326,12,as that i can see no way out but through--
327,12,"leastways for me--and then they'll be convinced,"
328,12,"it's not that len don't want the best for me,"
329,12,it was his plan our moving over in
330,12,beside the lake from where that day i showed you
331,12,"we used to live--ten miles from anywhere,"
332,12,"we didn't change without some sacrifice,"
333,12,"but len went at it to make up the loss,"
334,12,"his work's a man's, of course, from sun to sun,"
335,12,but he works when he works as hard as i do--
336,12,"though there's small profit in comparisons,"
337,12,"women and men will make them all the same,"
338,12,"but work ain't all, len undertakes too much,"
339,12,"he's into everything in town, this year"
340,12,"it's highways, and he's got too many men"
341,12,"around him to look after that make waste,"
342,12,"they take advantage of him shamefully,"
343,12,"and proud, too, of themselves for doing so,"
344,12,"we have four here to board, great good-for-nothings,"
345,12,sprawling about the kitchen with their talk
346,12,"while i fry their bacon, much they care!"
347,12,no more put out in what they do or say
348,12,"than if i wasn't in the room at all,"
349,12,"coming and going all the time, they are,"
350,12,"i don't learn what their names are, let alone"
351,12,"their characters, or whether they are safe"
352,12,"to have inside the house with doors unlocked,"
353,12,"i'm not afraid of them, though, if they're not"
354,12,"afraid of me, there's two can play at that,"
355,12,"i have my fancies, it runs in the family,"
356,12,"my father's brother wasn't right, they kept him"
357,12,"locked up for years back there at the old farm,"
358,12,"i've been away once--yes, i've been away,"
359,12,"the state asylum, i was prejudiced;"
360,12,i wouldn't have sent anyone of mine there;
361,12,you know the old idea--the only asylum
362,12,"was the poorhouse, and those who could afford,"
363,12,"rather than send their folks to such a place,"
364,12,"kept them at home; and it does seem more human,"
365,12,"but it's not so, the place is the asylum,"
366,12,"there they have every means proper to do with,"
367,12,and you aren't darkening other people's lives--
368,12,"worse than no good to them, and they no good"
369,12,to you in your condition; you can't know
370,12,"affection or the want of it in that state,"
371,12,"i've heard too much of the old-fashioned way,"
372,12,"my father's brother, he went mad quite young,"
373,12,"some thought he had been bitten by a dog,"
374,12,because his violence took on the form
375,12,of carrying his pillow in his teeth;
376,12,"but it's more likely he was crossed in love,"
377,12,"or so the story goes, it was some girl,"
378,12,"anyway all he talked about was love,"
379,12,they soon saw he would do someone a mischief
380,12,"if he wa'n't kept strict watch of, and it ended"
381,12,"in father's building him a sort of cage,"
382,12,"or room within a room, of hickory poles,"
383,12,"like stanchions in the barn, from floor to ceiling,--"
384,12,"a narrow passage all the way around,"
385,12,anything they put in for furniture
386,12,"he'd tear to pieces, even a bed to lie on,"
387,12,"so they made the place comfortable with straw,"
388,12,"like a beast's stall, to ease their consciences,"
389,12,"of course they had to feed him without dishes,"
390,12,"they tried to keep him clothed, but he paraded"
391,12,"with his clothes on his arm--all of his clothes,"
392,12,"cruel--it sounds, i 'spose they did the best"
393,12,"they knew, and just when he was at the height,"
394,12,"father and mother married, and mother came,"
395,12,"a bride, to help take care of such a creature,"
396,12,"and accommodate her young life to his,"
397,12,"that was what marrying father meant to her,"
398,12,she had to lie and hear love things made dreadful
399,12,"by his shouts in the night, he'd shout and shout"
400,12,"until the strength was shouted out of him,"
401,12,"and his voice died down slowly from exhaustion,"
402,12,"he'd pull his bars apart like bow and bow-string,"
403,12,and let them go and make them twang until
404,12,"his hands had worn them smooth as any ox-bow,"
405,12,and then he'd crow as if he thought that child's play--
406,12,"the only fun he had, i've heard them say, though,"
407,12,"they found a way to put a stop to it,"
408,12,he was before my time--i never saw him;
409,12,but the pen stayed exactly as it was
410,12,"there in the upper chamber in the ell,"
411,12,"a sort of catch-all full of attic clutter,"
412,12,"i often think of the smooth hickory bars,"
413,12,"it got so i would say--you know, half fooling--"
414,12,it's time i took my turn upstairs in jail--
415,12,"just as you will till it becomes a habit,"
416,12,"no wonder i was glad to get away,"
417,12,"mind you, i waited till len said the word,"
418,12,"i didn't want the blame if things went wrong,"
419,12,"i was glad though, no end, when we moved out,"
420,12,"and i looked to be happy, and i was,"
421,12,"as i said, for a while--but i don't know!"
422,12,"somehow the change wore out like a prescription,"
423,12,and there's more to it than just window-views
424,12,"and living by a lake, i'm past such help--"
425,12,"unless len took the notion, which he won't,"
426,12,"and i won't ask him--it's not sure enough,"
427,12,"i 'spose i've got to go the road i'm going,"
428,12,"other folks have to, and why shouldn't i?"
429,12,"i almost think if i could do like you,"
430,12,drop everything and live out on the ground--
431,12,"but it might be, come night, i shouldn't like it,"
432,12,"or a long rain, i should soon get enough,"
433,12,"and be glad of a good roof overhead,"
434,12,"i've lain awake thinking of you, i'll warrant,"
435,12,"more than you have yourself, some of these nights,"
436,12,the wonder was the tents weren't snatched away
437,12,"from over you as you lay in your beds,"
438,12,"i haven't courage for a risk like that,"
439,12,"bless you, of course, you're keeping me from work,"
440,12,"but the thing of it is, i need to be kept,"
441,12,there's work enough to do--there's always that;
442,12,"but behind's behind, the worst that you can do"
443,12,"is set me back a little more behind,"
444,12,"i sha'n't catch up in this world, anyway,"
445,12,"i'd rather you'd not go unless you must,"
446,13,"he is that fallen lance that lies as hurled,"
447,13,"that lies unlifted now, come dew, come rust,"
448,13,"but still lies pointed as it plowed the dust,"
449,13,"if we who sight along it round the world,"
450,13,"see nothing worthy to have been its mark,"
451,13,"it is because like men we look too near,"
452,13,"forgetting that as fitted to the sphere,"
453,13,"our missiles always make too short an arc,"
454,13,"they fall, they rip the grass, they intersect"
455,13,"the curve of earth, and striking, break their own;"
456,13,"they make us cringe for metal-point on stone,"
457,13,"but this we know, the obstacle that checked"
458,13,"and tripped the body, shot the spirit on"
459,13,"further than target ever showed or shone,"
460,14,when a friend calls to me from the road
461,14,"and slows his horse to a meaning walk,"
462,14,i don't stand still and look around
463,14,"on all the hills i haven't hoed,"
464,14,"and shout from where i am, what is it?"
465,14,"no, not as there is a time to talk,"
466,14,"i thrust my hoe in the mellow ground,"
467,14,"blade-end up and five feet tall,"
468,14,"and plod, i go up to the stone wall"
469,14,"for a friendly visit,"
470,15,"i have been one acquainted with the night,"
471,15,"i have walked out in rain -- and back in rain,"
472,15,"i have outwalked the furthest city light,"
473,15,
474,15,"i have looked down the saddest city lane,"
475,15,i have passed by the watchman on his beat
476,15,"and dropped my eyes, unwilling to explain,"
477,15,
478,15,i have stood still and stopped the sound of feet
479,15,when far away an interrupted cry
480,15,"came over houses from another street,"
481,15,
482,15,but not to call me back or say good-bye;
483,15,"and further still at an unearthly height,"
484,15,a luminary clock against the sky
485,15,
486,15,"proclaimed the time was neither wrong nor right,"
487,15,"i have been one acquainted with the night,"
488,16,my long two-pointed ladder's sticking through a tree
489,16,"toward heaven still,"
490,16,and there's a barrel that i didn't fill
491,16,"beside it, and there may be two or three"
492,16,"apples i didn't pick upon some bough,"
493,16,"but i am done with apple-picking now,"
494,16,"essence of winter sleep is on the night,"
495,16,"the scent of apples, i am drowsing off,"
496,16,i cannot rub the strangeness from my sight
497,16,i got from looking through a pane of glass
498,16,i skimmed this morning from the drinking trough
499,16,"and held against the world of hoary grass,"
500,16,"it melted, and i let it fall and break,"
501,16,but i was well
502,16,"upon my way to sleep before it fell,"
503,16,and i could tell
504,16,"what form my dreaming was about to take,"
505,16,"magnified apples appear and disappear,"
506,16,"stem end and blossom end,"
507,16,"and every fleck of russet showing clear,"
508,16,"my instep arch not only keeps the ache,"
509,16,"it keeps the pressure of a ladder-round,"
510,16,"i feel the ladder sway as the boughs bend,"
511,16,and i keep hearing from the cellar bin
512,16,the rumbling sound
513,16,"of load on load of apples coming in,"
514,16,for i have had too much
515,16,"of apple-picking, i am overtired"
516,16,"of the great harvest i myself desired,"
517,16,"there were ten thousand thousand fruit to touch,"
518,16,"cherish in hand, lift down, and not let fall,"
519,16,for all
520,16,"that struck the earth,"
521,16,"no matter if not bruised or spiked with stubble,"
522,16,went surely to the cider-apple heap
523,16,"as of no worth,"
524,16,one can see what will trouble
525,16,"this sleep of mine, whatever sleep it is,"
526,16,"were he not gone,"
527,16,the woodchuck could say whether it's like his
528,16,"long sleep, as i describe its coming on,"
529,16,"or just some human sleep,"
530,17,all out of doors looked darkly in at him
531,17,"through the thin frost, almost in separate stars,"
532,17,"that gathers on the pane in empty rooms,"
533,17,what kept his eyes from giving back the gaze
534,17,"was the lamp tilted near them in his hand,"
535,17,what kept him from remembering what it was
536,17,"that brought him to that creaking room was age,"
537,17,"he stood with barrels round him -- at a loss,"
538,17,and having scared the cellar under him
539,17,"in clomping there, he scared it once again"
540,17,"in clomping off; -- and scared the outer night,"
541,17,"which has its sounds, familiar, like the roar"
542,17,"of trees and crack of branches, common things,"
543,17,"but nothing so like beating on a box,"
544,17,a light he was to no one but himself
545,17,"where now he sat, concerned with he knew what,"
546,17,"a quiet light, and then not even that,"
547,17,"he consigned to the moon, such as she was,"
548,17,"so late-arising, to the broken moon"
549,17,as better than the sun in any case
550,17,"for such a charge, his snow upon the roof,"
551,17,his icicles along the wall to keep;
552,17,"and slept, the log that shifted with a jolt"
553,17,"once in the stove, disturbed him and he shifted,"
554,17,"and eased his heavy breathing, but still slept,"
555,17,"one aged man -- one man -- can't keep a house,"
556,17,"a farm, a countryside, or if he can,"
557,17,"it's thus he does it of a winter night,"
558,18,"a house that lacks, seemingly, mistress and master,"
559,18,"with doors that none but the wind ever closes,"
560,18,its floor all littered with glass and with plaster;
561,18,"it stands in a garden of old-fashioned roses,"
562,18,
563,18,i pass by that way in the gloaming with mary;
564,18,"'i wonder,' i say, 'who the owner of those is,'"
565,18,"'oh, no one you know,' she answers me airy,"
566,18,"'but one we must ask if we want any roses,'"
567,18,
568,18,so we must join hands in the dew coming coldly
569,18,"there in the hush of the wood that reposes,"
570,18,"and turn and go up to the open door boldly,"
571,18,"and knock to the echoes as beggars for roses,"
572,18,
573,18,"'pray, are you within there, mistress who-were-you?'"
574,18,"'tis mary that speaks and our errand discloses,"
575,18,"'pray, are you within there? bestir you, bestir you!"
576,18,"'tis summer again; there's two come for roses,"
577,18,
578,18,"'a word with you, that of the singer recalling--"
579,18,"old herrick, a saying that every maid knows is"
580,18,"a flower unplucked is but left to the falling,"
581,18,"and nothing is gained by not gathering roses,'"
582,18,
583,18,we do not loosen our hands' intertwining
584,18,"not caring so very much what she supposes,"
585,18,there when she comes on us mistily shining
586,18,"and grants us by silence the boon of her roses,"
587,19,where had i heard this wind before
588,19,change like this to a deeper roar?
589,19,"what would it take my standing there for,"
590,19,"holding open a restive door,"
591,19,looking down hill to a frothy shore?
592,19,"summer was past and the day was past,"
593,19,"sombre clouds in the west were massed,"
594,19,"out on the porch's sagging floor,"
595,19,"leaves got up in a coil and hissed,"
596,19,"blindly striking at my knee and missed,"
597,19,something sinister in the tone
598,19,"told me my secret my be known,"
599,19,word i was in the house alone
600,19,"somehow must have gotten abroad,"
601,19,"word i was in my life alone,"
602,19,"word i had no one left but god,"
603,20,when i see birches bend to left and right
604,20,"across the lines of straighter darker trees,"
605,20,"i like to think some boy's been swinging them,"
606,20,"but swinging doesn't bend them down to stay,"
607,20,"ice-storms do that, often you must have seen them"
608,20,loaded with ice a sunny winter morning
609,20,"after a rain, they click upon themselves"
610,20,"as the breeze rises, and turn many-colored"
611,20,"as the stir cracks and crazes their enamel,"
612,20,soon the sun's warmth makes them shed crystal shells
613,20,shattering and avalanching on the snow-crust--
614,20,such heaps of broken glass to sweep away
615,20,"you'd think the inner dome of heaven had fallen,"
616,20,"they are dragged to the withered bracken by the load,"
617,20,and they seem not to break; though once they are bowed
618,20,"so low for long, they never right themselves,"
619,20,you may see their trunks arching in the woods
620,20,"years afterwards, trailing their leaves on the ground"
621,20,like girls on hands and knees that throw their hair
622,20,"before them over their heads to dry in the sun,"
623,20,but i was going to say when truth broke in
624,20,with all her matter-of-fact about the ice-storm
625,20,now am i free to be poetical?
626,20,i should prefer to have some boy bend them
627,20,as he went out and in to fetch the cows--
628,20,"some boy too far from town to learn baseball,"
629,20,"whose only play was what he found himself,"
630,20,"summer or winter, and could play alone,"
631,20,one by one he subdued his father's trees
632,20,by riding them down over and over again
633,20,"until he took the stiffness out of them,"
634,20,"and not one but hung limp, not one was left"
635,20,"for him to conquer, he learned all there was"
636,20,to learn about not launching out too soon
637,20,and so not carrying the tree away
638,20,"clear to the ground, he always kept his poise"
639,20,"to the top branches, climbing carefully"
640,20,with the same pains you use to fill a cup
641,20,"up to the brim, and even above the brim,"
642,20,"then he flung outward, feet first, with a swish,"
643,20,"kicking his way down through the air to the ground,"
644,20,"so was i once myself a swinger of birches,"
645,20,"and so i dream of going back to be,"
646,20,"it's when i'm weary of considerations,"
647,20,and life is too much like a pathless wood
648,20,where your face burns and tickles with the cobwebs
649,20,"broken across it, and one eye is weeping"
650,20,"from a twig's having lashed across it open,"
651,20,i'd like to get away from earth awhile
652,20,"and then come back to it and begin over,"
653,20,may no fate willfully misunderstand me
654,20,and half grant what i wish and snatch me away
655,20,"not to return, earth's the right place for love,"
656,20,"i don't know where it's likely to go better,"
657,20,"i'd like to go by climbing a birch tree,"
658,20,and climb black branches up a snow-white trunk
659,20,"toward heaven, till the tree could bear no more,"
660,20,"but dipped its top and set me down again,"
661,20,"that would be good both going and coming back,"
662,20,"one could do worse than be a swinger of birches,"
663,21,love has earth to which she clings
664,21,with hills and circling arms about--
665,21,"wall within wall to shut fear out,"
666,21,"but thought has need of no such things,"
667,21,"for thought has a pair of dauntless wings,"
668,21,
669,21,"on snow and sand and turn, i see"
670,21,where love has left a printed trace
671,21,"with straining in the world's embrace,"
672,21,and such is love and glad to be
673,21,"but thought has shaken his ankles free,"
674,21,
675,21,thought cleaves the interstellar gloom
676,21,"and sits in sirius' disc all night,"
677,21,till day makes him retrace his flight
678,21,"with smell of burning on every plume,"
679,21,"back past the sun to an earthly room,"
680,21,
681,21,"his gains in heaven are what they are,"
682,21,yet some say love by being thrall
683,21,and simply staying possesses all
684,21,in several beauty that thought fares far
685,21,"to find fused in another star,"
686,22,"but outer space,"
687,22,"at least this far,"
688,22,for all the fuss
689,22,of the populace
690,22,stays more popular
691,22,than populous
692,23,"as i came to the edge of the woods,"
693,23,thrush music -- hark!
694,23,"now if it was dusk outside,"
695,23,"inside it was dark,"
696,23,
697,23,too dark in the woods for a bird
698,23,by sleight of wing
699,23,"to better its perch for the night,"
700,23,"though it still could sing,"
701,23,
702,23,the last of the light of the sun
703,23,that had died in the west
704,23,still lived for one song more
705,23,"in a thrush's breast,"
706,23,
707,23,far in the pillared dark
708,23,thrush music went --
709,23,almost like a call to come in
710,23,"to the dark and lament,"
711,23,
712,23,"but no, i was out for stars;"
713,23,"i would not come in,"
714,23,i meant not even if asked;
715,23,"and i hadn't been,"
716,24,an ant on the tablecloth
717,24,ran into a dormant moth
718,24,"of many times his size,"
719,24,"he showed not the least surprise,"
720,24,"his business wasn't with such,"
721,24,"he gave it scarcely a touch,"
722,24,"and was off on his duty run,"
723,24,yet if he encountered one
724,24,of the hive's enquiry squad
725,24,whose work is to find out god
726,24,"and the nature of time and space,"
727,24,"he would put him onto the case,"
728,24,ants are a curious race;
729,24,one crossing with hurried tread
730,24,the body of one of their dead
731,24,isn't given a moment's arrest-
732,24,"seems not even impressed,"
733,24,but he no doubt reports to any
734,24,"with whom he crosses antennae,"
735,24,and they no doubt report
736,24,"to the higher-up at court,"
737,24,"then word goes forth in formic,"
738,24,"death's come to jerry mccormic,"
739,24,"our selfless forager jerry,"
740,24,will the special janizary
741,24,whose office it is to bury
742,24,the dead of the commissary
743,24,"go bring him home to his people,"
744,24,"lay him in state on a sepal,"
745,24,"wrap him for shroud in a petal,"
746,24,"embalm him with ichor of nettle,"
747,24,"this is the word of your queen,"
748,24,and presently on the scene
749,24,appears a solemn mortician;
750,24,"and taking formal position,"
751,24,"with feelers calmly atwiddle,"
752,24,"seizes the dead by the middle,"
753,24,"and heaving him high in air,"
754,24,"carries him out of there,"
755,24,"no one stands round to stare,"
756,24,it is nobody else's affair
757,24,it couldn't be called ungentle
758,24,but how thoroughly departmental
759,25,"snow falling and night falling fast, oh, fast"
760,25,"in a field i looked into going past,"
761,25,"and the ground almost covered smooth in snow,"
762,25,"but a few weeds and stubble showing last,"
763,25,
764,25,"the woods around it have it - it is theirs,"
765,25,"all animals are smothered in their lairs,"
766,25,i am too absent-spirited to count;
767,25,"the loneliness includes me unawares,"
768,25,
769,25,"and lonely as it is, that loneliness"
770,25,will be more lonely ere it will be less -
771,25,a blanker whiteness of benighted snow
772,25,"with no expression, nothing to express,"
773,25,
774,25,they cannot scare me with their empty spaces
775,25,"between stars - on stars where no human race is,"
776,25,i have it in me so much nearer home
777,25,"to scare myself with my own desert places,"
778,26,"i found a dimpled spider, fat and white,"
779,26,"on a white heal-all, holding up a moth"
780,26,like a white piece of rigid satin cloth --
781,26,assorted characters of death and blight
782,26,"mixed ready to begin the morning right,"
783,26,like the ingredients of a witches' broth --
784,26,"a snow-drop spider, a flower like a froth,"
