,doc_id,sentence
202,10,after the wedding the bride shall leave her home
203,10,"and meet her lord alone in the solitude of night,"
204,11,"where are those tears in your eyes, my child?"
205,11,    how horrid of them to be always scolding you for nothing!
206,11,    you have stained your fingers and face with ink while writing-
207,11,is that why they call you dirty?
208,11,"    o, fie! would they dare to call the full moon dirty because"
209,11,it has smudged its face with ink?
210,11,"    for every little trifle they blame you, my child, they are"
211,11,"ready to find fault for nothing,"
212,11,    you tore your clothes while playing-is that why they call you
213,11,untidy?
214,11,"    o, fie! what would they call an autumn morning that smiles"
215,11,through its ragged clouds?
216,11,"    take no heed of what they say to you, my child,"
217,11,"    they make a long list of your misdeeds,"
218,11,    everybody knows how you love sweet things-is that why they
219,11,call you greedy?
220,11,"    o, fie! what then would they call us who love you?"
221,12,i know not from what distant time
222,12,"thou art ever coming nearer to meet me,"
223,12,"thy sun and stars can never keep thee hidden from me for aye,"
224,12,
225,12,in many a morning and eve thy footsteps have been heard
226,12,"and thy messenger has come within my heart and called me in secret,"
227,12,
228,12,"i know not only why today my life is all astir,"
229,12,"and a feeling of tremulous joy is passing through my heart,"
230,12,
231,12,"it is as if the time were come to wind up my work,"
232,12,"and i feel in the air a faint smell of thy sweet presence,"
233,13,"he whom i enclose with my name is weeping in this dungeon,"
234,13,i am ever busy building this wall all around; and as this wall goes up into
235,13,"the sky day by day i lose sight of my true being in its dark shadow,"
236,13,
237,13,"i take pride in this great wall, and i plaster it with dust and sand"
238,13,lest a least hole should be left in this name;
239,13,"and for all the care i take i lose sight of my true being,"
240,14,"time is endless in thy hands, my lord,"
241,14,"there is none to count thy minutes,"
242,14,
243,14,"days and nights pass and ages bloom and fade like flowers,"
244,14,"thou knowest how to wait,"
245,14,
246,14,"thy centuries follow each other perfecting a small wild flower,"
247,14,
248,14,"we have no time to lose,"
249,14,"and having no time we must scramble for a chance,"
250,14,"we are too poor to be late,"
251,14,
252,14,and thus it is that time goes by
253,14,"while i give it to every querulous man who claims it,"
254,14,"and thine altar is empty of all offerings to the last,"
255,14,
256,14,at the end of the day i hasten in fear lest thy gate be shut;
257,14,"but i find that yet there is time,"
258,15,"day after day, o lord of my life,"
259,15,"shall i stand before thee face to face,"
260,15,"with folded hands, o lord of all worlds,"
261,15,"shall i stand before thee face to face,"
262,15,
263,15,"under thy great sky in solitude and silence,"
264,15,"with humble heart shall i stand before thee face to face,"
265,15,
266,15,"in this laborious world of thine, tumultuous with toil"
267,15,"and with struggle, among hurrying crowds"
268,15,"shall i stand before thee face to face,"
269,15,
270,15,"and when my work shall be done in this world,"
271,15,"o king of kings, alone and speechless"
272,15,"shall i stand before thee face to face,"
273,16,"if people came to know where my king's palace is, it would vanish"
274,16,"into the air,"
275,16,"    the walls are of white silver and the roof of shining gold,"
276,16,"    the queen lives in a palace with seven courtyards, and she"
277,16,"wears a jewel that cost all the wealth of seven kingdoms,"
278,16,"    but let me tell you, mother, in a whisper, where my king's"
279,16,"palace is,"
280,16,    it is at the corner of our terrace where the pot of the tulsi
281,16,"plant stands,"
282,16,    the princess lies sleeping on the far-away shore of the seven
283,16,"impassable seas,"
284,16,"    there is none in the world who can find her but myself,"
285,16,    she has bracelets on her arms and pearl drops in her ears; her
286,16,"hair sweeps down upon the floor,"
287,16,    she will wake when i touch her with my magic wand and jewels
288,16,"will fall from her lips when she smiles,"
289,16,"    but let me whisper in your ear, mother; she is there in the"
290,16,"corner of our terrace where the pot of the tulsi plant stands,"
291,16,"    when it is time for you to go to the river for your bath, step"
292,16,"up to that terrace on the roof,"
293,16,    i sit in the corner where the shadow of the walls meet
294,16,"together,"
295,16,"    only puss is allowed to come with me, for she know where the"
296,16,"barber in the story lives,"
297,16,"    but let me whisper, mother, in your ear where the barber in"
298,16,"the story lives,"
299,16,    it is at the corner of the terrace where the pot of the tulsi
300,16,"plant stands,"
301,17,"i have got my leave, bid me farewell, my brothers!"
302,17,"i bow to you all and take my departure,"
303,17,
304,17,here i give back the keys of my door
305,17,"---and i give up all claims to my house,"
306,17,"i only ask for last kind words from you,"
307,17,
308,17,"we were neighbors for long,"
309,17,"but i received more than i could give,"
310,17,now the day has dawned
311,17,"and the lamp that lit my dark corner is out,"
312,17,"a summons has come and i am ready for my journey,"
313,18,i touch god in my song
314,18,   as the hill touches the far-away sea
315,18,"     with its waterfall,"
316,18,"the butterfly counts not months but moments,"
317,18,"   and has time enough,"
318,18,
319,18,"let my love, like sunlight, surround you"
320,18,"   and yet give you illumined freedom,"
321,18,
322,18,"love remains a secret even when spoken,"
323,18,"   for only a lover truly knows that he is loved,"
324,18,
325,18,emancipation from the bondage of the soil
326,18,"   is no freedom for the tree,"
327,18,
328,18,in love i pay my endless debt to thee
329,18,"   for what thou art,"
330,19,"pluck this little flower and take it, delay not! i fear lest it"
331,19,"droop and drop into the dust,"
332,19,
333,19,"i may not find a place in thy garland, but honour it with a touch of"
334,19,"pain from thy hand and pluck it, i fear lest the day end before i am"
335,19,"aware, and the time of offering go by,"
336,19,
337,19,"though its colour be not deep and its smell be faint, use this flower"
338,19,"in thy service and pluck it while there is time,"
339,20,"o fool, try to carry thyself upon thy own shoulders!"
340,20,"o beggar, to come beg at thy own door!"
341,20,
342,20,"leave all thy burdens on his hands who can bear all,"
343,20,"and never look behind in regret,"
344,20,
345,20,"thy desire at once puts out the light from the lamp it touches with its breath,"
346,20,"it is unholy---take not thy gifts through its unclean hands,"
347,20,"accept only what is offered by sacred love,"
348,21,"by all means they try to hold me secure who love me in this world,"
349,21,"but it is otherwise with thy love which is greater than theirs,"
350,21,"and thou keepest me free,"
351,21,
352,21,"lest i forget them they never venture to leave me alone,"
353,21,"but day passes by after day and thou art not seen,"
354,21,
355,21,"if i call not thee in my prayers, if i keep not thee in my heart,"
356,21,"thy love for me still waits for my love,"
357,22,freedom from fear is the freedom
358,22,i claim for you my motherland!
359,22,"freedom from the burden of the ages, bending your head,"
360,22,"breaking your back, blinding your eyes to the beckoning"
361,22,call of the future;
362,22,freedom from the shackles of slumber wherewith
363,22,"you fasten yourself in night's stillness,"
364,22,mistrusting the star that speaks of truth's adventurous paths;
365,22,freedom from the anarchy of destiny
366,22,"whole sails are weakly yielded to the blind uncertain winds,"
367,22,"and the helm to a hand ever rigid and cold as death,"
368,22,"freedom from the insult of dwelling in a puppet's world,"
369,22,"where movements are started through brainless wires,"
370,22,"repeated through mindless habits,"
371,22,where figures wait with patience and obedience for the
372,22,"master of show,"
373,22,"to be stirred into a mimicry of life,"
374,23,art thou abroad on this stormy night
375,23,"on thy journey of love, my friend?"
376,23,"the sky groans like one in despair,"
377,23,
378,23,"i have no sleep tonight,"
379,23,ever and again i open my door and look out on
380,23,"the darkness, my friend!"
381,23,
382,23,"i can see nothing before me,"
383,23,i wonder where lies thy path!
384,23,
385,23,"by what dim shore of the ink-black river,"
386,23,"by what far edge of the frowning forest,"
387,23,through what mazy depth of gloom art thou threading
388,23,"thy course to come to me, my friend?"
389,24,"1,"
390,24,
391,24,"thou hast made me endless, such is thy pleasure, this frail vessel thou emptiest again and again, and fillest it ever with fresh life,"
392,24,
393,24,"this little flute of a reed thou hast carried over hills and dales, and hast breathed through it melodies eternally new,"
394,24,
395,24,"at the immortal touch of thy hands my little heart loses its limits in joy and gives birth to utterance ineffable,"
396,24,
397,24,"thy infinite gifts come to me only on these very small hands of mine, ages pass, and still thou pourest, and still there is room to fill,"
398,24,
399,24,"2,"
400,24,
401,24,"when thou commandest me to sing it seems that my heart would break with pride; and i look to thy face, and tears come to my eyes,"
402,24,
403,24,"all that is harsh and dissonant in my life melts into one sweet harmony - and my adoration spreads wings like a glad bird on its flight across the sea,"
404,24,
405,24,"i know thou takest pleasure in my singing, i know that only as a singer i come before thy presence,"
406,24,
407,24,"i touch by the edge of the far-spreading wing of my song thy feet which i could never aspire to reach,"
408,24,
409,24,"drunk with the joy of singing i forget myself and call thee friend who art my lord,"
410,24,
411,24,"3,"
412,24,
413,24,"i know not how thou singest, my master! i ever listen in silent amazement,"
414,24,
415,24,"the light of thy music illumines the world, the life breath of thy music runs from sky to sky, the holy stream of thy music breaks through all stony obstacles and rushes on,"
416,24,
417,24,"my heart longs to join in thy song, but vainly struggles for a voice, i would speak, but speech breaks not into song, and i cry out baffled, ah, thou hast made my heart captive in the endless meshes of thy music, my master!"
418,24,
419,24,"4,"
420,24,
421,24,"life of my life, i shall ever try to keep my body pure, knowing that thy living touch is upon all my limbs,"
422,24,
423,24,"i shall ever try to keep all untruths out from my thoughts, knowing that thou art that truth which has kindled the light of reason in my mind,"
424,24,
425,24,"i shall ever try to drive all evils away from my heart and keep my love in flower, knowing that thou hast thy seat in the inmost shrine of my heart,"
426,24,
427,24,"and it shall be my endeavour to reveal thee in my actions, knowing it is thy power gives me strength to act,"
428,24,
429,24,"5,"
430,24,
431,24,"i ask for a moment's indulgence to sit by thy side, the works that i have in hand i will finish afterwards,"
432,24,
433,24,"away from the sight of thy face my heart knows no rest nor respite, and my work becomes an endless toil in a shoreless sea of toil,"
434,24,
435,24,"today the summer has come at my window with its sighs and murmurs; and the bees are plying their minstrelsy at the court of the flowering grove,"
436,24,
437,24,"now it is time to sit quite, face to face with thee, and to sing dedication of life in this silent and overflowing leisure,"
438,24,
439,24,"6,"
440,24,
441,24,"pluck this little flower and take it, delay not! i fear lest it droop and drop into the dust,"
442,24,
443,24,"i may not find a place in thy garland, but honour it with a touch of pain from thy hand and pluck it, i fear lest the day end before i am aware, and the time of offering go by,"
444,24,
445,24,"though its colour be not deep and its smell be faint, use this flower in thy service and pluck it while there is time,"
446,24,
447,24,"7,"
448,24,
449,24,"my song has put off her adornments, she has no pride of dress and decoration, ornaments would mar our union; they would come between thee and me; their jingling would drown thy whispers,"
450,24,
451,24,"my poet's vanity dies in shame before thy sight, o master poet, i have sat down at thy feet, only let me make my life simple and straight, like a flute of reed for thee to fill with music,"
452,24,
453,24,"8,"
454,24,
455,24,"the child who is decked with prince's robes and who has jewelled chains round his neck loses all pleasure in his play; his dress hampers him at every step,"
456,24,
457,24,"in fear that it may be frayed, or stained with dust he keeps himself from the world, and is afraid even to move,"
458,24,
459,24,"mother, it is no gain, thy bondage of finery, if it keeps one shut off from the healthful dust of the earth, if it rob one of the right of entrance to the great fair of common human life,"
460,24,
461,24,"9,"
462,24,
463,24,"o fool, try to carry thyself upon thy own shoulders! o beggar, to come beg at thy own door!"
464,24,
465,24,"leave all thy burdens on his hands who can bear all, and never look behind in regret,"
466,24,
467,24,"thy desire at once puts out the light from the lamp it touches with its breath, it is unholy - take not thy gifts through its unclean hands, accept only what is offered by sacred love,"
468,24,
469,24,"10,"
470,24,
471,24,"here is thy footstool and there rest thy feet where live the poorest, and lowliest, and lost,"
472,24,
473,24,"when i try to bow to thee, my obeisance cannot reach down to the depth where thy feet rest among the poorest, and lowliest, and lost,"
474,24,
475,24,"pride can never approach to where thou walkest in the clothes of the humble among the poorest, and lowliest, and lost,"
476,24,
477,24,"my heart can never find its way to where thou keepest company with the companionless among the poorest, the lowliest, and the lost,"
478,24,
479,24,"11,"
480,24,
481,24,leave this chanting and singing and telling of beads! whom dost thou worship in this lonely dark corner of a temple with doors all shut? open thine eyes and see thy god is not before thee!
482,24,
483,24,"he is there where the tiller is tilling the hard ground and where the pathmaker is breaking stones, he is with them in sun and in shower, and his garment is covered with dust, put of thy holy mantle and even like him come down on the dusty soil!"
484,24,
485,24,"deliverance? where is this deliverance to be found? our master himself has joyfully taken upon him the bonds of creation; he is bound with us all for ever,"
486,24,
487,24,"come out of thy meditations and leave aside thy flowers and incense! what harm is there if thy clothes become tattered and stained? meet him and stand by him in toil and in sweat of thy brow,"
488,24,
489,24,"12,"
490,24,
491,24,"the time that my journey takes is long and the way of it long,"
492,24,
493,24,"i came out on the chariot of the first gleam of light, and pursued my voyage through the wildernesses of worlds leaving my track on many a star and planet,"
494,24,
495,24,"it is the most distant course that comes nearest to thyself, and that training is the most intricate which leads to the utter simplicity of a tune,"
496,24,
497,24,"the traveller has to knock at every alien door to come to his own, and one has to wander through all the outer worlds to reach the innermost shrine at the end,"
498,24,
499,24,my eyes strayed far and wide before i shut them and said 'here art thou!'
500,24,
501,24,"the question and the cry 'oh, where?' melt into tears of a thousand streams and deluge the world with the flood of the assurance 'i am!'"
502,24,
503,24,"13,"
504,24,
505,24,"the song that i came to sing remains unsung to this day, i have spent my days in stringing and in unstringing my instrument,"
506,24,
507,24,"the time has not come true, the words have not been rightly set; only there is the agony of wishing in my heart,"
508,24,
509,24,"the blossom has not opened; only the wind is sighing by, i have not seen his face, nor have i listened to his voice; only i have heard his gentle footsteps from the road before my house,"
510,24,
511,24,"the livelong day has passed in spreading his seat on the floor; but the lamp has not been lit and i cannot ask him into my house,"
512,24,
513,24,"i live in the hope of meeting with him; but this meeting is not yet,"
514,24,
515,24,"14,"
516,24,
517,24,"my desires are many and my cry is pitiful, but ever didst thou save me by hard refusals; and this strong mercy has been wrought into my life through and through,"
518,24,
519,24,"day by day thou art making me worthy of the simple, great gifts that thou gavest to me unasked - this sky and the light, this body and the life and the mind - saving me from perils of overmuch desire,"
520,24,
521,24,"there are times when i languidly linger and times when i awaken and hurry in search of my goal; but cruelly thou hidest thyself from before me,"
522,24,
523,24,"day by day thou art making me worthy of thy full acceptance by refusing me ever and anon, saving me from perils of weak, uncertain desire,"
524,24,
525,24,"15,"
526,24,
527,24,"i am here to sing thee songs, in this hall of thine i have a corner seat,"
528,24,
529,24,"in thy world i have no work to do; my useless life can only break out in tunes without a purpose,"
530,24,
531,24,"when the hour strikes for thy silent worship at the dark temple of midnight, command me, my master, to stand before thee to sing,"
532,24,
533,24,"when in the morning air the golden harp is tuned, honour me, commanding my presence,"
534,24,
535,24,"16,"
536,24,
537,24,"i have had my invitation to this world's festival, and thus my life has been blessed, my eyes have seen and my ears have heard,"
538,24,
539,24,"it was my part at this feast to play upon my instrument, and i have done all i could,"
540,24,
541,24,"now, i ask, has the time come at last when i may go in and see thy face and offer thee my silent salutation?"
542,24,
543,24,"17,"
544,24,
545,24,"i am only waiting for love to give myself up at last into his hands, that is why it is so late and why i have been guilty of such omissions,"
546,24,
547,24,"they come with their laws and their codes to bind me fast; but i evade them ever, for i am only waiting for love to give myself up at last into his hands,"
548,24,
549,24,"people blame me and call me heedless; i doubt not they are right in their blame,"
550,24,
551,24,"the market day is over and work is all done for the busy, those who came to call me in vain have gone back in anger, i am only waiting for love to give myself up at last into his hands,"
552,24,
553,24,"18,"
554,24,
555,24,"clouds heap upon clouds and it darkens, ah, love, why dost thou let me wait outside at the door all alone?"
556,24,
557,24,"in the busy moments of the noontide work i am with the crowd, but on this dark lonely day it is only for thee that i hope,"
558,24,
559,24,"if thou showest me not thy face, if thou leavest me wholly aside, i know not how i am to pass these long, rainy hours,"
560,24,
561,24,"i keep gazing on the far-away gloom of the sky, and my heart wanders wailing with the restless wind,"
562,24,
563,24,"19,"
564,24,
565,24,"if thou speakest not i will fill my heart with thy silence and endure it, i will keep still and wait like the night with starry vigil and its head bent low with patience,"
566,24,
567,24,"the morning will surely come, the darkness will vanish, and thy voice pour down in golden streams breaking through the sky,"
568,24,
569,24,"then thy words will take wing in songs from every one of my birds' nests, and thy melodies will break forth in flowers in all my forest groves,"
570,24,
571,24,"20,"
572,24,
573,24,"on the day when the lotus bloomed, alas, my mind was straying, and i knew it not, my basket was empty and the flower remained unheeded,"
574,24,
575,24,"only now and again a sadness fell upon me, and i started up from my dream and felt a sweet trace of a strange fragrance in the south wind,"
576,24,
577,24,"that vague sweetness made my heart ache with longing and it seemed to me that is was the eager breath of the summer seeking for its completion,"
578,24,
579,24,"i knew not then that it was so near, that it was mine, and that this perfect sweetness had blossomed in the depth of my own heart,"
580,24,
581,24,"21,"
582,24,
583,24,"i must launch out my boat, the languid hours pass by on the shore - alas for me!"
584,24,
585,24,"the spring has done its flowering and taken leave, and now with the burden of faded futile flowers i wait and linger,"
586,24,
587,24,"the waves have become clamorous, and upon the bank in the shady lane the yellow leaves flutter and fall,"
588,24,
589,24,what emptiness do you gaze upon! do you not feel a thrill passing through the air with the notes of the far-away song floating from the other shore?
590,24,
591,24,"22,"
592,24,
593,24,"in the deep shadows of the rainy july, with secret steps, thou walkest, silent as night, eluding all watchers,"
594,24,
595,24,"today the morning has closed its eyes, heedless of the insistent calls of the loud east wind, and a thick veil has been drawn over the ever-wakeful blue sky,"
596,24,
597,24,"the woodlands have hushed their songs, and doors are all shut at every house, thou art the solitary wayfarer in this deserted street, oh my only friend, my best beloved, the gates are open in my house - do not pass by like a dream,"
598,24,
599,24,"23,"
600,24,
601,24,"art thou abroad on this stormy night on thy journey of love, my friend? the sky groans like one in despair,"
602,24,
603,24,"i have no sleep tonight, ever and again i open my door and look out on the darkness, my friend!"
604,24,
605,24,"i can see nothing before me, i wonder where lies thy path!"
606,24,
607,24,"by what dim shore of the ink-black river, by what far edge of the frowning forest, through what mazy depth of gloom art thou threading thy course to come to me, my friend?"
608,24,
609,24,"24,"
610,24,
611,24,"if the day is done, if birds sing no more, if the wind has flagged tired, then draw the veil of darkness thick upon me, even as thou hast wrapt the earth with the coverlet of sleep and tenderly closed the petals of the drooping lotus at dusk,"
612,24,
613,24,"from the traveller, whose sack of provisions is empty before the voyage is ended, whose garment is torn and dustladen, whose strength is exhausted, remove shame and poverty, and renew his life like a flower under the cover of thy kindly night,"
614,24,
615,24,"25,"
616,24,
617,24,"in the night of weariness let me give myself up to sleep without struggle, resting my trust upon thee,"
618,24,
619,24,"let me not force my flagging spirit into a poor preparation for thy worship,"
620,24,
621,24,"it is thou who drawest the veil of night upon the tired eyes of the day to renew its sight in a fresher gladness of awakening,"
622,24,
623,24,"26,"
624,24,
625,24,"he came and sat by my side but i woke not, what a cursed sleep it was, o miserable me!"
626,24,
627,24,"he came when the night was still; he had his harp in his hands, and my dreams became resonant with its melodies,"
628,24,
629,24,"alas, why are my nights all thus lost? ah, why do i ever miss his sight whose breath touches my sleep?"
630,24,
631,24,"27,"
632,24,
633,24,"light, oh where is the light? kindle it with the burning fire of desire!"
634,24,
635,24,"there is the lamp but never a flicker of a flame - is such thy fate, my heart? ah, death were better by far for thee!"
636,24,
637,24,"misery knocks at thy door, and her message is that thy lord is wakeful, and he calls thee to the love-tryst through the darkness of night,"
638,24,
639,24,"the sky is overcast with clouds and the rain is ceaseless, i know not what this is that stirs in me - i know not its meaning,"
640,24,
641,24,"a moment's flash of lightning drags down a deeper gloom on my sight, and my heart gropes for the path to where the music of the night calls me,"
642,24,
643,24,"light, oh where is the light! kindle it with the burning fire of desire! it thunders and the wind rushes screaming through the void, the night is black as a black stone, let not the hours pass by in the dark, kindle the lamp of love with thy life,"
644,24,
645,24,"28,"
646,24,
647,24,"obstinate are the trammels, but my heart aches when i try to break them,"
648,24,
649,24,"freedom is all i want, but to hope for it i feel ashamed,"
650,24,
651,24,"i am certain that priceless wealth is in thee, and that thou art my best friend, but i have not the heart to sweep away the tinsel that fills my room,"
652,24,
653,24,"the shroud that covers me is a shroud of dust and death; i hate it, yet hug it in love,"
654,24,
655,24,"my debts are large, my failures great, my shame secret and heavy; yet when i come to ask for my good, i quake in fear lest my prayer be granted,"
656,24,
657,24,"29,"
658,24,
659,24,"he whom i enclose with my name is weeping in this dungeon, i am ever busy building this wall all around; and as this wall goes up into the sky day by day i lose sight of my true being in its dark shadow,"
660,24,
661,24,"i take pride in this great wall, and i plaster it with dust and sand lest a least hole should be left in this name; and for all the care i take i lose sight of my true being,"
662,24,
663,24,"30,"
664,24,
665,24,"i came out alone on my way to my tryst, but who is this that follows me in the silent dark?"
666,24,
667,24,"i move aside to avoid his presence but i escape him not,"
668,24,
669,24,"he makes the dust rise from the earth with his swagger; he adds his loud voice to every word that i utter,"
670,24,
671,24,"he is my own little self, my lord, he knows no shame; but i am ashamed to come to thy door in his company,"
672,24,
673,24,"31,"
674,24,
675,24,"'prisoner, tell me, who was it that bound you?'"
676,24,
