,doc_id,sentence
271,6,if you dissect a bird
272,6,to diagram the tongue
273,6,you'll cut the chord
274,6,"articulating song,"
275,6,
276,6,if you flay a beast
277,6,to marvel at the mane
278,6,you'll wreck the rest
279,6,"from which the fur began,"
280,6,
281,6,if you pluck out the heart
282,6,"to find what makes it move,"
283,6,you'll halt the clock
284,6,"that syncopates our love,"
285,7,compelled by calamity's magnet
286,7,they loiter and stare as if the house
287,7,"burnt-out were theirs, or as if they thought"
288,7,some scandal might any minute ooze
289,7,from a smoke-choked closet into light;
290,7,"no deaths, no prodigious injuries"
291,7,"glut these hunters after an old meat,"
292,7,"blood-spoor of the austere tragedies,"
293,7,
294,7,mother medea in a green smock
295,7,moves humbly as any housewife through
296,7,"her ruined apartments, taking stock"
297,7,"of charred shoes, the sodden upholstery,"
298,7,"cheated of the pyre and the rack,"
299,7,"the crowd sucks her last tear and turns away,"
300,8,in alicante they bowl the barrels
301,8,bumblingly over the nubs of the cobbles
302,8,"past the yellow-paella eateries,"
303,8,"below the ramshackle back-alley balconies,"
304,8,while the cocks and hens
305,8,in the roofgardens
306,8,"scuttle repose with crowns and cackles,"
307,8,
308,8,kumquat-colored trolleys ding as they trundle
309,8,passengers under an indigo fizzle
310,8,"needling spumily down from the wires,"
311,8,alongside the sibliant narhor the lovers
312,8,hear loudspeakers boom
313,8,from each neon-lit palm
314,8,"rumbas and sambas no ear-flaps can muffle,"
315,8,
316,8,"o cacophony, goddess of jazz and of quarrels,"
317,8,"crack-throated mistress of bagpipes and cymbals,"
318,8,"let be your con brios, your capricciosos,"
319,8,"crescendos, cadenzas, prestos and pretissimos,"
320,8,my head on the pillow
321,8,"piano, pianissimo"
322,8,"lullayed by susurrous lyres and viols,"
323,9,rigged poker -stiff on her back
324,9,with a granite grin
325,9,this antique museum-cased lady
326,9,"lies, companioned by the gimcrack"
327,9,relics of a mouse and a shrew
328,9,"that battened for a day on her ankle-bone,"
329,9,
330,9,"these three, unmasked now, bear"
331,9,dry witness
332,9,to the gross eating game
333,9,we'd wink at if we didn't hear
334,9,"stars grinding, crumb by crumb,"
335,9,"our own grist down to its bony face,"
336,9,
337,9,"how they grip us through think and thick,"
338,9,these barnacle dead!
339,9,this lady here's no kin
340,9,"of mine, yet kin she is, she'll suck"
341,9,blood and whistle my narrow clean
342,9,"to prove it, as i think now of her hand,"
343,9,
344,9,from the mercury-backed glass
345,9,"mother, grandmother, greatgrandmother"
346,9,"reach hag hands to haul me in,"
347,9,and an image looms under the fishpond surface
348,9,where the daft father went down
349,9,with orange duck-feet winnowing this hair ---
350,9,
351,9,"all the long gone darlings, they"
352,9,"get back, though, soon,"
353,9,"soon, be it by wakes, weddings,"
354,9,"childbirths or a family barbecue,"
355,9,"any touch, taste, tang's"
356,9,"fit for those outlaws to ride home on,"
357,9,
358,9,"and to sanctuary, usurping the armchair"
359,9,between tick
360,9,"and tack of the clock, until we go,"
361,9,each skulled-and-crossboned gulliver
362,9,"riddled with ghosts, to lie"
363,9,"deadlocked with them, taking roots as cradles rock,"
364,10,"spry, wry, and gray as these march sticks,"
365,10,"percy bows, in his blue peajacket, among the narcissi,"
366,10,"he is recuperating from something on the lung,"
367,10,
368,10,"the narcissi, too, are bowing to some big thing ,"
369,10,it rattles their stars on the green hill where percy
370,10,"nurses the hardship of his stitches, and walks and walks,"
371,10,
372,10,there is a dignity to this; there is a formality-
373,10,"the flowers vivid as bandages, and the man mending,"
374,10,"they bow and stand , they suffer such attacks!"
375,10,
376,10,"and the octogenarian loves the little flocks,"
377,10,"he is quite blue; the terrible wind tries his breathing,"
378,10,"the narcissi look up like children, quickly and whitely,"
379,11,"the smile of iceboxes annihilates me,"
380,11,such blue currents in the veins of my loved one!
381,11,"i hear her great heart purr,"
382,11,
383,11,from her lips ampersands and percent signs
384,11,"exit like kisses,"
385,11,"it is monday in her mind, morals"
386,11,
387,11,"launder and present themselves,"
388,11,what am i to make of these contradictions?
389,11,"i wear white cuffs, i bow,"
390,11,
391,11,"is this love then, this red material"
392,11,issuing from the steele needle that flies so blindingly?
393,11,"it will make little dresses and coats,"
394,11,
395,11,"it will cover a dynasty,"
396,11,how her body opens and shuts --
397,11,"a swiss watch, jeweled in the hinges!"
398,11,
399,11,"o heart, such disorganization!"
400,11,"the stars are flashing like terrible numerals,"
401,11,"abc, her eyelids say,"
402,12,"there is this white wall, above which the sky creates itself-"
403,12,"infinite, green, utterly untouchable,"
404,12,"angels swim in it, and the stars, in indifference also,"
405,12,"they are my medium,"
406,12,"the sun dissolves on this wall, bleeding its lights,"
407,12,
408,12,"a grey wall now, clawed and bloody,"
409,12,is there no way out of the mind?
410,12,"steps at my back spiral into a well,"
411,12,"there are no trees or birds in this world,"
412,12,"there is only sourness,"
413,12,
414,12,"this red wall winces continually,"
415,12,"a red fist, opening and closing,"
416,12,"two grey, papery bags-"
417,12,"this is what i am made of, this, and a terror"
418,12,"of being wheeled off under crosses and rain of pieties,"
419,12,
420,12,"on a black wall, unidentifiable birds"
421,12,"swivel their heads and cry,"
422,12,there is no talk of immorality amoun these!
423,12,"cold blanks approach us,"
424,12,
425,12,"they move in a hurry,"
426,13,the slime of all my yesterdays
427,13,rots in the hollow of my skull
428,13,
429,13,and if my stomach would contract
430,13,because of some explicable phenomenon
431,13,such as pregnancy or constipation
432,13,
433,13,i would not remember you
434,13,
435,13,or that because of sleep
436,13,infrequent as a moon of greencheese
437,13,that because of food
438,13,nourishing as violet leaves
439,13,that because of these
440,13,
441,13,and in a few fatal yards of grass
442,13,in a few spaces of sky and treetops
443,13,
444,13,a future was lost yesterday
445,13,as easily and irretrievably
446,13,as a tennis ball at twilight
447,14,worship this world of watercolor mood
448,14,in glass pagodas hung with veils of green
449,14,where diamonds jangle hymns within the blood
450,14,"and sap ascends the steeple of the vein,"
451,14,
452,14,a saintly sparrow jargons madrigals
453,14,"to waken dreamers in the milky dawn,"
454,14,while tulips bow like a college of cardinals
455,14,"before that papal paragon, the sun,"
456,14,
457,14,"christened in a spindrift of snowdrop stars,"
458,14,where on pink-fluted feet the pigeons pass
459,14,"and jonquils sprout like solomon's metaphors,"
460,14,"my love and i go garlanded with grass,"
461,14,
462,14,again we are deluded and infer
463,14,"that somehow we are younger than we were,"
464,15,deep in liquid
465,15,turquoise slivers
466,15,of dilute light
467,15,
468,15,quiver in thin streaks
469,15,of bright tinfoil
470,15,"on mobile jet,"
471,15,
472,15,pale flounder
473,15,waver by
474,15,"tilting silver,"
475,15,
476,15,in the shallows
477,15,agile minnows
478,15,"flicker gilt,"
479,15,
480,15,grapeblue mussels
481,15,dilate lithe and
482,15,"pliant valves,"
483,15,
484,15,dull lunar globes
485,15,of blubous jellyfish
486,15,"glow milkgreen,"
487,15,
488,15,eels twirl
489,15,in wily spirals
490,15,"on elusive tails,"
491,15,
492,15,adroir lobsters
493,15,amble darkly olive
494,15,"on shrewd claws,"
495,15,
496,15,down where sound
497,15,comes blunt and wan
498,15,like the bronze tone
499,15,"of a sunken gong,"
500,16,"stasis in darkness,"
501,16,then the substanceless blue
502,16,"pour of tor and distances,"
503,16,
504,16,"god's lioness,"
505,16,"how one we grow,"
506,16,pivot of heels and knees! ---the furrow
507,16,
508,16,"splits and passes, sister to"
509,16,the brown arc
510,16,"of the neck i cannot catch,"
511,16,
512,16,nigger-eye
513,16,berries cast dark
514,16,hooks ---
515,16,
516,16,"black sweet blood mouthfuls,"
517,16,"shadows,"
518,16,something else
519,16,
520,16,hauls me through air ---
521,16,"thighs, hair;"
522,16,"flakes from my heels,"
523,16,
524,16,white
525,16,"godiva, i unpeel ---"
526,16,"dead hands, dead stringencies,"
527,16,
528,16,and now i
529,16,"foam to wheat, a glitter of seas,"
530,16,the child's cry
531,16,
532,16,"melts in the wall,"
533,16,and i
534,16,"am the arrow,"
535,16,
536,16,"the dew that flies,"
537,16,"suicidal, at one with the drive"
538,16,into the red
539,16,
540,16,"eye, the cauldron of morning,"
541,17,"since christmas they have lived with us,"
542,17,"guileless and clear,"
543,17,"oval soul-animals,"
544,17,"taking up half the space,"
545,17,moving and rubbing on the silk
546,17,
547,17,"invisible air drifts,"
548,17,giving a shriek and pop
549,17,"when attacked, then scooting to rest, barely trembling,"
550,17,"yellow cathead, blue fish--------"
551,17,such queer moons we live with
552,17,
553,17,instead of dead furniture!
554,17,"straw mats, white walls"
555,17,and these traveling
556,17,"globes of thin air, red, green,"
557,17,delighting
558,17,
559,17,the heart like wishes or free
560,17,peacocks blessing
561,17,old ground with a feather
562,17,"beaten in starry metals,"
563,17,your small
564,17,
565,17,brother is making
566,17,"his balloon squeak like a cat,"
567,17,seeming to see
568,17,"a funny pink world he might eat on the other side of it,"
569,17,"he bites,"
570,17,
571,17,then sits
572,17,"back, fat jug"
573,17,"contemplating a world clear as water,"
574,17,a red
575,17,"shred in his little fist,"
576,17,5 february 1963
577,18,"empty, i echo to the least footfall,"
578,18,"museum without statues, grand with pillars, porticoes, rotundas,"
579,18,"in my courtyard a fountain leaps and sinks back into itself,"
580,18,"nun-hearted and blind to the world, marble lilies"
581,18,"exhale their pallor like scent,"
582,18,
583,18,"i imagine myself with a great public,"
584,18,"mother of a white nike and several bald-eyed apollos,"
585,18,"insread, the dead injure me attentions, and nothing can happen,"
586,18,"blank-faced and mum as a nurse,"
587,19,1
588,19,
589,19,"this is the sea, then, this great abeyance,"
590,19,"how the sun's poultice draws on my inflammation,"
591,19,
592,19,"electrifyingly-colored sherbets, scooped from the freeze"
593,19,"by pale girls, travel the air in scorched hands,"
594,19,
595,19,"why is it so quiet, what are they hiding?"
596,19,"i have two legs, and i move smilingly,,"
597,19,
598,19,a sandy damper kills the vibrations;
599,19,"it stretches for miles, the shrunk voices"
600,19,
601,19,"waving and crutchless, half their old size,"
602,19,"the lines of the eye, scalded by these bald surfaces,"
603,19,
604,19,"boomerang like anchored elastics, hurting the owner,"
605,19,is it any wonder he puts on dark glasses?
606,19,
607,19,is it any wonder he affects a black cassock?
608,19,"here he comes now, among the mackerel gatherers"
609,19,
610,19,"who wall up their backs against him,"
611,19,"they are handling the black and green lozenges like the parts of a body,"
612,19,
613,19,"the sea, that crystallized these,"
614,19,"creeps away, many-snaked, with a long hiss of distress,"
615,19,
616,19,               2
617,19,
618,19,"this black boot has no mercy for anybody,"
619,19,"why should it, it is the hearse of a dad foot,"
620,19,
621,19,"the high, dead, toeless foot of this priest"
622,19,"who plumbs the well of his book,"
623,19,
624,19,"the bent print bulging before him like scenery,"
625,19,"obscene bikinis hid in the dunes,"
626,19,
627,19,breasts and hips a confectioner's sugar
628,19,"of little crystals, titillating the light,"
629,19,
630,19,"while a green pool opens its eye,"
631,19,sick with what it has swallowed----
632,19,
633,19,"limbs, images, shrieks,  behind the concrete bunkers"
634,19,"two lovers unstick themselves,"
635,19,
636,19,"o white sea-crockery,"
637,19,"what cupped sighs, what salt in the throat,,"
638,19,
639,19,"and the onlooker, trembling,"
640,19,drawn like a long material
641,19,
642,19,"through a still virulence,"
643,19,"and a weed, hairy as privates,"
644,19,
645,19,               3
646,19,
647,19,"on the balconies of the hotel, things are glittering,"
648,19,"things, things----"
649,19,
650,19,"tubular steel wheelchairs, aluminum crutches,"
651,19,"such salt-sweetness,  why should i walk"
652,19,
653,19,"beyond the breakwater, spotty with barnacles?"
654,19,"i am not a nurse, white and attendant,"
655,19,
656,19,"i am not a smile,"
657,19,"these children are after something, with hooks and cries,"
658,19,
659,19,"and my heart too small to bandage their terrible faults,"
660,19,"this is the side of a man,  his red ribs,"
661,19,
662,19,"the nerves bursting like trees, and this is the surgeon,"
663,19,one mirrory eye----
664,19,
665,19,"a facet of knowledge,"
666,19,on a striped mattress in one room
667,19,
668,19,"an old man is vanishing,"
669,19,"there is no help in his weeping wife,"
670,19,
671,19,"where are the eye-stones, yellow and valuable,"
672,19,"and the tongue, sapphire of ash,"
673,19,
674,19,               4
675,19,
676,19,"a wedding-cake face in a paper frill,"
677,19,"how superior he is now,"
678,19,
679,19,"it is like possessing a saint,"
680,19,the nurses in their wing-caps are no longer so beautiful;
681,19,
682,19,"they are browning, like touched gardenias,"
683,19,"the bed is rolled from the wall,"
684,19,
685,19,"this is what it is to be complete,  it is horrible,"
686,19,is he wearing pajamas or an evening suit
687,19,
688,19,under the glued sheet from which his powdery beak
689,19,rises so whitely unbuffeted?
690,19,
691,19,they propped his jaw with a book until it stiffened
692,19,"and folded his hands, that were shaking,  goodbye, goodbye,"
693,19,
694,19,"now the washed sheets fly in the sun,"
695,19,"the pillow cases are sweetening,"
696,19,
697,19,"it is a blessing, it is a blessing,"
698,19,"the long coffin of soap-colored oak,"
699,19,
700,19,the curious bearers and the raw date
701,19,"engraving itself in silver with marvelous calm,"
702,19,
703,19,               5
704,19,
705,19,"the gray sky lowers, the hills like a green sea"
706,19,"run fold upon fold far off, concealing their hollows,"
707,19,
708,19,the hollows in which rock the thoughts of the wife----
709,19,"blunt, practical boats"
710,19,
711,19,"full of dresses and hats and china and married daughters,"
712,19,in the parlor of the stone house
713,19,
714,19,"one curtain is flickering from the open window,"
715,19,"flickering and pouring, a pitiful candle,"
716,19,
717,19,"this is the tongue of the dead man,  remember, remember,"
718,19,"how far he is now, his actions"
719,19,
720,19,"around him like living room furniture, like a décor,"
721,19,as the pallors gather----
722,19,
723,19,"the pallors of hands and neighborly faces,"
724,19,"the elate pallors of flying iris,"
725,19,
726,19,"they are flying off into nothing,  remember us,"
727,19,"the empty benches of memory look over stones,"
728,19,
729,19,"marble facades with blue veins, and jelly-glassfuls of daffodils,"
730,19,"it is so beautiful up here,  it is a stopping place,"
731,19,
732,19,               6
733,19,
734,19,the natural fatness of these lime leaves!----
735,19,"pollarded green balls, the trees march to church,"
736,19,
737,19,"the voice of the priest, in thin air,"
738,19,"meets the corpse at the gate,"
739,19,
740,19,"addressing it, while the hills roll the notes of the dead bell;"
741,19,"a glittler of wheat and crude earth,"
742,19,
743,19,what is the name of that color?----
744,19,"old blood of caked walls the sun heals,"
745,19,
746,19,"old blood of limb stumps, burnt hearts,"
747,19,"the widow with her black pocketbook and three daughters,"
748,19,
749,19,"necessary among the flowers,"
750,19,"enfolds her lace like fine linen,"
751,19,
752,19,"not to be spread again,"
753,19,"while a sky, wormy with put-by smiles,"
754,19,
755,19,"passes cloud after cloud,"
756,19,"and the bride flowers expend a freshness,"
757,19,
758,19,and the soul is a bride
759,19,"in a still place, and the groom is red and forgetful, he is featureless,"
760,19,
761,19,               7
762,19,
763,19,behind the glass of this car
764,19,"the world purrs, shut-off and gentle,"
765,19,
766,19,"and i am dark-suited and still, a member of the party,"
767,19,"gliding up in low gear behind the cart,"
768,19,
769,19,"and the priest is a vessel,"
770,19,"a tarred fabric, sorry and dull,"
771,19,
772,19,"following the coffin on its flowery cart like a beautiful woman,"
773,19,"a crest of breasts, eyelids and lips"
774,19,
775,19,"storming the hilltop,"
776,19,"then, from the barred yard, the children"
777,19,
778,19,"smell the melt of shoe-blacking,"
779,19,"their faces turning, wordless and slow,"
780,19,
781,19,their eyes opening
782,19,on a wonderful thing----
783,19,
784,19,"six round black hats in the grass and a lozenge of wood,"
785,19,"and a naked mouth, red and awkward,"
786,19,
787,19,"for a minute the sky pours into the hole like plasma,"
788,19,"there is no hope, it is given up,"
789,20,all morning in the strawberry field
790,20,"they talked about the russians,"
791,20,squatted down between the rows
792,20,"we listened,"
793,20,"we heard the head woman say,"
794,20,"'bomb them off the map,'"
795,20,
796,20,"horseflies buzzed, paused and stung,"
797,20,and the taste of strawberries
798,20,"turned thick and sour,"
799,20,
800,20,"mary said slowly, 'i've got a fella"
801,20,"old enough to go,"
802,20,"if anything should happen,'"
803,20,
804,20,"the sky was high and blue,"
805,20,two children laughed at tag
806,20,"in the tall grass,"
807,20,leaping awkward and long-legged
808,20,"across the rutted road,"
809,20,the fields were full of bronzed young men
810,20,"hoeing lettuce, weeding celery,"
811,20,
812,20,"'the draft is passed,' the woman said,"
813,20,"'we ought to have bombed them long ago,'"
814,20,"'don't,' pleaded the little girl"
815,20,"with blond braids,"
816,20,
817,20,"her blue eyes swam with vague terror,"
818,20,"she added petishly, 'i can't see why"
819,20,"you're always talking this way,'"
820,20,"'oh, stop worrying, nelda,'"
821,20,"snapped the woman sharply,"
822,20,"she stood up, a thin commanding figure"
823,20,"in faded dungarees,"
824,20,"businesslike she asked us, 'how many quarts?'"
825,20,"she recorded the total in her notebook,"
826,20,"and we all turned back to picking,"
827,20,
828,20,"kneeling over the rows,"
829,20,we reached among the leaves
830,20,"with quick practiced hands,"
831,20,cupping the berry protectively before
832,20,snapping off the stem
833,20,"between thumb and forefinger,"
834,21,"tell me what you see in it ,"
835,21,the pine tree like a rorschach-blot
836,21,"black against the orange light ,"
837,21,
838,21,plant an orange pumpkin patch
839,21,which at twelve will quaintly hatch
840,21,"nine black mice with ebon coach,"
841,21,
842,21,or walk into the orange and make
843,21,a devil's cataract of black
844,21,obscure god's eye with corkscrew fleck;
845,21,
846,21,"put orange mistress half in sun,"
847,21,"half in shade, until her skin"
848,21,"tattoos black leaves on tangerine,"
849,21,
850,21,read black magic or holy book
851,21,or lyric of love in the orange and black
852,21,"till dark is conquered by orange cock,"
853,21,
854,21,"but more pragmatic than all this,"
855,21,say how crafty the painter was
856,21,"to make orange and black ambiguous,"
857,22,on the stiff twig up there
858,22,hunches a wet black rook
859,22,arranging and rearranging its feathers in the rain-
860,22,i do not expect a miracle
861,22,or an accident
862,22,
863,22,to set the sight on fire
864,22,"in my eye, nor seek"
865,22,"any more in the desultory weather some design,"
866,22,but let spotted leaves fall as they fall
867,22,"without ceremony, or portent,"
868,22,
869,22,"although, i admit, i desire,"
870,22,"occasionally, some backtalk"
871,22,"from the mute sky, i can't honestly complain,"
872,22,a certain minor light may still
873,22,lean incandescent
874,22,
875,22,out of kitchen table or chair
876,22,as if a celestial burning took
877,22,possession of the most obtuse objects now and then --
878,22,thus hallowing an interval
879,22,otherwise inconsequent
880,22,
