,doc_id,sentence
158,6,voted all the dixiecrats
159,6,right out of power--
160,6,
161,6,"comes the colored hour,"
162,6,"martin luther king is governor of georgia,"
163,6,"dr, rufus clement his chief adviser,"
164,6,"a, philip randolph the high grand worthy,"
165,6,in white pillared mansions
166,6,"sitting on their wide verandas,"
167,6,"wealthy negroes have white servants,"
168,6,"white sharecroppers work the black plantations,"
169,6,"and colored children have white mammies,"
170,6,mammy faubus
171,6,mammy eastland
172,6,mammy wallace
173,6,"dear, dear darling old white mammies--"
174,6,"sometimes even buried with our family,"
175,6,dear old
176,6,mammy faubus!
177,6,
178,6,"culture, they say, is a two-way street,"
179,6,"hand me my mint julep, mammy,"
180,6,hurry up!
181,6,make haste!
182,7,when i get to be a composer
183,7,i'm gonna write me some music about
184,7,daybreak in alabama
185,7,and i'm gonna put the purtiest songs in it
186,7,rising out of the ground like a swamp mist
187,7,"and falling out of heaven like soft dew,"
188,7,i'm gonna put some tall tall trees in it
189,7,and the scent of pine needles
190,7,and the smell of red clay after rain
191,7,and long red necks
192,7,and poppy colored faces
193,7,and big brown arms
194,7,and the field daisy eyes
195,7,of black and white black white black people
196,7,and i'm gonna put white hands
197,7,and black hands and brown and yellow hands
198,7,and red clay earth hands in it
199,7,touching everybody with kind fingers
200,7,and touching each other natural as dew
201,7,in that dawn of music when i
202,7,get to be a composer
203,7,and write about daybreak
204,7,"in alabama,"
205,8,democracy will not come
206,8,"today, this year"
207,8,  nor ever
208,8,"through compromise and fear,"
209,8,
210,8,i have as much right
211,8,as the other fellow has
212,8, to stand
213,8,on my two feet
214,8,"and own the land,"
215,8,
216,8,"i tire so of hearing people say,"
217,8,"let things take their course,"
218,8,"tomorrow is another day,"
219,8,"i do not need my freedom when i'm dead,"
220,8,"i cannot live on tomorrow's bread,"
221,8,
222,8,     freedom
223,8,     is a strong seed
224,8,     planted
225,8,"     in a great need,"
226,8,
227,8,"     i live here, too,"
228,8,     i want freedom
229,8,"     just as you,"
230,9,i know i am
231,9,the negro problem
232,9,"being wined and dined,"
233,9,answering the usual questions
234,9,that come to white mind
235,9,which seeks demurely
236,9,to probe in polite way
237,9,the why and wherewithal
238,9,"of darkness u,s,a,--"
239,9,wondering how things got this way
240,9,"in current democratic night,"
241,9,murmuring gently
242,9,"over fraises du bois,"
243,9,"i'm so ashamed of being white,"
244,9,
245,9,"the lobster is delicious,"
246,9,"the wine divine,"
247,9,and center of attention
248,9,"at the damask table, mine,"
249,9,to be a problem on
250,9,park avenue at eight
251,9,"is not so bad,"
252,9,"solutions to the problem,"
253,9,"of course, wait,"
254,10,what happens to a dream deferred?
255,10,does it dry up
256,10,like a raisin in the sun?
257,10,or fester like a sore--
258,10,and then run?
259,10,does it stink like rotten meat?
260,10,or crust and sugar over--
261,10,like a syrupy sweet?
262,10,maybe it just sags
263,10,"like a heavy load,"
264,10,or does it explode?
265,11,to fling my arms wide
266,11,"in some place of the sun,"
267,11,to whirl and to dance
268,11,"till the white day is done,"
269,11,then rest at cool evening
270,11,beneath a tall tree
271,11,"while night comes on gently,"
272,11,   dark like me-
273,11,that is my dream!
274,11,
275,11,to fling my arms wide
276,11,"in the face of the sun,"
277,11,dance! whirl! whirl!
278,11,"till the quick day is done,"
279,11,"rest at pale evening,"
280,11,"a tall, slim tree,"
281,11,night coming tenderly
282,11,"   black like me,"
283,12,hold fast to dreams
284,12,for if dreams die
285,12,life is a broken-winged bird
286,12,"that cannot fly,"
287,12,hold fast to dreams
288,12,for when dreams go
289,12,life is a barren field
290,12,"frozen with snow,"
291,13,it's such a
292,13,bore
293,13,being always
294,13,"poor,"
295,14,"when a man starts out with nothing,"
296,14,when a man starts out with his hands
297,14,"empty, but clean,"
298,14,"when a man starts to build a world,"
299,14,he starts first with himself
300,14,and the faith that is in his heart-
301,14,"the strength there,"
302,14,"the will there to build,"
303,14,
304,14,first in the heart is the dream-
305,14,"then the mind starts seeking a way,"
306,14,"his eyes look out on the world,"
307,14,"on the great wooded world,"
308,14,"on the rich soil of the world,"
309,14,"on the rivers of the world,"
310,14,
311,14,"the eyes see there materials for building,"
312,14,"see the difficulties, too, and the obstacles,"
313,14,"the mind seeks a way to overcome these obstacles,"
314,14,"the hand seeks tools to cut the wood,"
315,14,"to till the soil, and harness the power of the waters,"
316,14,"then the hand seeks other hands to help,"
317,14,a community of hands to help-
318,14,"thus the dream becomes not one man’s dream alone,"
319,14,"but a community dream,"
320,14,"not my dream alone, but our dream,"
321,14,"not my world alone,"
322,14,"but your world and my world,"
323,14,"belonging to all the hands who build,"
324,14,
325,14,"a long time ago, but not too long ago,"
326,14,ships came from across the sea
327,14,"bringing the pilgrims and prayer-makers,"
328,14,"adventurers and booty seekers,"
329,14,"free men and indentured servants,"
330,14,"slave men and slave masters, all new-"
331,14,"to a new world, america!"
332,14,
333,14,with billowing sails the galleons came
334,14,"bringing men and dreams, women and dreams,"
335,14,"in little bands together,"
336,14,"heart reaching out to heart,"
337,14,"hand reaching out to hand,"
338,14,"they began to build our land,"
339,14,some were free hands
340,14,"seeking a greater freedom,"
341,14,some were indentured hands
342,14,"hoping to find their freedom,"
343,14,some were slave hands
344,14,"guarding in their hearts the seed of freedom,"
345,14,"but the word was there always,"
346,14,"  freedom,"
347,14,
348,14,down into the earth went the plow
349,14,"in the free hands and the slave hands,"
350,14,"in indentured hands and adventurous hands,"
351,14,turning the rich soil went the plow in many hands
352,14,that planted and harvested the food that fed
353,14,"and the cotton that clothed america,"
354,14,clang against the trees went the ax into many hands
355,14,"that hewed and shaped the rooftops of america,"
356,14,splash into the rivers and the seas went the boat-hulls
357,14,"that moved and transported america,"
358,14,crack went the whips that drove the horses
359,14,"across the plains of america,"
360,14,"free hands and slave hands,"
361,14,"indentured hands, adventurous hands,"
362,14,white hands and black hands
363,14,"held the plow handles,"
364,14,"ax handles, hammer handles,"
365,14,launched the boats and whipped the horses
366,14,"that fed and housed and moved america,"
367,14,"thus together through labor,"
368,14,"all these hands made america,"
369,14,
370,14,labor! out of labor came villages
371,14,"and the towns that grew cities,"
372,14,labor! out of labor came the rowboats
373,14,"and the sailboats and the steamboats,"
374,14,"came the wagons, and the coaches,"
375,14,"covered wagons, stage coaches,"
376,14,"out of labor came the factories,"
377,14,"came the foundries, came the railroads,"
378,14,"came the marts and markets, shops and stores,"
379,14,"came the mighty products moulded, manufactured,"
380,14,"sold in shops, piled in warehouses,"
381,14,"shipped the wide world over,"
382,14,out of labor-white hands and black hands-
383,14,"came the dream, the strength, the will,"
384,14,"and the way to build america,"
385,14,"now it is me here, and you there,"
386,14,"now it’s manhattan, chicago,"
387,14,"seattle, new orleans,"
388,14,boston and el paso-
389,14,"now it’s the u,s,a,"
390,14,
391,14,"a long time ago, but not too long ago, a man said,"
392,14,       all men are created equal--
393,14,       endowed by their creator
394,14,       with certain unalienable rights--
395,14,"       among these life, liberty"
396,14,"       and the pursuit of happiness,"
397,14,"his name was jefferson, there were slaves then,"
398,14,"but in their hearts the slaves believed him, too,"
399,14,and silently too for granted
400,14,"that what he said was also meant for them,"
401,14,"it was a long time ago,"
402,14,"but not so long ago at that, lincoln said,"
403,14,       no man is good enough
404,14,       to govern another man
405,14,"       without that other’s consent,"
406,14,"there were slaves then, too,"
407,14,but in their hearts the slaves knew
408,14,what he said must be meant for every human being-
409,14,"else it had no meaning for anyone,"
410,14,"then a man said,"
411,14,       better to die free
412,14,       than to live slaves
413,14,he was a colored man who had been a slave
414,14,"but had run away to freedom,"
415,14,and the slaves knew
416,14,"what frederick douglass said was true,"
417,14,
418,14,"with john brown at harper’s ferry, negroes died,"
419,14,"john brown was hung,"
420,14,"before the civil war, days were dark,"
421,14,and nobody knew for sure
422,14,when freedom would triumph
423,14,"or if it would, thought some,"
424,14,"but others new it had to triumph,"
425,14,"in those dark days of slavery,"
426,14,"guarding in their hearts the seed of freedom,"
427,14,"the slaves made up a song,"
428,14,  keep your hand on the plow! hold on!
429,14,"that song meant just what it said, hold on!"
430,14,freedom will come!
431,14,   keep your hand on the plow! hold on!
432,14,"out of war it came, bloody and terrible!"
433,14,but it came!
434,14,"some there were, as always,"
435,14,"who doubted that the war would end right,"
436,14,"that the slaves would be free,"
437,14,"or that the union would stand,"
438,14,"but now we know how it all came out,"
439,14,"out of the darkest days for people and a nation,"
440,14,"we know now how it came out,"
441,14,"there was light when the battle clouds rolled away,"
442,14,"there was a great wooded land,"
443,14,"and men united as a nation,"
444,14,
445,14,"america is a dream,"
446,14,"the poet says it was promises,"
447,14,"the people say it is promises-that will come true,"
448,14,"the people do not always say things out loud,"
449,14,"nor write them down on paper,"
450,14,the people often hold
451,14,great thoughts in their deepest hearts
452,14,"and sometimes only blunderingly express them,"
453,14,"haltingly and stumblingly say them,"
454,14,"and faultily put them into practice,"
455,14,"the people do not always understand each other,"
456,14,"but there is, somewhere there,"
457,14,"always the trying to understand,"
458,14,"and the trying to say,"
459,14,"you are a man, together we are building our land,"
460,14,
461,14,america!
462,14,"land created in common,"
463,14,"dream nourished in common,"
464,14,keep your hand on the plow! hold on!
465,14,"if the house is not yet finished,"
466,14,"don’t be discouraged, builder!"
467,14,"if the fight is not yet won,"
468,14,"don’t be weary, soldier!"
469,14,"the plan and the pattern is here,"
470,14,woven from the beginning
471,14,"into the warp and woof of america,"
472,14,"       all men are created equal,"
473,14,       no man is good enough
474,14,       to govern another man
475,14,"       without his consent,"
476,14,"       better die free,"
477,14,"       than to live slaves,"
478,14,who said those things? americans!
479,14,who owns those words? america!
480,14,"who is america? you, me!"
481,14,we are america!
482,14,"to the enemy who would conquer us from without,"
483,14,"we say, no!"
484,14,to the enemy who would divide
485,14,"and conquer us from within,"
486,14,"we say, no!"
487,14,  freedom!
488,14,    brotherhood!
489,14,        democracy!
490,14,"to all the enemies of these great words,"
491,14,"we say, no!"
492,14,
493,14,"a long time ago,"
494,14,an enslaved people heading toward freedom
495,14,"made up a song,"
496,14,    keep your hand on the plow! hold on!
497,14,the plow plowed a new furrow
498,14,"across the field of history,"
499,14,"into that furrow the freedom seed was dropped,"
500,14,"from that seed a tree grew, is growing, will ever grow,"
501,14,"that tree is for everybody,"
502,14,"for all america, for all the world,"
503,14,may its branches spread and shelter grow
504,14,"until all races and all peoples know its shade,"
505,14,    keep your hand on the plow! hold on!
506,15,i take my dreams and make of them a bronze vase
507,15,"and a round fountain with a beautiful statue in its center,"
508,15,"and a song with a broken heart and i ask you,"
509,15,do you understand my dreams?
510,15,"sometimes you say you do,"
511,15,"and sometimes you say you don't,"
512,15,"either way it doesn't matter,"
513,15,"i continue to dream,"
514,16,"i, too, sing america,"
515,16,
516,16,"i am the darker brother,"
517,16,they send me to eat in the kitchen
518,16,"when company comes,"
519,16,"but i laugh,"
520,16,"and eat well,"
521,16,"and grow strong,"
522,16,
523,16,"tomorrow,"
524,16,i'll be at the table
525,16,"when company comes,"
526,16,nobody'll dare
527,16,"say to me,"
528,16,"eat in the kitchen,"
529,16,"then,"
530,16,
531,16,"besides,"
532,16,they'll see how beautiful i am
533,16,and be ashamed--
534,16,
535,16,"i, too, am america,"
536,17,"oh, silver tree!"
537,17,"oh, shining rivers of the soul!"
538,17,
539,17,in a harlem cabaret
540,17,"six long-headed jazzers play,"
541,17,a dancing girl whose eyes are bold
542,17,"lifts high a dress of silken gold,"
543,17,
544,17,"oh, singing tree!"
545,17,"oh, shining rivers of the soul!"
546,17,
547,17,were eve's eyes
548,17,in the first garden
549,17,just a bit too bold?
550,17,was cleopatra gorgeous
551,17,in a gown of gold?
552,17,
553,17,"oh, shining tree!"
554,17,"oh, silver rivers of the soul!"
555,17,
556,17,in a whirling cabaret
557,17,"six long-headed jazzers play,"
558,18,i could take the harlem night
559,18,"and wrap around you,"
560,18,"take the neon lights and make a crown,"
561,18,"take the lenox avenue busses,"
562,18,"taxis, subways,"
563,18,"and for your love song tone their rumble down,"
564,18,"take harlem's heartbeat,"
565,18,"make a drumbeat,"
566,18,"put it on a record, let it whirl,"
567,18,"and while we listen to it play,"
568,18,dance with you till day--
569,18,"dance with you, my sweet brown harlem girl,"
570,19,that justice is a blind goddess
571,19,"is a thing to which we black are wise,"
572,19,her bandage hides two festering sores
573,19,"that once perhaps were eyes,"
574,20,"let america be america again,"
575,20,"let it be the dream it used to be,"
576,20,let it be the pioneer on the plain
577,20,"seeking a home where he himself is free,"
578,20,
579,20,"america never was america to me,"
580,20,
581,20,let america be the dream the dreamers dreamed--
582,20,let it be that great strong land of love
583,20,where never kings connive nor tyrants scheme
584,20,"that any man be crushed by one above,"
585,20,
586,20,"it never was america to me,"
587,20,
588,20,"o, let my land be a land where liberty"
589,20,"is crowned with no false patriotic wreath,"
590,20,"but opportunity is real, and life is free,"
591,20,"equality is in the air we breathe,"
592,20,
593,20,"there's never been equality for me,"
594,20,"nor freedom in this homeland of the free,"
595,20,
596,20,"say, who are you that mumbles in the dark?"
597,20,and who are you that draws your veil across the stars?
598,20,
599,20,"i am the poor white, fooled and pushed apart,"
600,20,"i am the negro bearing slavery's scars,"
601,20,"i am the red man driven from the land,"
602,20,i am the immigrant clutching the hope i seek--
603,20,and finding only the same old stupid plan
604,20,"of dog eat dog, of mighty crush the weak,"
605,20,
606,20,"i am the young man, full of strength and hope,"
607,20,tangled in that ancient endless chain
608,20,"of profit, power, gain, of grab the land!"
609,20,of grab the gold! of grab the ways of satisfying need!
610,20,of work the men! of take the pay!
611,20,of owning everything for one's own greed!
612,20,
613,20,"i am the farmer, bondsman to the soil,"
614,20,"i am the worker sold to the machine,"
615,20,"i am the negro, servant to you all,"
616,20,"i am the people, humble, hungry, mean--"
617,20,"hungry yet today despite the dream,"
618,20,"beaten yet today--o, pioneers!"
619,20,"i am the man who never got ahead,"
620,20,"the poorest worker bartered through the years,"
621,20,
622,20,yet i'm the one who dreamt our basic dream
623,20,"in the old world while still a serf of kings,"
624,20,"who dreamt a dream so strong, so brave, so true,"
625,20,that even yet its mighty daring sings
626,20,"in every brick and stone, in every furrow turned"
627,20,"that's made america the land it has become,"
628,20,"o, i'm the man who sailed those early seas"
629,20,in search of what i meant to be my home--
630,20,"for i'm the one who left dark ireland's shore,"
631,20,"and poland's plain, and england's grassy lea,"
632,20,and torn from black africa's strand i came
633,20,"to build a homeland of the free,"
634,20,
635,20,the free?
636,20,
637,20,who said the free?  not me?
638,20,surely not me?  the millions on relief today?
639,20,the millions shot down when we strike?
640,20,the millions who have nothing for our pay?
641,20,for all the dreams we've dreamed
642,20,and all the songs we've sung
643,20,and all the hopes we've held
644,20,"and all the flags we've hung,"
645,20,the millions who have nothing for our pay--
646,20,"except the dream that's almost dead today,"
647,20,
648,20,"o, let america be america again--"
649,20,the land that never has been yet--
650,20,"and yet must be--the land where every man is free,"
651,20,"the land that's mine--the poor man's, indian's, negro's, me--"
652,20,"who made america,"
653,20,"whose sweat and blood, whose faith and pain,"
654,20,"whose hand at the foundry, whose plow in the rain,"
655,20,"must bring back our mighty dream again,"
656,20,
657,20,"sure, call me any ugly name you choose--"
658,20,"the steel of freedom does not stain,"
659,20,"from those who live like leeches on the people's lives,"
660,20,"we must take back our land again,"
661,20,america!
662,20,
663,20,"o, yes,"
664,20,"i say it plain,"
665,20,"america never was america to me,"
666,20,and yet i swear this oath--
667,20,america will be!
668,20,
669,20,"out of the rack and ruin of our gangster death,"
670,20,"the rape and rot of graft, and stealth, and lies,"
671,20,"we, the people, must redeem"
672,20,"the land, the mines, the plants, the rivers,"
673,20,the mountains and the endless plain--
674,20,"all, all the stretch of these great green states--"
675,20,and make america again!
676,21,"i went down to the river,"
677,21,"i set down on the bank,"
678,21,"i tried to think but couldn't,"
679,21,"so i jumped in and sank,"
680,21,
681,21,i came up once and hollered!
682,21,i came up twice and cried!
683,21,if that water hadn't a-been so cold
684,21,"i might've sunk and died,"
685,21,
686,21,    but it was      cold in that water!      it was cold!
687,21,
688,21,i took the elevator
689,21,"sixteen floors above the ground,"
690,21,i thought about my baby
691,21,"and thought i would jump down,"
692,21,
693,21,i stood there and i hollered!
694,21,i stood there and i cried!
695,21,if it hadn't a-been so high
696,21,"i might've jumped and died,"
697,21,
698,21,    but it was      high up there!      it was high!
699,21,
700,21,"so since i'm still here livin',"
701,21,"i guess i will live on,"
702,21,i could've died for love--
703,21,but for livin' i was born
704,21,
705,21,"though you may hear me holler,"
706,21,and you may see me cry--
707,21,"i'll be dogged, sweet baby,"
708,21,"if you gonna see me die,"
709,21,
710,21,    life is fine!      fine as wine!      life is fine!
711,22,let's go see old abe
712,22,"sitting in the marble and the moonlight,"
713,22,"sitting lonely in the marble and the moonlight,"
714,22,"quiet for ten thousand centuries, old abe,"
715,22,"quiet for a million, million years,"
716,22,
717,22,quiet--
718,22,
719,22,and yet a voice forever
720,22,against the
721,22,timeless walls
722,22,of time--
723,22,"old abe,"
724,23,love
725,23,is a ripe plum
726,23,"growing on a purple tree,"
727,23,taste it once
728,23,and the spell of its enchantment
729,23,"will never let you be,"
730,23,
731,23,love
732,23,is a bright star
733,23,"glowing in far southern skies,"
734,23,look too hard
735,23,and its burning flame
736,23,"will always hurt your eyes,"
737,23,
738,23,love
739,23,is a high mountain
740,23,"stark in a windy sky,"
741,23,if you
742,23,would never lose your breath
743,23,"do not climb too high,"
744,24,"i worked for a woman,"
745,24,she wasn't mean--
746,24,but she had a twelve-room
747,24,"house to clean,"
748,24,
749,24,"had to get breakfast,"
750,24,"dinner, and supper, too--"
751,24,then take care of her children
752,24,"when i got through,"
753,24,
754,24,"wash, iron, and scrub,"
755,24,walk the dog around--
756,24,"it was too much,"
757,24,"nearly broke me down,"
758,24,
759,24,"i said, madam,"
760,24,can it be
761,24,you trying to make a
762,24,pack-horse out of me?
763,24,
764,24,"she opened her mouth,"
765,24,"she cried, oh, no!"
766,24,"you know, alberta,"
767,24,i love you so!
768,24,
769,24,"i said, madam,"
770,24,that may be true--
771,24,but i'll be dogged
772,24,if i love you!
773,25,"you say i o,k,ed"
774,25,long distance?
775,25,"o,k,ed it when?"
776,25,"my goodness, central"
777,25,that was then!
778,25,
779,25,i'm mad and disgusted
780,25,"with that negro now,"
781,25,i don't pay no reversed
782,25,"charges nohow,"
783,25,
784,25,"you say, i will pay it--"
785,25,else you'll take out my phone?
786,25,you better let
787,25,"my phone alone,"
788,25,
789,25,i didn't ask him
790,25,"to telephone me,"
791,25,roscoe knows darn well
792,25,long distance
793,25,"ain't free,"
794,25,
795,25,"if i ever catch him,"
796,25,"lawd, have pity!"
797,25,calling me up
798,25,"from kansas city,"
799,25,
800,25,just to say he loves me!
801,25,"i knowed that was so,"
802,25,why didn't he tell me some'n
803,25,i don't know?
804,25,
805,25,"for instance, what can"
806,25,them other girls do
807,25,"that alberta k, johnson"
808,25,"can't do--and more, too?"
809,25,
810,25,"what's that, central?"
811,25,you say you don't care
812,25,nothing about my
813,25,private affair?
814,25,
815,25,"well, even less about your"
816,25,"phone bill, does i care!"
817,25,
818,25,"un-humm-m! , , , yes!"
819,25,"you say i gave my o,k,?"
820,25,"well, that o,k, you may keep--"
821,25,
822,25,but i sure ain't gonna pay!
823,26,where is the jim crow section
824,26,"on this merry-go-round,"
825,26,"mister, cause i want to ride?"
826,26,down south where i come from
827,26,white and colored
828,26,"can't sit side by side,"
829,26,down south on the train
830,26,"there's a jim crow car,"
831,26,on the bus we're put in the back—
832,26,but there ain't no back
833,26,to a merry-go-round!
834,26,where's the horse
835,26,for a kid that's black?
836,27,because my mouth
837,27,is wide with laughter
838,27,and my throat
839,27,"is deep with song,"
840,27,you do not think
841,27,i suffer after
842,27,i have held my pain
843,27,so long?
844,27,
845,27,because my mouth
846,27,"is wide with laughter,"
847,27,you do not hear
848,27,my inner cry?
849,27,because my feet
850,27,"are gay with dancing,"
851,27,you do not know
852,27,i die?
853,28,"well, son, i'll tell you,"
854,28,"life for me ain't been no crystal stair,"
855,28,"it's had tacks in it,"
856,28,"and splinters,"
857,28,"and boards torn up,"
858,28,and places with no carpet on the floor—
859,28,"bare,"
860,28,but all the time
861,28,"i'se been a-climbin' on,"
862,28,"and reachin' landin's,"
863,28,"and turnin' corners,"
864,28,and sometimes goin' in the dark
865,28,"where there ain't been no light,"
866,28,"so, boy, don't you turn back,"
867,28,"don't you set down on the steps,"
868,28,"'cause you finds it's kinder hard,"
869,28,don't you fall now—
870,28,"for i'se still goin', honey,"
871,28,"i'se still climbin',"
872,28,"and life for me ain't been no crystal stair,"
873,29,"the night is beautiful,"
874,29,"so the faces of my people,"
875,29,
876,29,"the stars are beautiful,"
877,29,"so the eyes of my people,"
878,29,
879,29,"beautiful, also, is the sun,"
880,29,"beautiful, also, are the souls of my people,"
881,30,night funeral
882,30,"    in harlem,"
883,30,
884,30,    where did they get
885,30,    them two fine cars?
886,30,
887,30,"insurance man, he did not pay--"
888,30,his insurance lapsed the other day--
889,30,yet they got a satin box
890,30,"for his head to lay,"
891,30,
892,30,    night funeral
893,30,"    in harlem,"
894,30,
895,30,    who was it sent
896,30,    that wreath of flowers?
897,30,
898,30,them flowers came
899,30,from that poor boy's friends--
900,30,"they'll want flowers, too,"
901,30,"when they meet their ends,"
902,30,
903,30,    night funeral
904,30,"    in harlem,"
905,30,
906,30,    who preached that
907,30,    black boy to his grave?
908,30,
909,30,old preacher man
910,30,preached that boy away--
911,30,charged five dollars
912,30,"his girl friend had to pay,"
913,30,
914,30,    night funeral
915,30,"    in harlem,"
916,30,
917,30,when it was all over
918,30,and the lid shut on his head
919,30,and the organ had done played
920,30,and the last prayers been said
921,30,and six pallbearers
922,30,carried him out for dead
923,30,and off down lenox avenue
924,30,"that long black hearse done sped,"
925,30,    the street light
926,30,    at his corner
927,30,    shined just like a tear--
928,30,that boy that they was mournin'
929,30,"was so dear, so dear"
930,30,"to them folks that brought the flowers,"
931,30,to that girl who paid the preacher man--
932,30,it was all their tears that made
933,30,    that poor boy's
934,30,"    funeral grand,"
935,30,
936,30,    night funeral
937,30,"    in harlem,"
938,31,now dreams
939,31,are not available
940,31,"to the dreamers,"
941,31,nor songs
942,31,"to the singers,"
943,31,
944,31,in some lands
945,31,dark night
946,31,and  cold steel
947,31,prevail
948,31,but the dream
949,31,"will come back,"
950,31,and the song
951,31,break
952,31,"its jail,"
953,32,when i was home de
954,32,"sunshine seemed like gold,"
955,32,when i was home de
956,32,"sunshine seemed like gold,"
957,32,since i come up north de
958,32,"whole damn world's turned cold,"
959,32,
960,32,"i was a good boy,"
961,32,"never done no wrong,"
962,32,"yes, i was a good boy,"
963,32,"never done no wrong,"
964,32,but this world is weary
965,32,"an' de road is hard an' long,"
966,32,
967,32,i fell in love with
968,32,"a gal i thought was kind,"
969,32,fell in love with
970,32,"a gal i thought was kind,"
971,32,she made me lose ma money
972,32,"an' almost lose ma mind,"
973,32,
974,32,"weary, weary,"
975,32,"weary early in de morn,"
976,32,"weary, weary,"
977,32,"early, early in de morn,"
978,32,i's so weary
979,32,"i wish i'd never been born,"
980,33,"2 and 2 are 4,"
981,33,"4 and 4 are 8,"
982,33,
983,33,but what would happen
984,33,if the last 4 was late?
985,33,
986,33,and how would it be
