,doc_id,sentence
74,0,in learnin' the others their trade -- parade!
75,0,you're droppin' the pick o' the army
76,0,"because you don't 'elp 'em remain,"
77,0,but drives 'em to cheat to get out o' the street
78,0,an' back to the army again!
79,1,"as i was spittin' into the ditch aboard o' the ~crocodile~,"
80,1,"i seed a man on a man-o'-war got up in the reg'lars' style,"
81,1,"'e was scrapin' the paint from off of 'er plates,"
82,1," an' i sez to 'im, 'oo are you?"
83,1,"sez 'e, i'm a jolly -- 'er majesty's jolly -- soldier an' sailor too!"
84,1,"now 'is work begins by gawd knows when, and 'is work is never through;"
85,1,"'e isn't one o' the reg'lar line, nor 'e isn't one of the crew,"
86,1,'e's a kind of a giddy harumfrodite -- soldier an' sailor too!
87,1,
88,1,"an' after i met 'im all over the world, a-doin' all kinds of things,"
89,1,like landin' 'isself with a gatlin' gun to talk to them 'eathen kings;
90,1,"'e sleeps in an 'ammick instead of a cot,"
91,1," an' 'e drills with the deck on a slew,"
92,1,an' 'e sweats like a jolly -- 'er majesty's jolly -- soldier an' sailor too!
93,1,"for there isn't a job on the top o' the earth the beggar don't know, nor do --"
94,1,"you can leave 'im at night on a bald man's 'ead, to paddle 'is own canoe --"
95,1,"'e's a sort of a bloomin' cosmopolouse -- soldier an' sailor too,"
96,1,
97,1,"we've fought 'em in trooper, we've fought 'em in dock,"
98,1," and drunk with 'em in betweens,"
99,1,"when they called us the seasick scull'ry-maids,"
100,1, an' we called 'em the ass marines;
101,1,"but, when we was down for a double fatigue, from woolwich to bernardmyo,"
102,1,we sent for the jollies -- 'er majesty's jollies -- soldier an' sailor too!
103,1,"they think for 'emselves, an' they steal for 'emselves,"
104,1," and they never ask what's to do,"
105,1,"but they're camped an' fed an' they're up an' fed before our bugle's blew,"
106,1,"ho! they ain't no limpin' procrastitutes -- soldier an' sailor too,"
107,1,
108,1,"you may say we are fond of an 'arness-cut, or 'ootin' in barrick-yards,"
109,1,or startin' a board school mutiny along o' the onion guards;
110,1,"but once in a while we can finish in style for the ends of the earth to view,"
111,1,the same as the jollies -- 'er majesty's jollies -- soldier an' sailor too!
112,1,"they come of our lot, they was brothers to us;"
113,1, they was beggars we'd met an' knew;
114,1,"yes, barrin' an inch in the chest an' the arm, they was doubles o' me an' you;"
115,1,for they weren't no special chrysanthemums -- soldier an' sailor too!
116,1,
117,1,"to take your chance in the thick of a rush, with firing all about,"
118,1,"is nothing so bad when you've cover to 'and, an' leave an' likin' to shout;"
119,1,but to stand an' be still to the ~birken'ead~ drill
120,1," is a damn tough bullet to chew,"
121,1,"an' they done it, the jollies -- 'er majesty's jollies --"
122,1, soldier an' sailor too!
123,1,their work was done when it 'adn't begun; they was younger nor me an' you;
124,1,their choice it was plain between drownin' in 'eaps
125,1," an' bein' mopped by the screw,"
126,1,"so they stood an' was still to the ~birken'ead~ drill, soldier an' sailor too!"
127,1,
128,1,"we're most of us liars, we're 'arf of us thieves,"
129,1," an' the rest are as rank as can be,"
130,1,but once in a while we can finish in style
131,1," which i 'ope it won't 'appen to me,"
132,1,"but it makes you think better o' you an' your friends,"
133,1," an' the work you may 'ave to do,"
134,1,when you think o' the sinkin' ~victorier~'s jollies -- soldier an' sailor too!
135,1,now there isn't no room for to say ye don't know --
136,1, they 'ave proved it plain and true --
137,1,"that whether it's widow, or whether it's ship, victorier's work is to do,"
138,1,"an' they done it, the jollies -- 'er majesty's jollies --"
139,1, soldier an' sailor too!
140,2,"if down here i chance to die,"
141,2, solemnly i beg you take
142,2,all that is left of i
143,2," to the hills for old sake's sake,"
144,2,pack me very thoroughly
145,2, in the ice that used to slake
146,2,pegs i drank when i was dry --
147,2," this observe for old sake's sake,"
148,2,
149,2,"to the railway station hie,"
150,2, there a single ticket take
151,2,for umballa -- goods-train -- i
152,2," shall not mind delay or shake,"
153,2,i shall rest contentedly
154,2, spite of clamor coolies make;
155,2,thus in state and dignity
156,2," send me up for old sake's sake,"
157,2,
158,2,"next the sleepy babu wake,"
159,2," book a kalka van for four,"
160,2,"few, i think, will care to make"
161,2, journeys with me any more
162,2,"as they used to do of yore,"
163,2, i shall need a special break --
164,2,thing i never took before --
165,2," get me one for old sake's sake,"
166,2,
167,2,"after that -- arrangements make,"
168,2," no hotel will take me in,"
169,2,and a bullock's back would break
170,2, 'neath the teak and leaden skin
171,2,"tonga ropes are frail and thin,"
172,2," or, did i a back-seat take,"
173,2,"in a tonga i might spin, --"
174,2," do your best for old sake's sake,"
175,2,
176,2,"after that -- your work is done,"
177,2, recollect a padre must
178,2,mourn the dear departed one --
179,2," throw the ashes and the dust,"
180,2,"don't go down at once, i trust"
181,2, you will find excuse to snake
182,2,"three days' casual on the bust,"
183,2," get your fun for old sake's sake,"
184,2,
185,2,"i could never stand the plains,"
186,2, think of blazing june and may
187,2,think of those september rains
188,2, yearly till the judgment day!
189,2,"i should never rest in peace,"
190,2," i should sweat and lie awake,"
191,2,"rail me then, on my decease,"
192,2," to the hills for old sake's sake,"
193,3,"one moment bid the horses wait,"
194,3," since tiffin is not laid till three,"
195,3,below the upward path and straight
196,3," you climbed a year ago with me,"
197,3,love came upon us suddenly
198,3, and loosed -- an idle hour to kill --
199,3,"a headless, armless armory"
200,3," that smote us both on jakko hill,"
201,3,
202,3,ah heaven! we would wait and wait
203,3, through time and to eternity!
204,3,ah heaven! we could conquer fate
205,3, with more than godlike constancy
206,3,i cut the date upon a tree --
207,3," here stand the clumsy figures still,"
208,3,"10-7-85, a,d,"
209,3," damp with the mist of jakko hill,"
210,3,
211,3,"what came of high resolve and great,"
212,3, and until death fidelity!
213,3,whose horse is waiting at your gate?
214,3, whose 'rickshaw-wheels ride over me?
215,3,"no saint's, i swear; and -- let me see"
216,3, to-night what names your programme fill --
217,3,"we drift asunder merrily,"
218,3," as drifts the mist on jakko hill,"
219,3,
220,3,"               l'envoi,"
221,3,"princess, behold our ancient state"
222,3, has clean departed; and we see
223,3,'twas idleness we took for fate
224,3," that bound light bonds on you and me,"
225,3,amen! here ends the comedy
226,3, where it began in all good will;
227,3,since love and leave together flee
228,3, as driven mist on jakko hill!
229,4,he drank strong waters and his speech was coarse;
230,4,he purchased raiment and forbore to pay';
231,4,"he stuck a trusting junior with a horse,"
232,4,"and won gymkhanas in a doubtful way,"
233,4,"then 'twixt a vice and folly, turned aside"
234,4,"to do good deeds and straight to cloak them, lied,"
235,5,these are our regulations --
236,5, there's just one law for the scout
237,5,"and the first and the last, and the present and the past,"
238,5, and the future and the perfect is look out!
239,5," i, thou and he, look out!"
240,5," we, ye and they, look out!"
241,5, though you didn't or you wouldn't
242,5, or you hadn't or you couldn't;
243,5, you jolly well must look out!
244,5,
245,5,"look out, when you start for the day"
246,5, that your kit is packed to your mind;
247,5,there is no use going away            
248,5," with half of it left behind,"
249,5,"look out that your laces are tight,"
250,5," and your boots are easy and stout,"
251,5,"or you'll end with a blister at night,"
252,5,chorus all patrols look out!
253,5,
254,5,"look out for the birds of the air,"
255,5, look out for the beasts of the field --
256,5,they'll tell you how and where
257,5," the other side's concealed,"
258,5,"when the blackbird bolts from the copse,"
259,5," or the cattle are staring about,"
260,5,the wise commander stops
261,5, and chorus all patrols look out!
262,5,
263,5,"look out when your front is clear,"
264,5," and you feel you are bound to win,"
265,5,look out for your flank and your rear --
266,5," that's where surprises begin,"
267,5,"for the rustle that isn't a rat,"
268,5," for the splash that isn't a trout,"
269,5,for the boulder that may be a hat
270,5,chorus all patrols look out!
271,5,
272,5,"for the innocent knee-high grass,"
273,5," for the ditch that never tells,"
274,5,look out!  look out ere you pass --
275,5, and look out for everything else!
276,5,a sign mis-read as you run
277,5, may turn retreat to a rout --
278,5,for all things under the sun
279,5,chorus all patrols look out!
280,5,
281,5,look out when your temper goes
282,5, at the end of a losing game;
283,5,when your boots are too tight for your toes;
284,5," and you answer and argue and blame,"
285,5,"it's the hardest part of the low,"
286,5, but it has to be learnt by the scout --
287,5,for whining and shirking and jaw
288,5,chorus all patrols look out!
289,6,"my father's father saw it not,"
290,6,"and i, belike, shall never come"
291,6,to look on that so-holy spot --
292,6,that very rome --
293,6,
294,6,"crowned by all time, all art, all might,"
295,6,"the equal work of gods and man,"
296,6,city beneath whose oldest height --
297,6,the race began!
298,6,
299,6,"soon to send forth again a brood,"
300,6,"unshakable, we pray, that clings"
301,6,to rome's thrice-hammered hardihood --
302,6,"in arduous things,"
303,6,
304,6,"strong heart with triple armour bound,"
305,6,"beat strongly, for thy life-blood runs,"
306,6,"age after age, the empire round --"
307,6,in us thy sons
308,6,
309,6,"who, distant from the seven hills,"
310,6,"loving and serving much, require"
311,6,thee -- thee to guard 'gainst home-born ills
312,6,the imperial fire!
313,7,our lord who did the ox command
314,7,"to kneel to judah's king,"
315,7,he binds his frost upon the land
316,7,to ripen it for spring --
317,7,"to ripen it for spring, good sirs,"
318,7,"according to his word,"
319,7,which well must be as ye can see --
320,7,and who shall judge the lord?
321,7,
322,7,when we poor fenmen skate the ice
323,7,"or shiver on the wold,"
324,7,we hear the cry of a single tree
325,7,that breaks her heart in the cold --
326,7,"that breaks her heart in the cold, good sirs,"
327,7,"and rendeth by the board,"
328,7,which well must be as ye can see --
329,7,and who shall judge the lord?
330,7,
331,7,her wood is crazed and little worth
332,7,"excepting as to burn,"
333,7,that we may warm and make our mirth
334,7,until the spring return --
335,7,"until the spring return, good sirs,"
336,7,when christians walk abroad;
337,7,when well must be as ye can see --
338,7,and who shall judge the lord?
339,7,
340,7,"god bless the master of this house,"
341,7,and all who sleep therein!
342,7,"and guard the fens from pirate folk,"
343,7,"and keep us all from sin,"
344,7,"to walk in honesty, good sirs,"
345,7,of thought and deed ad word!
346,7,"which shall befriend our latter end,,"
347,7,and who shall judge the lord?
348,8,take of english earth as much
349,8,"as either hand may rightly clutch,"
350,8,in the taking of it breathe
351,8,"prayer for all who lie beneath,"
352,8,"not the great nor well-bespoke,"
353,8,but the mere uncounted folk
354,8,of whose life and death is none
355,8,"report or lamentation,"
356,8,"lay that earth upon thy heart,"
357,8,and thy sickness shall depart!
358,8,
359,8,it shall sweeten and make whole
360,8,"fevered breath and festered soul,"
361,8,it shall mightily restrain
362,8,"over-busied hand and brain,"
363,8,it shall ease thy mortal strife
364,8,"'gainst the immortal woe of life,"
365,8,"till thyself, restored, shall prove"
366,8,"by what grace the heavens do move,"
367,8,
368,8,take of english flowers these --
369,8,"spring's full-vaced primroses,"
370,8,"summer's wild wide-hearted rose,"
371,8,"autumn's wall-flower of the close,"
372,8,"and, thy darkness to illume,"
373,8,"winter's bee-thronged ivy-bloom,"
374,8,seek and serve them where they bide
375,8,"from candlemas to christmas-tide,"
376,8,"for these simples, used aright,"
377,8,"can restore a failing sight,"
378,8,
379,8,these shall cleanse and purify
380,8,webbed and inward-turning eye;
381,8,"these shall show thee treasure hid,"
382,8,thy familiar fields amid;
383,8,and reveal which is thy need
384,8,every man a king indeed!
385,9,now there is nothing wrong with me
386,9,"except -- i think it's called t,b,"
387,9,and that is why i have to lay
388,9,"out in the garden all the day,"
389,9,
390,9,our garden is not very wide
391,9,"and cars go by on either side,"
392,9,and make an angry-hooty noise
393,9,"that rather startles little boys,"
394,9,
395,9,but worst of all is when they take
396,9,"me out in cars that growl and shake,"
397,9,with charabancs so dreadful-near
398,9,"i have to shut my eyes for fear,"
399,9,
400,9,"but when i'm on my back again,"
401,9,i watch the croydon aeroplane
402,9,"that flies across to france, and sings"
403,9,"like hitting thick piano-strings,"
404,9,
405,9,when i am strong enough to do
406,9,"the things i'm truly wishful to,"
407,9,i'll never use a car or train
408,9,but always have an aeroplane;
409,9,
410,9,"and just go zooming round and round,"
411,9,"and frighten nursey with the sound,"
412,9,"and see the angel-side of clouds,"
413,9,and spit on all those motor-crowds!
414,10,"now jones had left his new-wed bride to keep his house in order,"
415,10,"and hied away to the hurrum hills above the afghan border,"
416,10,to sit on a rock with a heliograph; but ere he left he taught
417,10,"his wife the working of the code that sets the miles at naught,"
418,10,
419,10,"and love had made him very sage, as nature made her fair;"
420,10,"so cupid and apollo linked , per heliograph, the pair,"
421,10,"at dawn, across the hurrum hills, he flashed her counsel wise --"
422,10,"at e'en, the dying sunset bore her husband's homilies,"
423,10,
424,10,"he warned her 'gainst seductive youths in scarlet clad and gold,"
425,10,as much as 'gainst the blandishments paternal of the old;
426,10,but kept his gravest warnings for hereby the ditty hangs
427,10,"that snowy-haired lothario, lieutenant-general bangs,"
428,10,
429,10,"'twas general bangs, with aide and staff, who tittupped on the way,"
430,10,"when they beheld a heliograph tempestuously at play,"
431,10,"they thought of border risings, and of stations sacked and burnt --"
432,10,so stopped to take the message down -- and this is whay they learnt --
433,10,
434,10,"dash dot dot, dot, dot dash, dot dash dot twice, the general swore,"
435,10,was ever general officer addressed as 'dear' before?
436,10,"'my love,' i' faith! 'my duck,' gadzooks! 'my darling popsy-wop!'"
437,10,"spirit of great lord wolseley, who is on that mountaintop?"
438,10,
439,10,"the artless aide-de-camp was mute; the gilded staff were still,"
440,10,"as, dumb with pent-up mirth, they booked that message from the hill;"
441,10,"for clear as summer lightning-flare, the husband's warning ran, --"
442,10,"don't dance or ride with general bangs -- a most immoral man,"
443,10,
444,10,"[at dawn, across the hurrum hills, he flashed her counsel wise --"
445,10,"but, howsoever love be blind, the world at large hath eyes,]"
446,10,with damnatory dot and dash he heliographed his wife
447,10,"some interesting details of the general's private life,"
448,10,
449,10,"the artless aide-de-camp was mute, the shining staff were still,"
450,10,"and red and ever redder grew the general's shaven gill,"
451,10,"and this is what he said at last his feelings matter not, --"
452,10,"i think we've tapped a private line, hi! threes about there! trot!"
453,10,
454,10,"all honour unto bangs, for ne'er did jones thereafter know"
455,10,"by word or act official who read off that helio,"
456,10,"but the tale is on the frontier, and from michni to mooltan"
457,10,"they know the worthy general as that most immoral man,"
458,11,"what is the song the children sing,"
459,11,"when doorway lilacs bloom in spring,"
460,11,"and the schools are loosed, and the games are played"
461,11,that were deadly earnest when earth was made?
462,11,"hear them chattering, shrill and hard,"
463,11,"after dinner-time, out in the yard,"
464,11,as the sides are chosen and all submit
465,11,"to the chance of the lot that shall make them it,"
466,11,"singing eenee, meenee, mainee, mo!"
467,11,catch a nigger by the toe!
468,11,if he hollers let him go!
469,11,"eenee, meenee, mainee, mo!"
470,11,you-are-it!
471,11,
472,11,"eenee, meenee, mainee, and mo"
473,11,"were the first big four of the long ago,"
474,11,"when the pole of the earth sloped thirty degrees,"
475,11,"and central europe began to freeze,"
476,11,and they needed ambassadors staunch and stark
477,11,"to steady the tribes in the gathering dark,"
478,11,"but the frost was fierce and flesh was frail,"
479,11,"so they launched a magic that could not fail,"
480,11,"singing eenee, meenee, mainee, mo!"
481,11,hear the wolves across the snow!
482,11,some one has to kill 'em--so
483,11,"eenee, meenee, mainee, mo"
484,11,make--you--it!
485,11,
486,11,"slowly the glacial epoch passed,"
487,11,central europe thawed out at last;
488,11,"and, under the slush of the melting snows"
489,11,"the first dim shapes of the nations rose,"
490,11,"rome, britannia, belgium, gaul--"
491,11,flood and avalanche fathered them all;
492,11,"and the first big four, as they watched the mess,"
493,11,"pitied man in his helplessness,"
494,11,"singing eenee, meenee, mainee, mo!"
495,11,"trouble starts when nations grow,"
496,11,some one has to stop it--so
497,11,"eenee, meenee, mainee, mo!"
498,11,make-you-it!
499,11,
500,11,"thus it happened, but none can tell"
501,11,what was the power behind the spell--
502,11,"fear, or duty, or pride, or faith--"
503,11,that sent men shuddering out to death--
504,11,"to cold and watching, and, worse than these,"
505,11,"work, more work, when they looked for ease--"
506,11,"to the days discomfort, the nights despair,"
507,11,"in the hope of a prize that they never could share,"
508,11,"singing eenee, meenee, mainee, mo!"
509,11,"man is born to toil and woe,"
510,11,one will cure another--so
511,11,"eenee, meenee, mainee, mo"
512,11,make--you--it!
513,11,
514,11,"once and again, as the ice went north"
515,11,"the grass crept up to the firth of forth,"
516,11,"once and again, as the ice came south"
517,11,"the glaciers ground over lossiemouth,"
518,11,"but, grass or glacier, cold or hot,"
519,11,"the men went out who would rather not,"
520,11,"and fought with the tiger, the pig and the ape,"
521,11,"to hammer the world into decent shape,"
522,11,"singing eenee, meenee, mainee, mo!"
523,11,what's the use of doing so?
524,11,"ask the gods, for we don't know;"
525,11,"but eenee, meenee, mainee, mo"
526,11,make-us-it!
527,11,
528,11,nothing is left of that terrible rune
529,11,but a tag of gibberish tacked to a tune
530,11,that ends the waiting and settles the claims
531,11,of children arguing over their games;
532,11,for never yet has a boy been found
533,11,to shirk his turn when the turn came round;
534,11,nor even a girl has been known to say
535,11,"if you laugh at me i shan't play,"
536,11,"for--  eenee, meenee, mainee, mo,"
537,11,don't you let the grown-ups know!
538,11,"you may hate it ever so,"
539,11,"but if you're chose you're bound to go,"
540,11,"when eenee, meenee, mainee, mo"
541,11,make-you-it!
542,12,"this is the state above the law,"
543,12," the state exists for the state alone,"
544,12,"[this is a gland at the back of the jaw,"
545,12," and an answering lump by the collar-bone,]"
546,12,
547,12,some die shouting in gas or fire;
548,12,"  some die silent, by shell and shot,"
549,12,"some die desperate, caught on the wire -"
550,12," some die suddenly, this will not,"
551,12,
552,12,regis suprema voluntas lex
553,12,"[it will follow the regular course of--throats,]"
554,12,"some die pinned by the broken decks,"
555,12," some die sobbing between the boats,"
556,12,
557,12,"some die eloquent, pressed to death"
558,12, by the sliding trench as their friends can hear
559,12,"some die wholly in half a breath,"
560,12," some--give trouble for half a year,"
561,12,
562,12,there is neither evil nor good in life
563,12," except as the needs of the state ordain,"
564,12,"[since it is rather too late for the knife,"
565,12,"all we can do is to mask the pain,]"
566,12,
567,12,some die saintly in faith and hope--
568,12, one died thus in a prison-yard--
569,12,some die broken by rape or the rope;
570,12," some die easily, this dies hard,"
571,12,
572,12,"i will dash to pieces who bar my way,"
573,12, woe to the traitor! woe to the weak! 
574,12,"[let him write what he wishes to say,"
575,12,"it tires him out if he tries to speak,"
576,12,"some die quietly, some abound"
577,12," in loud self-pity, others spread"
578,12,bad morale through the cots around  
579,12," this is a type that is better dead,"
580,12,
581,12,"the war was forced on me by my foes,"
582,12,"  all that i sought was the right to live,"
583,12,[don't be afraid of a triple dose;
584,12,"the pain will neutralize all we give,"
585,12,
586,12,"here are the needles, see that he dies"
587,12,"while the effects of the drug endure, , , ,"
588,12,what is the question he asks with his eyes?--
589,12,"yes, all-highest, to god, be sure,"
590,13,and they were stronger hands than mine
591,13,that digged the ruby from the earth--
592,13,more cunning brains that made it worth
593,13,"the large desire of a king,"
594,13,and stouter hearts that through the brine
595,13,"went down the perfect pearl to bring,"
596,13,
597,13,"lo, i have wrought in common clay"
598,13,"rude figures of a rough-hewn race,"
599,13,since pearls strew not the market-place
600,13,"in this my town of banishment,"
601,13,"where with the shifting dust i play,"
602,13,"and eat the bread of discontent,"
603,13,
604,13,"yet is there life in that i make,"
605,13,"0 thou who knowest, turn and see--"
606,13,as thou hast power over me
607,13,"so have i power over these,"
608,13,"because i wrought them for thy sake,"
609,13,"and breathed in them mine agonies,"
610,13,
611,13,small mirth was in the making--now
612,13,"i lift the cloth that cloaks the clay,"
613,13,"and, wearied, at thy feet i lay"
614,13,"my wares, ere i go forth to sell,"
615,13,"the long bazar will praise, but thou--"
616,13,heart of my heart--have i done well?
617,14,and they were stronger hands than mine
618,14,that digged the ruby from the earth--
619,14,more cunning brains that made it worth
620,14,"the large desire of a king,"
621,14,and stouter hearts that through the brine
622,14,"went down the perfect pearl to bring,"
623,14,
624,14,"lo, i have wrought in common clay"
625,14,"rude figures of a rough-hewn race,"
626,14,since pearls strew not the market-place
627,14,"in this my town of banishment,"
628,14,"where with the shifting dust i play,"
629,14,"and eat the bread of discontent,"
630,14,
631,14,"yet is there life in that i make,"
632,14,"0 thou who knowest, turn and see--"
633,14,as thou hast power over me
634,14,"so have i power over these,"
635,14,"because i wrought them for thy sake,"
636,14,"and breathed in them mine agonies,"
637,14,
638,14,small mirth was in the making--now
639,14,"i lift the cloth that cloaks the clay,"
640,14,"and, wearied, at thy feet i lay"
641,14,"my wares, ere i go forth to sell,"
642,14,"the long bazaar will praise, but thou--"
643,14,heart of my heart--have i done well?
644,15,"since first the white horse banner blew free,"
645,15," by hengist's horde unfurled,"
646,15,nothing has changed on land or sea
647,15," of the things that steer the world,"
648,15,as it was when the long-ships scudded through the gale
649,15," so it is where the liners go,"
650,15,"time and tide, they are both in a tale--"
651,15, woe to the weaker -- woe! 
652,15,
653,15,no charm can bridle the hard-mouthed wind
654,15," or smooth the fretting swell,"
655,15,"no gift can alter the grey sea's mind,"
656,15," but she serves the strong man well,"
657,15,as it is when her uttermost deeps are stirred
658,15," so it is where the quicksands show,"
659,15,all the waters have but one word--
660,15, woe to the weaker -- woe! 
661,15,
662,15,"the feast is ended, the tales are told,"
663,15," the dawn is overdue,"
664,15,and we meet on the quay in the whistling cold
665,15," where the galley waits her crew,"
666,15,"out with the torches, they have flared too long,"
667,15," and bid the harpers go,"
668,15,wind and warfare have but one song--
669,15, woe to the weaker -- woe!
670,15,
671,15,"hail to the great oars gathering way,"
672,15, as the beach begins to slide!
673,15,hail to the war-shields' click and play
674,15, as they lift along our side!
675,15,hail to the first wave over the bow--
676,15, slow for the sea-stroke! slow!--
677,15,"all the benches are grunting now,--"
678,15, woe to the weaker -- woe!
679,16,we are very slightly changed
680,16,from the semi-apes who ranged
681,16, india's prehistoric clay;
682,16,he that drew the longest bow
683,16,"ran his brother down, you know,"
684,16," as we run men down to-day,"
685,16,
686,16,"dowb, the first of all his race,"
687,16,met the mammoth face to face
688,16," on the lake or in the cave,"
689,16,"stole the steadiest canoe,"
690,16,"ate the quarry others slew,"
691,16," died -- and took the finest grave,"
692,16,
693,16,"when they scratched the reindeer-bone,"
694,16,"some one made the sketch his own,"
695,16," filched it from the artist -- then,"
696,16,"even in those early days,"
697,16,won a simple viceroy's praise
698,16," through the toil of other men,"
699,16,ere they hewed the sphinx's visage
700,16,"favouritism governed kissage,"
701,16," even as it does in this age,"
702,16,
703,16,who shall doubt the secret hid
704,16,under cheops' pyramid
705,16,was that the contractor did
706,16, cheops out of several millions?
707,16,or that joseph's sudden rise
708,16,to comptroller of supplies
709,16,was a fraud of monstrous size
710,16, on king pharaoh's swart civilians?
711,16,
712,16,"thus, the artless songs i sing"
713,16,do not deal with anything
714,16," new or never said before,"
715,16,as it was in the beginning
716,16,"is to-day official sinning,"
717,16, and shall be for evermore!
718,17,"once on a time, the ancient legends tell,"
719,17,"truth, rising from the bottom of her well,"
720,17,"looked on the world, but, hearing how it lied,"
721,17,"returned to her seclusion horrified,"
722,17,"there she abode, so conscious of her worth,"
723,17,"not even pilate's question called her forth,"
724,17,"nor galileo, kneeling to deny"
725,17,"the laws that hold our planet 'neath the sky,"
726,17,"meantime, her kindlier sister, whom men call"
727,17,"fiction, did all her work and more than all,"
728,17,"with so much zeal, devotion, tact, and care,"
729,17,"that no one noticed truth was otherwhere,"
730,17,
731,17,"then came a war when, bombed and gassed and mined,"
732,17,"truth rose once more, perforce, to meet mankind,"
733,17,"and through the dust and glare and wreck of things,"
734,17,"beheld a phantom on unbalanced wings,"
735,17,"reeling and groping, dazed, dishevelled, dumb,"
736,17,"but semaphoring direr deeds to come,"
737,17,
738,17,truth hailed and bade her stand; the quavering shade
739,17,"clung to her knees and babbled, sister, aid!"
740,17,"i am--i was--thy deputy, and men"
741,17,besought me for my useful tongue or pen
742,17,"to gloss their gentle deeds, and i complied,"
743,17,"and they, and thy demands, were satisfied,"
744,17,"but this-- she pointed o'er the blistered plain,"
745,17,where men as gods and devils wrought amain--
746,17,"this is beyond me! take thy work again,"
747,17,
748,17,"tablets and pen transferred, she fled afar,"
749,17,"and truth assumed the record of the war,"
750,17,"she saw, she heard, she read, she tried to tell"
751,17,facts beyond precedent and parallel--
752,17,"unfit to hint or breathe, much less to write,"
753,17,"but happening every minute, day and night,"
754,17,"she called for proof, it came, the dossiers grew,"
755,17,"she marked them, first, return, this can't be true,"
756,17,"then, underneath the cold official word,"
757,17,"this is not really half of what occurred,"
758,17,
759,17,"she faced herself at last, the story runs,"
760,17,"and telegraphed her sister, come at once,"
761,17,"facts out of hand, unable overtake"
762,17,"without your aid, come back for truth's own sake!"
763,17,"co-equal rank and powers if you agree,"
764,17,"they need us both, but you far more than me!"
765,18,when a lover hies abroad
766,18,"              looking for his love,"
767,18,"              azrael smiling sheathes his sword,"
768,18,"              heaven smiles above,"
769,18,              earth and sea
770,18,"              his servants be,"
771,18,"              and to lesser compass round,"
772,18,              that his love be sooner found!
773,19,the babe was laid in the manger
774,19, between the gentle kine --
775,19,all safe from cold and danger --
776,19," but it was not so with mine,"
777,19,                 with mine!  with mine!
778,19," is it well with the child, is it well?"
779,19,"   the waiting mother prayed,"
780,19," for i know not how he fell,"
